,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
585,300952.78608834243,45.82908232061845,158053.2170383136,223594.81278178692,20766.02688883015,0.2595475552552688,374880.3589273767,0.28445890763276277,1199532.831921168,82717.7007418709,2905.4885544613007,9044.427246799367,60710.79592917959,2,202828.78589295677,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1984,Aug04v1,CONUS,-1,85,1984,-1,-1,-1,28514.917788964725,158053.2170383136,45.82908232061845,60710.79592917959,-20765.02688883015,20766.02688883015
779,301565.7832191781,69.7842613247286,143442.50839120842,223594.81278178692,22327.865897008458,0.2586173468685507,374880.3589273767,0.2717274504417589,1199532.831921168,82717.7007418709,2572.3162851054985,9682.688648776295,45186.479226318566,6,201266.94688477847,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1986,Aug04v1,CONUS,-1,85,1986,-1,-1,-1,28787.221343007328,143442.50839120842,69.7842613247286,45186.479226318566,-22326.865897008458,22327.865897008458
577,303652.43230593606,24.18169069788541,117273.73357601656,223594.81278178692,22954.87997433929,0.26164664662124054,374880.3589273767,0.2502367280831821,1199532.831921168,82717.7007418709,2755.237394038956,10636.26118652768,34337.41969726741,3,200639.93280744765,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1987,Aug04v1,CONUS,-1,85,1987,-1,-1,-1,28344.34412194052,117273.73357601656,24.18169069788541,34337.41969726741,-22953.87997433929,22954.87997433929
1595,307889.9653916211,79.7468268044087,165687.15696660863,223594.81278178692,22193.29877558183,0.2648600958818636,374880.3589273767,0.293708643783056,1199532.831921168,82717.7007418709,2698.419788713117,9708.276200508139,41931.27258549977,10,201401.5140062051,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1988,Aug04v1,CONUS,-1,85,1988,-1,-1,-1,28884.025125267814,165687.15696660863,79.7468268044087,41931.27258549977,-22192.29877558183,22193.29877558183
1214,304674.93972602737,288.0035167538158,136468.42143560702,223594.81278178692,20565.535481587456,0.2680103812356238,374880.3589273767,0.26686745988252775,1199532.831921168,82717.7007418709,2683.6693793952686,9014.803045370983,84123.43104823152,16,203029.2773001995,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1989,Aug04v1,CONUS,-1,85,1989,-1,-1,-1,30932.457828486815,136468.42143560702,288.0035167538158,84123.43104823152,-20564.535481587456,20565.535481587456
667,298942.67237442924,0.0,160938.78286749223,223594.81278178692,16701.837189588383,0.2638806293628622,374880.3589273767,0.28719262977639115,1199532.831921168,82717.7007418709,2168.5017081749725,8177.896721378751,0.0,0,206892.9755921986,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1990,Aug04v1,CONUS,-1,85,1990,-1,-1,-1,27971.40090776544,160938.78286749223,0.0,0.0,-16700.837189588383,16701.837189588383
1525,304121.599086758,12.74601748201383,144675.25528546865,223594.81278178692,20117.537455700345,0.26104045964163736,374880.3589273767,0.27603138109639325,1199532.831921168,82717.7007418709,2708.74391572517,9272.291055598364,27913.778285610286,1,203477.2753260866,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1991,Aug04v1,CONUS,-1,85,1991,-1,-1,-1,28170.48831716595,144675.25528546865,12.74601748201383,27913.778285610286,-20116.537455700345,20117.537455700345
714,293797.0072859745,0.0,129093.30656923134,223594.81278178692,18069.283352633352,0.25685292529445597,374880.3589273767,0.2574973631627926,1199532.831921168,82717.7007418709,3100.6871788880994,9609.534322785026,0.0,0,205525.5294291536,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1992,Aug04v1,CONUS,-1,85,1992,-1,-1,-1,28000.076253804495,129093.30656923134,0.0,0.0,-18068.283352633352,18069.283352633352
1126,303858.71552511415,0.0,151927.37652793468,223594.81278178692,17669.53709457527,0.2629793135138621,374880.3589273767,0.2832842066866996,1199532.831921168,82717.7007418709,2500.522674313756,8578.33333744213,0.0,0,205925.27568721166,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1993,Aug04v1,CONUS,-1,85,1993,-1,-1,-1,27991.693574773017,151927.37652793468,0.0,0.0,-17668.53709457527,17669.53709457527
107,300165.1826484018,0.0,154488.70749787526,223594.81278178692,15299.632123779169,0.26459623972049845,374880.3589273767,0.2837906342836385,1199532.831921168,82717.7007418709,2283.8422834755156,8843.039508943086,0.0,0,208295.1806580078,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1994,Aug04v1,CONUS,-1,85,1994,-1,-1,-1,27941.996667535423,154488.70749787526,0.0,0.0,-15298.632123779169,15299.632123779169
201,304597.7723744292,12.723082453959789,152071.7054257902,223594.81278178692,22705.27801244964,0.26352530192303597,374880.3589273767,0.2796362636824091,1199532.831921168,82717.7007418709,2445.8861297688204,8750.098982519388,25680.731108883017,3,200889.5347693373,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1995,Aug04v1,CONUS,-1,85,1995,-1,-1,-1,28224.523886360443,152071.7054257902,12.723082453959789,25680.731108883017,-22704.27801244964,22705.27801244964
419,302336.11839708564,217.5122107700199,177308.39773736554,223594.81278178692,19017.2920873592,0.26656098729092004,374880.3589273767,0.30071228894722724,1199532.831921168,82717.7007418709,2096.507281202267,7655.060803509176,143152.80244165458,7,204577.52069442775,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1996,Aug04v1,CONUS,-1,85,1996,-1,-1,-1,30195.078104671895,177308.39773736554,217.5122107700199,143152.80244165458,-19016.2920873592,19017.2920873592
295,298511.59600456624,0.0,164837.89756256205,223594.81278178692,17491.729859118037,0.26346008016396294,374880.3589273767,0.28956515566065244,1199532.831921168,82717.7007418709,2259.526627640827,8854.922302472867,0.0,0,206103.08292266892,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1997,Aug04v1,CONUS,-1,85,1997,-1,-1,-1,27987.96495704548,164837.89756256205,0.0,0.0,-17490.729859118037,17491.729859118037
525,302805.7374429224,14.400287132324413,135135.7965305648,223594.81278178692,25547.34660938922,0.2647134692583764,374880.3589273767,0.2613096450421656,1199532.831921168,82717.7007418709,2749.3762658052474,9500.896215378272,31536.628819790465,1,198047.46617239775,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1998,Aug04v1,CONUS,-1,85,1998,-1,-1,-1,28300.89411162191,135135.7965305648,14.400287132324413,31536.628819790465,-25546.34660938922,25547.34660938922
152,300332.9057077626,0.9148782884219547,178046.3038663986,223594.81278178692,14681.325231082414,0.26952310198963475,374880.3589273767,0.30253755292724566,1199532.831921168,82717.7007418709,2210.159192057077,9191.705506813785,2003.583451644081,1,208913.48755070454,optimal,nYrs_20210220_SWBNG_DYrs85_Tested1999,Aug04v1,CONUS,-1,85,1999,-1,-1,-1,27938.179554879793,178046.3038663986,0.9148782884219547,2003.583451644081,-14680.325231082414,14681.325231082414
564,303179.88342440804,122.37277092938825,161678.8514500528,223594.81278178692,15816.752832761627,0.26564944974459803,374880.3589273767,0.29142427094198037,1199532.831921168,82717.7007418709,2160.4303546914025,7649.527739863029,66389.02490928504,10,207778.0599490253,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2000,Aug04v1,CONUS,-1,85,2000,-1,-1,-1,29176.568398096668,161678.8514500528,122.37277092938825,66389.02490928504,-15815.752832761627,15816.752832761627
631,300386.00776255707,28.721214416844482,154171.59092993967,223594.81278178692,16490.387519186665,0.2665236620306841,374880.3589273767,0.28209007728539764,1199532.831921168,82717.7007418709,2269.846320530266,9021.788736071536,37155.38947394444,2,207104.42526260027,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2001,Aug04v1,CONUS,-1,85,2001,-1,-1,-1,28254.178952345563,154171.59092993967,28.721214416844482,37155.38947394444,-16489.387519186665,16490.387519186665
1486,306273.04497716896,52.78820067128196,161872.38525063772,223594.81278178692,16952.052871703014,0.2699333133065723,374880.3589273767,0.2919699785137299,1199532.831921168,82717.7007418709,2516.3183208755727,8321.524795521449,50706.69377492831,3,206642.75991008396,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2002,Aug04v1,CONUS,-1,85,2002,-1,-1,-1,28504.5299373322,161872.38525063772,52.78820067128196,50706.69377492831,-16951.052871703014,16952.052871703014
560,301020.0848173516,19.631063449958937,149035.09893033182,223594.81278178692,18300.496587481535,0.26609755344689456,374880.3589273767,0.2770270805637365,1199532.831921168,82717.7007418709,2903.9726347623296,9458.14539383905,17184.292198045674,3,205294.3161943054,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2003,Aug04v1,CONUS,-1,85,2003,-1,-1,-1,28201.23542983885,149035.09893033182,19.631063449958937,17184.292198045674,-18299.496587481535,18300.496587481535
1220,298534.8805783242,0.0,155359.62801522418,223594.81278178692,15245.089690639554,0.2630067437968984,374880.3589273767,0.2837104588029233,1199532.831921168,82717.7007418709,2398.966313315838,9170.363411218112,0.0,0,208349.7230911474,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2004,Aug04v1,CONUS,-1,85,2004,-1,-1,-1,27940.852912712486,155359.62801522418,0.0,0.0,-15244.089690639554,15245.089690639554
664,306573.67842465756,23.946643220294867,148621.70862055293,223594.81278178692,23174.39162780965,0.263908294234211,374880.3589273767,0.2778754068242968,1199532.831921168,82717.7007418709,2317.9457793312167,10028.736974488338,22470.193991510263,4,200420.42115397728,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2005,Aug04v1,CONUS,-1,85,2005,-1,-1,-1,28346.59680653789,148621.70862055293,23.946643220294867,22470.193991510263,-23173.39162780965,23174.39162780965
723,301608.11278538813,3.9852776576756774,166406.40681927183,223594.81278178692,18719.28182136793,0.2662303199285058,374880.3589273767,0.29154296017985637,1199532.831921168,82717.7007418709,2056.86008915299,7022.504854767446,8727.758070309734,1,204875.530960419,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2006,Aug04v1,CONUS,-1,85,2006,-1,-1,-1,28053.559498270613,166406.40681927183,3.9852776576756774,8727.758070309734,-18718.28182136793,18719.28182136793
1547,308302.8090182648,23.937154170429086,161720.82632529055,223594.81278178692,19229.48367036896,0.2674591808935575,374880.3589273767,0.29241424879911904,1199532.831921168,82717.7007418709,2298.4212909728553,8192.290484892157,30908.337219645473,3,204365.329111418,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2007,Aug04v1,CONUS,-1,85,2007,-1,-1,-1,28263.777196171704,161720.82632529055,23.937154170429086,30908.337219645473,-19228.48367036896,19229.48367036896
466,304088.1985428051,17.14529892188145,187400.8853057921,223594.81278178692,16833.811740768386,0.2707288729496559,374880.3589273767,0.3112675948006041,1199532.831921168,82717.7007418709,2055.8162060146938,7713.722971645613,32795.43490002843,2,206761.00104101858,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2008,Aug04v1,CONUS,-1,85,2008,-1,-1,-1,28145.621403322504,187400.8853057921,17.14529892188145,32795.43490002843,-16832.811740768386,16833.811740768386
1576,300992.27808219177,17.8699882770897,165703.56228191897,223594.81278178692,17151.939648014846,0.2671937081846535,374880.3589273767,0.2914569861661884,1199532.831921168,82717.7007418709,2265.899800467124,8986.879899501131,21930.963331088453,2,206442.87313377208,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2009,Aug04v1,CONUS,-1,85,2009,-1,-1,-1,28159.53943908954,165703.56228191897,17.8699882770897,21930.963331088453,-17150.939648014846,17151.939648014846
69,314756.4660958904,175.7753682341558,159479.9898352722,223594.81278178692,24251.711770672035,0.265923764832733,374880.3589273767,0.2921084441681488,1199532.831921168,82717.7007418709,2467.39908054011,12728.094332423427,61307.01572154663,19,199343.1010111149,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2010,Aug04v1,CONUS,-1,85,2010,-1,-1,-1,29887.475460072324,159479.9898352722,175.7753682341558,61307.01572154663,-24250.711770672035,24251.711770672035
1129,310507.2966894977,0.0,183650.95456742216,223594.81278178692,16127.58652480048,0.2715464541660344,374880.3589273767,0.31382565288911207,1199532.831921168,82717.7007418709,1897.8146498352853,6598.463395531715,0.0,0,207467.22625698647,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2011,Aug04v1,CONUS,-1,85,2011,-1,-1,-1,27959.35887132484,183650.95456742216,0.0,0.0,-16126.58652480048,16127.58652480048
1612,304626.139571949,0.0,169043.1751408574,223594.81278178692,17387.49716266525,0.27001853277040194,374880.3589273767,0.29619830568552274,1199532.831921168,82717.7007418709,2181.0189336779067,7553.160206102954,0.0,0,206207.3156191217,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2012,Aug04v1,CONUS,-1,85,2012,-1,-1,-1,27985.779197400865,169043.1751408574,0.0,0.0,-17386.49716266525,17387.49716266525
369,305395.1433789954,0.0,161443.43266578874,223594.81278178692,16411.48787181048,0.2691500907322936,374880.3589273767,0.2916084347454845,1199532.831921168,82717.7007418709,2392.1525512101084,8213.447014361525,0.0,0,207183.32490997645,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2013,Aug04v1,CONUS,-1,85,2013,-1,-1,-1,27965.312282571642,161443.43266578874,0.0,0.0,-16410.48787181048,16411.48787181048
1099,305191.95707762556,0.0,185033.9388100809,223594.81278178692,16286.778232770028,0.2650796826455621,374880.3589273767,0.3124546051342735,1199532.831921168,82717.7007418709,2101.706731363716,7496.366470667108,0.0,0,207308.03454901694,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2014,Aug04v1,CONUS,-1,85,2014,-1,-1,-1,27962.69712144096,185033.9388100809,0.0,0.0,-16285.778232770028,16286.778232770028
1399,305580.20993150683,61.06712488692181,143963.83781916683,223594.81278178692,19485.124106095915,0.2605947335874114,374880.3589273767,0.2772280830048403,1199532.831921168,82717.7007418709,2142.7291208499178,8750.1228307672,39046.341112769005,7,204109.68867569102,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2015,Aug04v1,CONUS,-1,85,2015,-1,-1,-1,28640.437683273823,143963.83781916683,61.06712488692181,39046.341112769005,-19484.124106095915,19485.124106095915
866,307092.93522313295,11.81602030219405,166064.1654979084,223594.81278178692,16866.625208448844,0.26490610678651355,374880.3589273767,0.2978223001247438,1199532.831921168,82717.7007418709,2492.67335483476,9024.633812636019,12844.203468005318,3,206728.1875733381,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2016,Aug04v1,CONUS,-1,85,2016,-1,-1,-1,28093.016715542886,166064.1654979084,11.81602030219405,12844.203468005318,-16865.625208448844,16866.625208448844
1577,302036.3121004566,0.0,166624.2424882212,223594.81278178692,17698.953135796117,0.26426189793513105,374880.3589273767,0.293547134797889,1199532.831921168,82717.7007418709,2019.0892623568698,6871.58582791007,0.0,0,205895.85964599086,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2017,Aug04v1,CONUS,-1,85,2017,-1,-1,-1,27992.31042915742,166624.2424882212,0.0,0.0,-17697.953135796117,17698.953135796117
1694,312238.38778538816,55.29827176832969,142634.36703289073,223594.81278178692,21779.145055366145,0.26412747334661285,374880.3589273767,0.27867265294554433,1199532.831921168,82717.7007418709,2293.1261450203788,8576.32296000045,45619.456301570026,5,201815.6677264208,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2018,Aug04v1,CONUS,-1,85,2018,-1,-1,-1,28630.8547713941,142634.36703289073,55.29827176832969,45619.456301570026,-21778.145055366145,21779.145055366145
904,308819.6184931507,0.0,153437.1422623062,223594.81278178692,15904.360277548909,0.2641655045338622,374880.3589273767,0.2897661834580256,1199532.831921168,82717.7007418709,2358.0803362734005,9035.110737615842,0.0,0,207690.45250423803,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2019,Aug04v1,CONUS,-1,85,2019,-1,-1,-1,27954.677816919975,153437.1422623062,0.0,0.0,-15903.360277548909,15904.360277548909
1324,304589.92076502735,0.0,172320.64936892994,223594.81278178692,14871.821162146545,0.27182205867777515,374880.3589273767,0.3004261049920211,1199532.831921168,82717.7007418709,2096.088010245113,7180.741100294345,0.0,0,208722.9916196404,optimal,nYrs_20210220_SWBNG_DYrs85_Tested2020,Aug04v1,CONUS,-1,85,2020,-1,-1,-1,27933.025471669982,172320.64936892994,0.0,0.0,-14870.821162146545,14871.821162146545
1714,301977.5055936073,0.0,203185.59699179992,230138.0011417672,10535.83331415705,0.2674545444406294,418559.8037162674,0.28379868260612123,1349628.9930157948,105923.98673404576,3071.289470337629,11537.294296776085,0.0,0,219602.1678276102,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1979,Aug04v1,CONUS,-1,86,1979,-1,-1,-1,31127.159950376565,203185.59699179992,0.0,0.0,-10534.83331415705,10535.83331415705
1712,309578.18920765026,0.0,183122.94829421208,230138.0011417672,12763.982028676686,0.26395246787924637,418559.8037162674,0.27400936253503594,1349628.9930157948,105923.98673404576,3182.3264679170506,11329.026118261418,0.0,0,217374.01911309056,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1980,Aug04v1,CONUS,-1,86,1980,-1,-1,-1,31173.884228920044,183122.94829421208,0.0,0.0,-12762.982028676686,12763.982028676686
1719,302284.44771689497,25.860216967266698,188655.73300664936,230138.0011417672,18124.998279965075,0.25912471314351126,418559.8037162674,0.2701820545982502,1349628.9930157948,105923.98673404576,2837.55609482417,10540.134810385294,48183.069821081765,2,212013.00286180215,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1981,Aug04v1,CONUS,-1,86,1981,-1,-1,-1,31544.90690938223,188655.73300664936,25.860216967266698,48183.069821081765,-18123.998279965075,18124.998279965075
1205,299633.2605022831,0.0,197954.38334680925,230138.0011417672,12950.195279452097,0.2566909347760672,418559.8037162674,0.27972785144362056,1349628.9930157948,105923.98673404576,2985.8413502235976,10531.644861092445,0.0,0,217187.80586231512,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1982,Aug04v1,CONUS,-1,86,1982,-1,-1,-1,31177.789120788802,197954.38334680925,0.0,0.0,-12949.195279452097,12950.195279452097
1530,305800.8093607306,7.364150150511738,176803.72991720834,230138.0011417672,15315.24827930761,0.25458505936381387,418559.8037162674,0.2675755547752008,1349628.9930157948,105923.98673404576,3642.507407772129,13421.656815910694,8660.958595362317,2,214822.7528624596,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1983,Aug04v1,CONUS,-1,86,1983,-1,-1,-1,31301.025783700894,176803.72991720834,7.364150150511738,8660.958595362317,-15314.24827930761,15315.24827930761
1477,300952.78608834243,12.020597068729028,204789.42949456268,230138.0011417672,13537.563803399617,0.2595475552552688,418559.8037162674,0.28445890763276277,1349628.9930157948,105923.98673404576,3216.832899862022,9520.673561529353,13353.268042442272,2,216600.43733836763,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1984,Aug04v1,CONUS,-1,86,1984,-1,-1,-1,31310.31220942327,204789.42949456268,12.020597068729028,13353.268042442272,-13536.563803399617,13537.563803399617
120,304312.90342465753,0.0,206461.81139202247,230138.0011417672,9526.545948061557,0.2627501869639085,418559.8037162674,0.29012179959123024,1349628.9930157948,105923.98673404576,2566.793330120296,8170.987287121292,0.0,0,220611.45519370565,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1985,Aug04v1,CONUS,-1,86,1985,-1,-1,-1,31105.99519430954,206461.81139202247,0.0,0.0,-9525.545948061557,9526.545948061557
161,303652.43230593606,0.0,158151.64492534354,230138.0011417672,14932.735150094102,0.26164664662124054,418559.8037162674,0.2502367280831821,1349628.9930157948,105923.98673404576,3330.3534416103244,11793.492255649347,0.0,0,215205.26599167314,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1987,Aug04v1,CONUS,-1,86,1987,-1,-1,-1,31219.362981876166,158151.64492534354,0.0,0.0,-14931.735150094102,14932.735150094102
407,307889.9653916211,6.397832415791578,213837.96984594507,230138.0011417672,14788.853954712295,0.2648600958818636,418559.8037162674,0.293708643783056,1349628.9930157948,105923.98673404576,2922.1106526577178,11563.353071897569,14049.639985078305,1,215349.1471870549,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1988,Aug04v1,CONUS,-1,86,1988,-1,-1,-1,31280.324117366923,213837.96984594507,6.397832415791578,14049.639985078305,-14787.853954712295,14788.853954712295
31,304674.93972602737,117.66976548846539,181028.24632238818,230138.0011417672,13574.018938070089,0.2680103812356238,418559.8037162674,0.26686745988252775,1349628.9930157948,105923.98673404576,3049.38804764485,10392.732351354145,64354.15399141848,10,216563.98220369712,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1989,Aug04v1,CONUS,-1,86,1989,-1,-1,-1,32367.568357794673,181028.24632238818,117.66976548846539,64354.15399141848,-13573.018938070089,13574.018938070089
486,298942.67237442924,0.0,209264.07351602943,230138.0011417672,10408.544168652808,0.2638806293628622,418559.8037162674,0.28719262977639115,1349628.9930157948,105923.98673404576,2295.197115132486,9048.04436691781,0.0,0,219729.45697311443,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1990,Aug04v1,CONUS,-1,86,1990,-1,-1,-1,31124.49069699534,209264.07351602943,0.0,0.0,-10407.544168652808,10408.544168652808
1402,304121.599086758,0.9335006894260836,190059.02160581094,230138.0011417672,12707.73031730706,0.26104045964163736,418559.8037162674,0.27603138109639325,1349628.9930157948,105923.98673404576,2960.444790356597,9294.739221807871,2044.366509843123,1,217430.27082446017,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1991,Aug04v1,CONUS,-1,86,1991,-1,-1,-1,31182.039637426882,190059.02160581094,0.9335006894260836,2044.366509843123,-12706.73031730706,12707.73031730706
345,293797.0072859745,0.0,172442.4890036291,230138.0011417672,11624.887767036771,0.25685292529445597,418559.8037162674,0.2574973631627926,1349628.9930157948,105923.98673404576,3775.343137738423,11326.625289674173,0.0,0,218513.11337473043,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1992,Aug04v1,CONUS,-1,86,1992,-1,-1,-1,31149.99742225345,172442.4890036291,0.0,0.0,-11623.887767036771,11624.887767036771
9,303858.71552511415,0.0,199619.23225921197,230138.0011417672,11383.052347042809,0.2629793135138621,418559.8037162674,0.2832842066866996,1349628.9930157948,105923.98673404576,2755.301744391878,9754.029042560529,0.0,0,218754.94879472442,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1993,Aug04v1,CONUS,-1,86,1993,-1,-1,-1,31144.92613349618,199619.23225921197,0.0,0.0,-11382.052347042809,11383.052347042809
233,300165.1826484018,0.0,202300.41161254738,230138.0011417672,9003.07311474507,0.26459623972049845,418559.8037162674,0.2837906342836385,1349628.9930157948,105923.98673404576,2689.07568391227,9972.333851178257,0.0,0,221134.92802702216,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1994,Aug04v1,CONUS,-1,86,1994,-1,-1,-1,31095.017968994896,202300.41161254738,0.0,0.0,-9002.07311474507,9003.07311474507
461,304597.7723744292,0.0,197938.13968435698,230138.0011417672,15118.667707193017,0.26352530192303597,418559.8037162674,0.2796362636824091,1349628.9930157948,105923.98673404576,2600.5642406899856,10050.990575652782,0.0,0,215019.3334345742,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1995,Aug04v1,CONUS,-1,86,1995,-1,-1,-1,31223.261987598533,197938.13968435698,0.0,0.0,-15117.667707193017,15118.667707193017
780,302336.11839708564,163.59396552499067,227633.34816812965,230138.0011417672,12638.99542556274,0.26656098729092004,418559.8037162674,0.30071228894722724,1349628.9930157948,105923.98673404576,2292.8838507775317,8657.260812098324,129745.40401630697,4,217499.00571620447,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1996,Aug04v1,CONUS,-1,86,1996,-1,-1,-1,32807.20291510265,227633.34816812965,163.59396552499067,129745.40401630697,-12637.99542556274,12638.99542556274
939,298511.59600456624,0.0,213536.1916917094,230138.0011417672,11238.504378037758,0.26346008016396294,418559.8037162674,0.28956515566065244,1349628.9930157948,105923.98673404576,2429.5047391310336,9053.819664018802,0.0,0,218899.49676372946,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1997,Aug04v1,CONUS,-1,86,1997,-1,-1,-1,31141.894962586142,213536.1916917094,0.0,0.0,-11237.504378037758,11238.504378037758
1418,302805.7374429224,1.956505732710838,177360.23590674854,230138.0011417672,17071.6974311271,0.2647134692583764,418559.8037162674,0.2613096450421656,1349628.9930157948,105923.98673404576,3393.504237370802,10385.840273284559,4284.747554636735,1,213066.30371064012,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1998,Aug04v1,CONUS,-1,86,1998,-1,-1,-1,31283.782078236538,177360.23590674854,1.956505732710838,4284.747554636735,-17070.6974311271,17071.6974311271
1336,300332.9057077626,0.0,229509.32050094986,230138.0011417672,8968.48299193589,0.26952310198963475,418559.8037162674,0.30253755292724566,1349628.9930157948,105923.98673404576,2260.3810576846063,8361.433072662841,0.0,0,221169.51814983133,optimal,nYrs_20210220_SWBNG_DYrs86_Tested1999,Aug04v1,CONUS,-1,86,1999,-1,-1,-1,31094.292614119593,229509.32050094986,0.0,0.0,-8967.48299193589,8968.48299193589
83,303179.88342440804,28.456152223326814,211042.079629601,230138.0011417672,9925.205494146237,0.26564944974459803,418559.8037162674,0.29142427094198037,1349628.9930157948,105923.98673404576,2127.7951308832803,9340.683457870437,46067.565622497845,3,220212.79564762098,optimal,nYrs_20210220_SWBNG_DYrs86_Tested2000,Aug04v1,CONUS,-1,86,2000,-1,-1,-1,31398.916607224204,211042.079629601,28.456152223326814,46067.565622497845,-9924.205494146237,9925.205494146237
34,300386.00776255707,1.7410834267681343,201813.17347296185,230138.0011417672,10216.355669508708,0.2665236620306841,418559.8037162674,0.28209007728539764,1349628.9930157948,105923.98673404576,2626.653494362551,9336.68072870171,3812.972704622214,1,219921.64547225853,optimal,nYrs_20210220_SWBNG_DYrs86_Tested2001,Aug04v1,CONUS,-1,86,2001,-1,-1,-1,31137.871338435973,201813.17347296185,1.7410834267681343,3812.972704622214,-10215.355669508708,10216.355669508708
173,306273.04497716896,21.298643683059744,211072.608938019,230138.0011417672,10624.93020243899,0.2699333133065723,418559.8037162674,0.2919699785137299,1349628.9930157948,105923.98673404576,3013.65395984969,9649.562384109455,26175.262177779165,2,219513.07093932826,optimal,nYrs_20210220_SWBNG_DYrs86_Tested2002,Aug04v1,CONUS,-1,86,2002,-1,-1,-1,31342.01474895444,211072.608938019,21.298643683059744,26175.262177779165,-10623.93020243899,10624.93020243899
116,301020.0848173516,0.0,195314.76418131174,230138.0011417672,11395.254322799381,0.26609755344689456,418559.8037162674,0.2770270805637365,1349628.9930157948,105923.98673404576,2896.219630064553,11039.62231064542,0.0,0,218742.74681896783,optimal,nYrs_20210220_SWBNG_DYrs86_Tested2003,Aug04v1,CONUS,-1,86,2003,-1,-1,-1,31145.182008927794,195314.76418131174,0.0,0.0,-11394.254322799381,11395.254322799381
844,298534.8805783242,0.0,203282.25236510416,230138.0011417672,9132.331114425526,0.2630067437968984,418559.8037162674,0.2837104588029233,1349628.9930157948,105923.98673404576,2727.0271513862763,9633.248945183213,0.0,0,221005.6700273417,optimal,nYrs_20210220_SWBNG_DYrs86_Tested2004,Aug04v1,CONUS,-1,86,2004,-1,-1,-1,31097.728509248198,203282.25236510416,0.0,0.0,-9131.331114425526,9132.331114425526
1346,306573.67842465756,0.0,194130.42335327287,230138.0011417672,15521.18372527395,0.263908294234211,418559.8037162674,0.2778754068242968,1349628.9930157948,105923.98673404576,2763.71079744757,10106.97711116893,0.0,0,214616.81741649326,optimal,nYrs_20210220_SWBNG_DYrs86_Tested2005,Aug04v1,CONUS,-1,86,2005,-1,-1,-1,31231.702748497686,194130.42335327287,0.0,0.0,-15520.18372527395,15521.18372527395
