,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,to_PGP capacity,to_PGP dispatch,PGP_storage capacity,PGP_storage dispatch,PGP_storage stored,from_PGP capacity,from_PGP dispatch,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
279,308302.8090182648,6298.930261569221,86932.85406470056,0,0.0,0.2674591808935575,234739.8107955941,0.29241424879911904,1194356.1458749156,308806.20766939863,5270.28182957335,65478.6646436961,53729.19939540844,30891.376914259545,150969530.02944902,30890.73281126636,56500262.550992645,192824.29073095552,21623.512967886458,230079.51682383983,149,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2007,Aug04v1,CONUS,-1,94,2007,-1,-1,-1,101538.85792762632,86932.85406470056,6298.930261569221,230079.51682383983,1.0,0.0
739,304088.1985428051,3628.312025236804,112421.69981434991,0,0.0,0.2707288729496559,234739.8107955941,0.3112675948006041,1194356.1458749156,308806.20766939863,5734.16409329147,80663.30440034874,53729.19939540844,29914.962562244196,150969530.02944902,29914.376375499847,51419889.91987756,192824.29073095552,20940.06346284989,192407.6636530739,100,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2008,Aug04v1,CONUS,-1,94,2008,-1,-1,-1,74832.67390443827,112421.69981434991,3628.312025236804,192407.6636530739,1.0,0.0
91,300992.27808219177,3206.258422390983,89327.56082825767,0,0.0,0.2671937081846535,234739.8107955941,0.2914569861661884,1194356.1458749156,308806.20766939863,5722.938577239058,77159.32307771395,53729.19939540844,31669.654256638183,150969530.02944902,31668.914158529737,64920886.76846454,192824.29073095552,22168.23991097082,189341.18470233824,95,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2009,Aug04v1,CONUS,-1,94,2009,-1,-1,-1,70612.1408588482,89327.56082825767,3206.258422390983,189341.18470233824,1.0,0.0
392,314756.4660958904,12307.015109915765,86672.29967902627,0,0.0,0.265923764832733,234739.8107955941,0.2921084441681488,1194356.1458749156,308806.20766939863,9609.938742269855,66271.51082510765,53729.19939540844,28979.87178095504,150969530.02944902,28979.5214562062,30730241.13033783,192824.29073095552,20285.66501934434,282935.57122761523,251,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2010,Aug04v1,CONUS,-1,94,2010,-1,-1,-1,161619.70316173864,86672.29967902627,12307.015109915765,282935.57122761523,1.0,0.0
204,310507.2966894977,6302.076822138165,115425.94285914979,0,0.0,0.2715464541660344,234739.8107955941,0.31382565288911207,1194356.1458749156,308806.20766939863,5337.807781295236,68227.4881200513,53729.19939540844,25168.458119504005,150969530.02944902,25167.985999199347,41414061.85716993,192824.29073095552,17617.59019943954,225556.84124152065,152,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2011,Aug04v1,CONUS,-1,94,2011,-1,-1,-1,101570.3138044742,115425.94285914979,6302.076822138165,225556.84124152065,1.0,0.0
1569,304626.139571949,4495.385022151618,94905.88370279495,0,0.0,0.27001853277040194,234739.8107955941,0.29619830568552274,1194356.1458749156,308806.20766939863,6222.318041696241,79584.11745037472,53729.19939540844,29401.486452117195,150969530.02944902,29400.926582598608,49111361.34344089,192824.29073095552,20580.648607819025,183755.63529373144,126,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2012,Aug04v1,CONUS,-1,94,2012,-1,-1,-1,83503.40300069546,94905.88370279495,4495.385022151618,183755.63529373144,1.0,0.0
1217,305395.1433789954,4242.392525843916,89312.51269608582,0,0.0,0.2691500907322936,234739.8107955941,0.2916084347454845,1194356.1458749156,308806.20766939863,5259.822049112269,83904.7564009692,53729.19939540844,28018.483652143437,150969530.02944902,28017.797303472213,60206023.87867282,192824.29073095552,19612.458112430548,247854.1690221771,90,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2013,Aug04v1,CONUS,-1,94,2013,-1,-1,-1,80973.47568642515,89312.51269608582,4242.392525843916,247854.1690221771,1.0,0.0
1115,305191.95707762556,0.0,105565.33322257335,0,0.0,0.2650796826455621,234739.8107955941,0.3124546051342735,1194356.1458749156,308806.20766939863,5660.933933324473,90828.84266017613,53729.19939540844,32967.18725062843,150969530.02944902,32966.344937739006,73887095.69862387,192824.29073095552,23076.441456417306,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2014,Aug04v1,CONUS,-1,94,2014,-1,-1,-1,38549.55884067292,105565.33322257335,0.0,0.0,1.0,0.0
1446,305580.20993150683,6835.62625310715,71031.7246393163,0,0.0,0.2605947335874114,234739.8107955941,0.2772280830048403,1194356.1458749156,308806.20766939863,5300.338341536392,74938.0873609381,53729.19939540844,30078.768065125125,150969530.02944902,30078.16129628424,53225336.913094476,192824.29073095552,21054.712907398964,246607.14288689406,148,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2015,Aug04v1,CONUS,-1,94,2015,-1,-1,-1,106905.81646159668,71031.7246393163,6835.62625310715,246607.14288689406,1.0,0.0
721,307092.93522313295,2190.5383676083775,89758.59957104188,0,0.0,0.26490610678651355,234739.8107955941,0.2978223001247438,1194356.1458749156,308806.20766939863,5777.299685912965,93898.0890979466,53729.19939540844,30999.56243145208,150969530.02944902,30998.781707892653,68484522.82857218,192824.29073095552,21699.147195524856,214953.84770934185,68,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2016,Aug04v1,CONUS,-1,94,2016,-1,-1,-1,60454.939171837614,89758.59957104188,2190.5383676083775,214953.84770934185,1.0,0.0
585,302036.3121004566,5677.651473288849,93986.20078439759,0,0.0,0.26426189793513105,234739.8107955941,0.293547134797889,1194356.1458749156,308806.20766939863,4909.525883818178,73190.65933563329,53729.19939540844,29840.574155141392,150969530.02944902,29839.938136695688,55791091.79237033,192824.29073095552,20887.956695686982,192685.51650266093,153,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2017,Aug04v1,CONUS,-1,94,2017,-1,-1,-1,95326.06825846357,93986.20078439759,5677.651473288849,192685.51650266093,1.0,0.0
1279,312238.38778538816,9866.742329238992,70507.03092469092,0,0.0,0.26412747334661285,234739.8107955941,0.27867265294554433,1194356.1458749156,308806.20766939863,8484.711992220513,72169.2060390218,53729.19939540844,28841.61050896427,150969530.02944902,28841.279875474174,29002937.728606842,192824.29073095552,20188.89591283192,258189.76260186016,189,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2018,Aug04v1,CONUS,-1,94,2018,-1,-1,-1,137216.9751199406,70507.03092469092,9866.742329238992,258189.76260186016,1.0,0.0
1060,308819.6184931507,2571.3902887591375,79036.61016501056,0,0.0,0.2641655045338622,234739.8107955941,0.2897661834580256,1194356.1458749156,308806.20766939863,5107.542534867596,72481.37841886032,53729.19939540844,30526.099459152294,150969530.02944902,30525.25617772815,73972054.73214476,192824.29073095552,21367.679324409706,202373.94536488905,83,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2019,Aug04v1,CONUS,-1,94,2019,-1,-1,-1,64263.45757841437,79036.61016501056,2571.3902887591375,202373.94536488905,1.0,0.0
1602,304589.92076502735,2128.635456197353,98780.35555871596,0,0.0,0.27182205867777515,234739.8107955941,0.3004261049920211,1194356.1458749156,308806.20766939863,5456.482697987856,86295.0572367999,53729.19939540844,28513.168104111144,150969530.02944902,28512.499065516717,58687596.08135588,192824.29073095552,19958.7493458617,194180.93580016354,72,0.0,optimal,nYrs_20210220_SWBPGP_DYrs94_Tested2020,Aug04v1,CONUS,-1,94,2020,-1,-1,-1,59835.9058309352,98780.35555871596,2128.635456197353,194180.93580016354,1.0,0.0
1345,301977.5055936073,4.920266696537426,79595.59901716195,0,0.0,0.2674545444406294,423383.5613935534,0.28379868260612123,1023337.3673699796,258626.82296165568,7402.441017807523,82109.79811791296,72644.03760643532,29188.463411193552,117867678.4331561,29188.201053341454,23013846.712027643,226956.15131684797,20431.74073733902,10775.384065416962,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1979,Aug04v1,CONUS,-1,95,1979,-1,-1,-1,40812.209560017014,79595.59901716195,4.920266696537426,10775.384065416962,1.0,0.0
634,309578.18920765026,0.02033827188273283,56981.40132949276,0,0.0,0.26395246787924637,423383.5613935534,0.27400936253503594,1023337.3673699796,258626.82296165568,8148.606922620558,86684.69426431957,72644.03760643532,33889.51220411021,117867678.4331561,33889.09630524643,36482356.534670815,226956.15131684797,23722.36741367249,44.662845054481295,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1980,Aug04v1,CONUS,-1,95,1980,-1,-1,-1,40763.21826744593,56981.40132949276,0.02033827188273283,44.662845054481295,1.0,0.0
171,302284.44771689497,5265.0369044251565,61342.446018916016,0,0.0,0.25912471314351126,423383.5613935534,0.2701820545982502,1023337.3673699796,258626.82296165568,7521.206110767692,49097.1402332907,72644.03760643532,37056.20789309151,117867678.4331561,37055.707730478185,43873913.456212685,226956.15131684797,25938.995411334727,244874.97507728313,139,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1981,Aug04v1,CONUS,-1,95,1981,-1,-1,-1,93413.38931230233,61342.446018916016,5265.0369044251565,244874.97507728313,1.0,0.0
101,299633.2605022831,1826.7882638756605,73256.85770094632,0,0.0,0.2566909347760672,423383.5613935534,0.27972785144362056,1023337.3673699796,258626.82296165568,8249.613701033779,69904.87208642451,72644.03760643532,31505.06082595752,117867678.4331561,31504.67848110693,33539022.026967723,226956.15131684797,22053.274936774844,197996.51081254962,57,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1982,Aug04v1,CONUS,-1,95,1982,-1,-1,-1,59030.89346993986,73256.85770094632,1826.7882638756605,197996.51081254962,1.0,0.0
1447,305800.8093607306,3727.111615782535,52324.95705219842,0,0.0,0.25458505936381387,423383.5613935534,0.2675755547752008,1023337.3673699796,258626.82296165568,7588.601010542013,59981.4324526221,72644.03760643532,36186.300926809046,117867678.4331561,36185.745500054385,48721645.1538214,226956.15131684797,25330.021850038065,289821.78926595603,83,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1983,Aug04v1,CONUS,-1,95,1983,-1,-1,-1,78034.1349469956,52324.95705219842,3727.111615782535,289821.78926595603,1.0,0.0
1292,300952.78608834243,1671.3834208765459,76745.12790807689,0,0.0,0.2595475552552688,423383.5613935534,0.28445890763276277,1023337.3673699796,258626.82296165568,8366.742977438902,75154.59856255281,72644.03760643532,32980.0772940183,117867678.4331561,32979.71701819521,31603142.417218,226956.15131684797,23085.801912736646,197084.99131769454,52,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1984,Aug04v1,CONUS,-1,95,1984,-1,-1,-1,57476.847547492165,76745.12790807689,1671.3834208765459,197084.99131769454,1.0,0.0
1410,304312.90342465753,9.936252470547341,83304.40526341948,0,0.0,0.2627501869639085,423383.5613935534,0.29012179959123024,1023337.3673699796,258626.82296165568,8109.762933359268,80449.94143875917,72644.03760643532,26939.15090843256,117867678.4331561,26938.948382923998,17765395.514062937,226956.15131684797,18857.2638680468,14367.970063116867,2,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1985,Aug04v1,CONUS,-1,95,1985,-1,-1,-1,40862.36559396774,83304.40526341948,9.936252470547341,14367.970063116867,1.0,0.0
1143,301565.7832191781,344.9724204124689,58560.82386665448,0,0.0,0.2586173468685507,423383.5613935534,0.2717274504417589,1023337.3673699796,258626.82296165568,7956.644121209073,71788.69132338915,72644.03760643532,36916.520174066274,117867678.4331561,36916.00388133693,45288835.95961514,226956.15131684797,25841.202716935848,127452.8852423536,18,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1986,Aug04v1,CONUS,-1,95,1986,-1,-1,-1,44212.74423469506,58560.82386665448,344.9724204124689,127452.8852423536,1.0,0.0
971,303652.43230593606,3377.3684336778906,40834.280036993114,0,0.0,0.26164664662124054,423383.5613935534,0.2502367280831821,1023337.3673699796,258626.82296165568,7993.304905459152,66497.05980885249,72644.03760643532,34114.56090900671,117867678.4331561,34114.044512473105,45297941.548878625,226956.15131684797,23879.83115873117,223875.6277968507,83,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1987,Aug04v1,CONUS,-1,95,1987,-1,-1,-1,74536.69960401847,40834.280036993114,3377.3684336778906,223875.6277968507,1.0,0.0
1367,307889.9653916211,3337.708310112851,83664.48924722945,0,0.0,0.2648600958818636,423383.5613935534,0.293708643783056,1023337.3673699796,258626.82296165568,7828.348892225374,69384.10831388574,72644.03760643532,32409.82372003818,117867678.4331561,32409.487157252996,29523051.373953227,226956.15131684797,22686.641010077095,238965.8081023825,88,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1988,Aug04v1,CONUS,-1,95,1988,-1,-1,-1,74140.09547044073,83664.48924722945,3337.708310112851,238965.8081023825,1.0,0.0
1449,304674.93972602737,272.54007321343937,55733.484434355996,0,0.0,0.2680103812356238,423383.5613935534,0.26686745988252775,1023337.3673699796,258626.82296165568,8421.136353691463,86389.9595327792,72644.03760643532,34991.48962549514,117867678.4331561,34991.04940562847,38615777.852475144,226956.15131684797,24493.73458393993,96287.98488202607,12,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1989,Aug04v1,CONUS,-1,95,1989,-1,-1,-1,43488.417490206084,55733.484434355996,272.54007321343937,96287.98488202607,1.0,0.0
169,298942.67237442924,1746.5173253430423,89037.49810933157,0,0.0,0.2638806293628622,423383.5613935534,0.28719262977639115,1023337.3673699796,258626.82296165568,6847.098672635999,65076.21151702283,72644.03760643532,25559.960525439794,117867678.4331561,25559.605664344603,31128166.28524701,226956.15131684797,17891.72396504122,230296.1526311781,45,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1990,Aug04v1,CONUS,-1,95,1990,-1,-1,-1,58228.17397796241,89037.49810933157,1746.5173253430423,230296.1526311781,1.0,0.0
593,304121.599086758,458.9175477152428,63732.34037347651,0,0.0,0.26104045964163736,423383.5613935534,0.27603138109639325,1023337.3673699796,258626.82296165568,7658.278034638495,73683.99195544755,72644.03760643532,33965.60195869825,117867678.4331561,33965.11800574904,42452013.15437002,226956.15131684797,23775.582604024326,143764.16916534244,18,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1991,Aug04v1,CONUS,-1,95,1991,-1,-1,-1,45352.190491184476,63732.34037347651,458.9175477152428,143764.16916534244,1.0,0.0
1192,293797.0072859745,0.0,55070.786611427735,0,0.0,0.25685292529445597,423383.5613935534,0.2574973631627926,1023337.3673699796,258626.82296165568,8068.63292518971,88263.13288402875,72644.03760643532,30866.574758555787,117867678.4331561,30866.308824340387,23327562.797178067,226956.15131684797,21606.416177038274,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1992,Aug04v1,CONUS,-1,95,1992,-1,-1,-1,40763.009745838426,55070.786611427735,0.0,0.0,1.0,0.0
877,303858.71552511415,0.0,73759.45809731104,0,0.0,0.2629793135138621,423383.5613935534,0.2832842066866996,1023337.3673699796,258626.82296165568,7899.323689809372,77947.62690015715,72644.03760643532,31211.04536502305,117867678.4331561,31210.73912442441,26863210.449309196,226956.15131684797,21847.517387097083,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1993,Aug04v1,CONUS,-1,95,1993,-1,-1,-1,40763.01033141024,73759.45809731104,0.0,0.0,1.0,0.0
1330,300165.1826484018,0.0,81915.96026977552,0,0.0,0.26459623972049845,423383.5613935534,0.2837906342836385,1023337.3673699796,258626.82296165568,7211.430154599142,79487.8490919695,72644.03760643532,26841.307797331887,117867678.4331561,26841.08954593687,19144859.242883038,226956.15131684797,18788.762682155808,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1994,Aug04v1,CONUS,-1,95,1994,-1,-1,-1,40763.00290291797,81915.96026977552,0.0,0.0,1.0,0.0
97,302336.11839708564,201.5743689903355,94859.04361875023,0,0.0,0.26656098729092004,423383.5613935534,0.30071228894722724,1023337.3673699796,258626.82296165568,6533.248227414697,70698.88685878456,72644.03760643532,31386.22899278716,117867678.4331561,31385.853449391307,32942403.213378932,226956.15131684797,21970.097414573916,147849.2494783492,6,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1996,Aug04v1,CONUS,-1,95,1996,-1,-1,-1,42778.754319077256,94859.04361875023,201.5743689903355,147849.2494783492,1.0,0.0
62,298511.59600456624,0.0,86581.47448182353,0,0.0,0.26346008016396294,423383.5613935534,0.28956515566065244,1023337.3673699796,258626.82296165568,7696.982604463844,78091.61283233743,72644.03760643532,30083.686273172378,117867678.4331561,30083.34576517434,29869122.696583528,226956.15131684797,21058.342035622038,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1997,Aug04v1,CONUS,-1,95,1997,-1,-1,-1,40763.0084148758,86581.47448182353,0.0,0.0,1.0,0.0
1721,302805.7374429224,5448.132778540539,56036.98298151216,0,0.0,0.2647134692583764,423383.5613935534,0.2613096450421656,1023337.3673699796,258626.82296165568,7549.646481538269,74491.04944743037,72644.03760643532,34655.06111803576,117867678.4331561,34654.62787516519,38003760.632246494,226956.15131684797,24258.239512615633,285010.9620679342,141,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1998,Aug04v1,CONUS,-1,95,1998,-1,-1,-1,95244.3439715535,56036.98298151216,5448.132778540539,285010.9620679342,1.0,0.0
549,300332.9057077626,0.0,104168.89593150314,0,0.0,0.26952310198963475,423383.5613935534,0.30253755292724566,1023337.3673699796,258626.82296165568,6586.792098021534,76572.51411354425,72644.03760643532,25357.733031017222,117867678.4331561,25357.45341966771,24527311.411984615,226956.15131684797,17750.21739376739,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested1999,Aug04v1,CONUS,-1,95,1999,-1,-1,-1,40763.00038079792,104168.89593150314,0.0,0.0,1.0,0.0
425,303179.88342440804,113.24449735954563,86770.10280185514,0,0.0,0.26564944974459803,423383.5613935534,0.29142427094198037,1023337.3673699796,258626.82296165568,7159.501746160254,78234.08428692693,72644.03760643532,27538.426682351146,117867678.4331561,27538.23486879004,16825750.99730633,226956.15131684797,19276.764408153027,75881.5850307071,9,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2000,Aug04v1,CONUS,-1,95,2000,-1,-1,-1,41895.44906163404,86770.10280185514,113.24449735954563,75881.5850307071,1.0,0.0
1451,300386.00776255707,25.473166248899894,79726.32461319419,0,0.0,0.2665236620306841,423383.5613935534,0.28209007728539764,1023337.3673699796,258626.82296165568,7840.07814693543,80304.85154651529,72644.03760643532,28214.12646247288,117867678.4331561,28213.874213555224,22127098.082005274,226956.15131684797,19749.711949488657,45044.69464710835,2,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2001,Aug04v1,CONUS,-1,95,2001,-1,-1,-1,41017.7368991749,79726.32461319419,25.473166248899894,45044.69464710835,1.0,0.0
399,306273.04497716896,53.9463714788127,84560.39272249,0,0.0,0.2699333133065723,423383.5613935534,0.2919699785137299,1023337.3673699796,258626.82296165568,6797.089382776778,70961.47577824346,72644.03760643532,29555.65649893493,117867678.4331561,29555.373828436626,24795657.78972455,226956.15131684797,20688.761679905634,62733.42925760892,3,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2002,Aug04v1,CONUS,-1,95,2002,-1,-1,-1,41302.471232053795,84560.39272249,53.9463714788127,62733.42925760892,1.0,0.0
405,301020.0848173516,4.014697414408464,71293.0889919815,0,0.0,0.26609755344689456,423383.5613935534,0.2770270805637365,1023337.3673699796,258626.82296165568,8989.014784958152,78009.20033994653,72644.03760643532,31355.129683475803,117867678.4331561,31354.792193692385,29604367.01822804,226956.15131684797,21948.35453558467,8792.187337554536,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2003,Aug04v1,CONUS,-1,95,2003,-1,-1,-1,40803.15755047579,71293.0889919815,4.014697414408464,8792.187337554536,1.0,0.0
341,298534.8805783242,0.0,82765.22094455898,0,0.0,0.2630067437968984,423383.5613935534,0.2837104588029233,1023337.3673699796,258626.82296165568,6815.744269645113,81072.04869006464,72644.03760643532,26937.342016724702,117867678.4331561,26937.112204368477,20158978.649394922,226956.15131684797,18855.97854305793,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2004,Aug04v1,CONUS,-1,95,2004,-1,-1,-1,40763.00306616805,82765.22094455898,0.0,0.0,1.0,0.0
1127,306573.67842465756,1040.1278486485194,62502.326790507155,0,0.0,0.263908294234211,423383.5613935534,0.2778754068242968,1023337.3673699796,258626.82296165568,7452.398855209076,68813.77521647263,72644.03760643532,37373.99294672108,117867678.4331561,37373.40572280553,51510869.828594185,226956.15131684797,26161.38400596387,240616.25196106796,33,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2005,Aug04v1,CONUS,-1,95,2005,-1,-1,-1,51164.299294709635,62502.326790507155,1040.1278486485194,240616.25196106796,1.0,0.0
497,301608.11278538813,3806.2286483147213,94169.60817417015,0,0.0,0.2662303199285058,423383.5613935534,0.29154296017985637,1023337.3673699796,258626.82296165568,6362.580595436958,64158.72011399754,72644.03760643532,25234.2674570466,117867678.4331561,25233.951067843067,27753438.94868007,226956.15131684797,17663.76574749015,235864.7640763611,88,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2006,Aug04v1,CONUS,-1,95,2006,-1,-1,-1,78825.28665402789,94169.60817417015,3806.2286483147213,235864.7640763611,1.0,0.0
187,308302.8090182648,7.2487020872160155,79701.55820923572,0,0.0,0.2674591808935575,423383.5613935534,0.29241424879911904,1023337.3673699796,258626.82296165568,6936.2022010180835,76666.8945255696,72644.03760643532,32539.394833145714,117867678.4331561,32538.944561717744,39497493.75858504,226956.15131684797,22777.261193202423,15874.657571003074,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2007,Aug04v1,CONUS,-1,95,2007,-1,-1,-1,40835.49961037568,79701.55820923572,7.2487020872160155,15874.657571003074,1.0,0.0
660,304088.1985428051,3.7850148644212793,107422.02753758295,0,0.0,0.2707288729496559,423383.5613935534,0.3112675948006041,1023337.3673699796,258626.82296165568,7519.149728464314,72931.46745292036,72644.03760643532,28564.11740922702,117867678.4331561,28563.827281371396,25449811.949294455,226956.15131684797,19994.67909695998,8311.89264226913,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2008,Aug04v1,CONUS,-1,95,2008,-1,-1,-1,40800.85598028821,107422.02753758295,3.7850148644212793,8311.89264226913,1.0,0.0
102,300992.27808219177,8.794394037726768,88308.9415370824,0,0.0,0.2671937081846535,423383.5613935534,0.2914569861661884,1023337.3673699796,258626.82296165568,7193.729754331266,78302.4219726696,72644.03760643532,29223.52396429946,117867678.4331561,29223.201796700698,28260315.73586987,226956.15131684797,20456.241257690486,19259.72294262162,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2009,Aug04v1,CONUS,-1,95,2009,-1,-1,-1,40850.95089298998,88308.9415370824,8.794394037726768,19259.72294262162,1.0,0.0
372,314756.4660958904,2282.596880814737,70454.79403213601,0,0.0,0.265923764832733,423383.5613935534,0.2921084441681488,1023337.3673699796,258626.82296165568,7568.250030939136,61545.020804843785,72644.03760643532,38078.0314969162,117867678.4331561,38077.44963997091,51040082.968374714,226956.15131684797,26654.214747979633,236699.97497011448,69,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2010,Aug04v1,CONUS,-1,95,2010,-1,-1,-1,63588.9908132411,70454.79403213601,2282.596880814737,236699.97497011448,1.0,0.0
1689,310507.2966894977,2503.92357255499,110009.77276643283,0,0.0,0.2715464541660344,423383.5613935534,0.31382565288911207,1023337.3673699796,258626.82296165568,6296.425120268344,57715.90317779725,72644.03760643532,23888.184359431187,117867678.4331561,23887.92189906266,23022839.377870046,226956.15131684797,16721.545329343862,209890.79598988098,63,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2011,Aug04v1,CONUS,-1,95,2011,-1,-1,-1,65802.23360812709,110009.77276643283,2503.92357255499,209890.79598988098,1.0,0.0
1155,304626.139571949,1032.8661014834424,92471.52872614916,0,0.0,0.27001853277040194,423383.5613935534,0.29619830568552274,1023337.3673699796,258626.82296165568,6732.555271459608,68638.3625590044,72644.03760643532,28299.718994202514,117867678.4331561,28299.420181954767,26211600.719877012,226956.15131684797,19809.59412736834,194227.99272466716,38,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2012,Aug04v1,CONUS,-1,95,2012,-1,-1,-1,51091.666396995046,92471.52872614916,1032.8661014834424,194227.99272466716,1.0,0.0
1197,305395.1433789954,998.8505171908785,87348.77894093229,0,0.0,0.2691500907322936,423383.5613935534,0.2916084347454845,1023337.3673699796,258626.82296165568,7045.212309820217,67306.63018698983,72644.03760643532,27229.541020558794,117867678.4331561,27229.19065437726,30733875.61532535,226956.15131684797,19060.43345806408,201335.43155520156,23,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2013,Aug04v1,CONUS,-1,95,2013,-1,-1,-1,50751.50873473075,87348.77894093229,998.8505171908785,201335.43155520156,1.0,0.0
1094,305191.95707762556,0.0,105877.79813539464,0,0.0,0.2650796826455621,423383.5613935534,0.3124546051342735,1023337.3673699796,258626.82296165568,5940.147300418643,64070.063766185034,72644.03760643532,27788.88936790223,117867678.4331561,27788.63388537623,22410747.9391117,226956.15131684797,19452.04371976336,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2014,Aug04v1,CONUS,-1,95,2014,-1,-1,-1,40763.00451378057,105877.79813539464,0.0,0.0,1.0,0.0
263,305580.20993150683,615.8732311561096,64762.502850755045,0,0.0,0.2605947335874114,423383.5613935534,0.2772280830048403,1023337.3673699796,258626.82296165568,7065.681969087735,75067.37072170358,72644.03760643532,32277.33419385709,117867678.4331561,32276.919738999444,36355689.30997418,226956.15131684797,22593.84381729961,200298.40008442613,19,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2015,Aug04v1,CONUS,-1,95,2015,-1,-1,-1,46921.744455586595,64762.502850755045,615.8732311561096,200298.40008442613,1.0,0.0
1521,307092.93522313295,0.0,87977.30594426987,0,0.0,0.26490610678651355,423383.5613935534,0.2978223001247438,1023337.3673699796,258626.82296165568,6993.61995492681,86613.69551281666,72644.03760643532,28934.77293898189,117867678.4331561,28934.40408372446,32355724.40147982,226956.15131684797,20254.082858607122,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2016,Aug04v1,CONUS,-1,95,2016,-1,-1,-1,40763.00646170329,87977.30594426987,0.0,0.0,1.0,0.0
1146,302036.3121004566,990.957087777939,89720.35511325113,0,0.0,0.26426189793513105,423383.5613935534,0.293547134797889,1023337.3673699796,258626.82296165568,6296.531789173707,64300.91233656134,72644.03760643532,28570.42798401082,117867678.4331561,28570.05818900075,32438158.82857924,226956.15131684797,19999.040732300527,151083.91127852723,28,0.0,optimal,nYrs_20210220_SWBPGP_DYrs95_Tested2017,Aug04v1,CONUS,-1,95,2017,-1,-1,-1,50672.576720095596,89720.35511325113,990.957087777939,151083.91127852723,1.0,0.0
