,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
3525,307442.38349874516,0,0.2667312691882349,592358.4457288814,0.2890819016153118,2955569.241573406,1654792.0803170241,optimal,nYrs_20210220_SWB_iter00337,Jan29v1,CONUS,4,91-10-12-02,-1,-1,-1,68218.73465229207,704545.8697538979,0.0,0.0,1.0,0.0
3366,306740.8305650685,0,0.2601684992454239,644965.4334836458,0.2764743586594982,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00433,Jan29v1,CONUS,4,91-10-83-81,-1,-1,-1,66533.22031886523,551218.0499661968,0.0,0.0,1.0,0.0
3182,306908.3692391056,0,0.2664288149101451,600052.5054327955,0.2865856254453809,2687295.8279989487,2260017.831047837,optimal,nYrs_20210220_SWB_iter00343,Jan29v1,CONUS,4,91-10-89-08,-1,-1,-1,68488.64138659016,622716.7492142848,0.0,0.0,1.0,0.0
3663,306576.14992584987,0,0.26542720137331943,644965.4334836458,0.2814220647110538,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00435,Jan29v1,CONUS,4,91-12-10-98,-1,-1,-1,66533.22031886523,567163.3144341903,0.0,0.0,1.0,0.0
3435,305251.44900114153,0,0.26436030548544837,704630.5219576143,0.28684084664010334,2157938.6668804293,1954061.445273873,optimal,nYrs_20210220_SWB_iter00085,Jan29v1,CONUS,4,91-18-85-99,-1,-1,-1,59317.90201782252,499694.3246990659,0.0,0.0,1.0,0.0
3270,305051.2322895277,0,0.26367791889521097,689270.7082722897,0.2868601330742965,1737065.0284485237,2513940.3457762236,optimal,nYrs_20210220_SWB_iter00273,Jan29v1,CONUS,4,91-19-16-94,-1,-1,-1,56471.70847906151,374310.01234043733,0.0,0.0,1.0,0.0
3529,306295.73429662565,0,0.26452576651550835,1378706.8528197885,0.28346878574859785,1189887.2767361023,3838267.2396573746,optimal,nYrs_20210220_SWB_iter00267,Jan29v1,CONUS,4,91-80-07-00,-1,-1,-1,67654.32206099221,393728.23363261565,0.0,0.0,1.0,0.0
3189,303959.5030821918,0,0.26300735444673956,595441.2018997383,0.27677477235304954,2427366.2727005375,1755676.498505678,optimal,nYrs_20210220_SWB_iter00078,Jan29v1,CONUS,4,91-85-98-95,-1,-1,-1,60554.61241534148,524243.9030492178,0.0,0.0,1.0,0.0
3267,302780.36304223747,0,0.2577334501625173,883714.7204889456,0.27376555943924336,2274906.08024415,2150839.5794214075,optimal,nYrs_20210220_SWB_iter00179,Jan29v1,CONUS,4,91-86-83-82,-1,-1,-1,65286.14605589014,547328.413250038,0.0,0.0,1.0,0.0
3473,300386.24463837553,0,0.26209281173661597,632810.0416146945,0.2796395439319936,1712298.0279283968,2553853.4527374376,optimal,nYrs_20210220_SWB_iter00026,Jan29v1,CONUS,4,91-92-06-17,-1,-1,-1,55533.17994037199,343553.585138361,0.0,0.0,1.0,0.0
3533,300760.3031884554,0,0.26125483449985126,1099528.7977886312,0.2716371167171205,1373970.550977324,2984125.604662511,optimal,nYrs_20210220_SWB_iter00449,Jan29v1,CONUS,4,91-92-91-03,-1,-1,-1,60189.87821717838,358446.32693657017,0.0,0.0,1.0,0.0
3666,303051.92738991557,0,0.2631391388576917,832484.2079911127,0.28487803541740603,1639666.143107899,2625105.0848374707,optimal,nYrs_20210220_SWB_iter00465,Jan29v1,CONUS,4,91-93-82-20,-1,-1,-1,57849.94694155026,382353.47066717234,0.0,0.0,1.0,0.0
3261,300833.00302097586,0,0.2614255283772954,644965.4334836458,0.2710140467594407,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00154,Jan29v1,CONUS,4,92-03-10-92,-1,-1,-1,66533.22031886523,544280.1920166374,0.0,0.0,1.0,0.0
3543,300385.902872777,0,0.26113652800479886,1207716.1917603468,0.278018157965748,1100693.1942777005,3308966.546348904,optimal,nYrs_20210220_SWB_iter00468,Jan29v1,CONUS,4,92-03-82-16,-1,-1,-1,59806.19486216079,319116.9336752151,0.0,0.0,1.0,0.0
3591,300229.5965857273,0,0.2621630393530971,580007.326843214,0.28644577697390006,2301293.7997436444,2075224.7994020395,optimal,nYrs_20210220_SWB_iter00463,Jan29v1,CONUS,4,92-09-14-84,-1,-1,-1,60657.711508782864,510700.82862207893,0.0,0.0,1.0,0.0
3252,305548.0312642499,0,0.26289501183383684,644965.4334836458,0.2813208634579213,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00177,Jan29v1,CONUS,4,92-10-05-16,-1,-1,-1,66533.22031886523,565722.4624753549,0.0,0.0,1.0,0.0
3637,303762.292208533,0,0.2635138866210875,1480773.5952853665,0.29022900711354177,922736.3349490266,3861023.953825512,optimal,nYrs_20210220_SWB_iter00438,Jan29v1,CONUS,4,92-14-15-11,-1,-1,-1,65057.75663002536,351626.03497726406,0.0,0.0,1.0,0.0
3396,302049.10942128045,0,0.2659438901527231,638126.512387722,0.2916298701979309,1901306.3014675349,2042970.7183707599,optimal,nYrs_20210220_SWB_iter00298,Jan29v1,CONUS,4,92-14-20-12,-1,-1,-1,54881.00798684393,421760.86426807,0.0,0.0,1.0,0.0
3310,299579.94020747836,0,0.2649365098075785,453168.5791884675,0.28413618273851116,2301313.1351337247,2323986.2336273314,optimal,nYrs_20210220_SWB_iter00216,Jan29v1,CONUS,4,92-20-90-09,-1,-1,-1,60609.2039512898,473898.99049848336,0.0,0.0,1.0,0.0
3246,300669.2781862745,0,0.2633627788440146,590369.5351631469,0.2769190040205738,2754583.284606594,1276758.140436563,optimal,nYrs_20210220_SWB_iter00015,Jan29v1,CONUS,4,92-79-12-81,-1,-1,-1,62194.97400632881,617090.7910905961,0.0,0.0,1.0,0.0
3648,301957.0562015504,0,0.26283890143432925,713626.4034357674,0.27750281978388064,2115912.786150725,2008647.265731187,optimal,nYrs_20210220_SWB_iter00411,Jan29v1,CONUS,4,92-80-99-91,-1,-1,-1,59179.832752385184,472491.6752639743,0.0,0.0,1.0,0.0
3340,302931.6696326717,0,0.2589837936211192,1389562.4732604409,0.2700355141671221,1200805.5333222563,3708883.363598056,optimal,nYrs_20210220_SWB_iter00260,Jan29v1,CONUS,4,92-83-05-15,-1,-1,-1,67038.70585985633,379470.55733666435,0.0,0.0,1.0,0.0
3521,300326.52701778384,0,0.2610433359288666,1314447.4260751584,0.277651193815731,1429803.7135098758,3583591.103618959,optimal,nYrs_20210220_SWB_iter00090,Jan29v1,CONUS,4,92-84-09-15,-1,-1,-1,68670.0759336697,438566.9377471441,0.0,0.0,1.0,0.0
3381,300791.39383834926,0,0.2600452543722459,655752.6554514748,0.27701908759381383,2004334.4793610119,2163823.4674127903,optimal,nYrs_20210220_SWB_iter00354,Jan29v1,CONUS,4,92-91-84-85,-1,-1,-1,57678.59345594203,424653.6275438111,0.0,0.0,1.0,0.0
3583,302247.4964375285,0,0.2626040465879615,789876.5313190755,0.272033913991278,2125091.6441608653,2214572.85936269,optimal,nYrs_20210220_SWB_iter00039,Jan29v1,CONUS,4,92-95-03-80,-1,-1,-1,61968.74948641194,482958.3373659108,0.0,0.0,1.0,0.0
3409,303245.52295801963,0,0.26333062615820174,644965.4334836458,0.2820268842967725,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00111,Jan29v1,CONUS,4,92-99-10-91,-1,-1,-1,66533.22031886523,570322.2309767077,0.0,0.0,1.0,0.0
3598,303701.0694063927,0,0.26516420672214236,662670.7174529227,0.27562949846183704,2825177.8137262687,1799833.6106200942,optimal,nYrs_20210220_SWB_iter00008,Jan29v1,CONUS,4,93-02-03-87,-1,-1,-1,68239.14867598124,650284.9908174756,0.0,0.0,1.0,0.0
3416,302976.26398401824,0,0.26593479661735964,440664.16824647743,0.2876469449159811,3306896.1415334153,1157506.0939792504,optimal,nYrs_20210220_SWB_iter00375,Jan29v1,CONUS,4,93-02-94-06,-1,-1,-1,67939.83774532999,765260.4950813771,0.0,0.0,1.0,0.0
3461,304289.08912671235,0,0.2623831685322494,1379299.508732445,0.28177017576623486,1232093.5413620311,3691764.6894045067,optimal,nYrs_20210220_SWB_iter00228,Jan29v1,CONUS,4,93-15-93-93,-1,-1,-1,67261.59985815581,402892.53287808807,0.0,0.0,1.0,0.0
3341,302399.41817715456,0,0.26360028730260976,1364045.4752588912,0.2876779475134397,1226531.4880619268,3795508.079373677,optimal,nYrs_20210220_SWB_iter00167,Jan29v1,CONUS,4,93-84-00-06,-1,-1,-1,67709.36122621894,408368.8182946508,0.0,0.0,1.0,0.0
3564,303372.07282410574,0,0.26627169899632797,731530.9472687426,0.29486711535087995,1586523.4800979318,3205177.3873873027,optimal,nYrs_20210220_SWB_iter00059,Jan29v1,CONUS,4,93-84-20-08,-1,-1,-1,59769.08749844098,358439.24732035864,0.0,0.0,1.0,0.0
3512,303594.6394691781,0,0.26158218237201225,595787.8633883297,0.2827523161364618,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00158,Jan29v1,CONUS,4,93-85-82-05,-1,-1,-1,62004.116275699365,596916.6725353858,0.0,0.0,1.0,0.0
3610,302612.87471500225,0,0.2662196756351521,1454206.4864879155,0.294779038581313,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00220,Jan29v1,CONUS,4,93-94-08-96,-1,-1,-1,78303.515697356,459420.17629846506,0.0,0.0,1.0,0.0
3498,302649.79403538816,0,0.2646388498995065,810994.3787354871,0.2826274468147171,2205685.8626639843,1533299.8120362868,optimal,nYrs_20210220_SWB_iter00188,Jan29v1,CONUS,4,93-95-79-94,-1,-1,-1,58563.44422637566,535130.017565185,0.0,0.0,1.0,0.0
3391,301944.9258783938,0,0.26295680933146987,723086.9849239924,0.27821512497478096,1712995.127680684,2462748.2068773876,optimal,nYrs_20210220_SWB_iter00360,Jan29v1,CONUS,4,93-98-94-84,-1,-1,-1,56210.80874031483,363897.3822773074,0.0,0.0,1.0,0.0
3576,303866.44946383755,0,0.2672677692369256,440664.16824647743,0.29331760088804604,3306896.1415334153,1157506.0939792504,optimal,nYrs_20210220_SWB_iter00128,Jan29v1,CONUS,4,94-04-11-02,-1,-1,-1,67939.83774532999,783722.6423670128,0.0,0.0,1.0,0.0
3462,301269.9978040155,0,0.26598465594273274,389567.14085931383,0.2876389377605466,2301322.8305828082,2448724.023223124,optimal,nYrs_20210220_SWB_iter00453,Jan29v1,CONUS,4,94-04-13-09,-1,-1,-1,60584.88054473274,463817.931818263,0.0,0.0,1.0,0.0
3192,304368.2975131189,0,0.26407137143002224,644965.4334836458,0.2879728297701171,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00221,Jan29v1,CONUS,4,94-06-84-10,-1,-1,-1,66533.22031886523,584801.538564901,0.0,0.0,1.0,0.0
3475,305134.84403538815,0,0.26730818944192974,451827.60912668577,0.294234588047388,2963449.731206,1880775.1725318106,optimal,nYrs_20210220_SWB_iter00051,Jan29v1,CONUS,4,94-11-14-89,-1,-1,-1,67925.94183247976,687340.2826699006,0.0,0.0,1.0,0.0
3370,303787.6413527397,0,0.2658722801427349,555013.7421748783,0.29288218026190477,2527953.1113496707,1054520.90847493,optimal,nYrs_20210220_SWB_iter00377,Jan29v1,CONUS,4,94-11-85-94,-1,-1,-1,56412.18184307366,584033.8452085215,0.0,0.0,1.0,0.0
