Unnamed: 0,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,to_PGP capacity,to_PGP dispatch,PGP_storage capacity,PGP_storage dispatch,PGP_storage stored,from_PGP capacity,from_PGP dispatch,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
515,308819.6184931507,322.29585504379367,63692.826620558946,0,0.0,0.2641655045338622,398354.7993145135,0.2897661834580256,1004032.7785714336,236704.432236745,6322.332425118858,57608.92155705999,58672.46592566419,31942.767102076497,193300789.31696188,31942.074731565433,60734255.33920893,224598.5820410127,22359.452312095807,104668.46684240126,15,0.0,optimal,nYrs_20210220_SWBPGP_DYrs6_Tested2019,Aug04v1,CONUS,-1,6,2019,-1,-1,-1,42805.526677916765,63692.826620558946,322.29585504379367,104668.46684240126,1.0,0.0
354,304589.9207650273,0.0,83759.48069260808,0,0.0,0.27182205867777515,398354.7993145135,0.3004261049920211,1004032.7785714336,236704.432236745,6586.155986588027,64944.15642178324,58672.46592566419,28599.815672791177,193300789.31696188,28599.313024539915,44091951.93758809,224598.5820410127,20019.519117177937,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs6_Tested2020,Aug04v1,CONUS,-1,6,2020,-1,-1,-1,39582.562444594216,83759.48069260808,0.0,0.0,1.0,0.0
557,301977.5055936073,0.0,65094.476953806974,0,0.0,0.2674545444406294,414846.64055313147,0.28379868260612123,987897.7919546028,289227.5661441207,8915.692580473851,93084.73316635173,66054.77668462595,31915.54293751583,134724009.09325358,31915.101329961304,38737504.84950861,232953.92373452405,22340.570930972914,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1979,Aug04v1,CONUS,-1,7,1979,-1,-1,-1,40480.0250406309,65094.476953806974,0.0,0.0,1.0,0.0
57,309578.18920765026,2133.2521241843856,46728.14892234787,0,0.0,0.2639524678792464,414846.64055313147,0.27400936253503594,987897.7919546028,289227.5661441207,12523.991374038702,70594.82078439169,66054.77668462595,33802.137601625225,134724009.09325358,33801.648862120666,42871886.35993516,232953.92373452405,23661.154203484464,262328.36736977263,53,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1980,Aug04v1,CONUS,-1,7,1980,-1,-1,-1,61812.54948965269,46728.14892234787,2133.2521241843856,262328.36736977263,1.0,0.0
295,302284.44771689497,10607.101118709417,57428.950024699014,0,0.0,0.2591247131435113,414846.64055313147,0.2701820545982502,987897.7919546028,289227.5661441207,12164.725183422719,60471.646080794715,66054.77668462595,32873.107417956424,134724009.09325358,32872.73541708266,32631655.593288586,232953.92373452405,23010.914791957865,261192.79137991735,224,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1981,Aug04v1,CONUS,-1,7,1981,-1,-1,-1,146551.03785563336,57428.950024699014,10607.101118709417,261192.79137991735,1.0,0.0
640,299633.2605022831,2136.9534596156386,59646.48136875697,0,0.0,0.2566909347760672,414846.64055313147,0.27972785144362056,987897.7919546028,289227.5661441207,8752.462437654187,76158.05511739885,66054.77668462595,33920.26071288642,134724009.09325358,33919.638572734235,54573697.63133722,232953.92373452405,23743.74700091396,203319.87144296465,68,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1982,Aug04v1,CONUS,-1,7,1982,-1,-1,-1,61849.56304468113,59646.48136875697,2136.9534596156386,203319.87144296465,1.0,0.0
433,305800.8093607306,9150.911024851379,48476.89648284107,0,0.0,0.2545850593638139,414846.64055313147,0.2675755547752008,987897.7919546028,289227.5661441207,14278.917307192673,75727.26520245697,66054.77668462595,31893.389361118763,134724009.09325358,31893.01578042249,32770236.51152497,232953.92373452405,22325.11104629574,293417.2899426833,201,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1983,Aug04v1,CONUS,-1,7,1983,-1,-1,-1,131989.13525153126,48476.89648284107,9150.911024851379,293417.2899426833,1.0,0.0
431,300952.7860883425,2617.0038778875587,64232.650945346955,0,0.0,0.2595475552552688,414846.64055313147,0.2844589076327628,987897.7919546028,289227.5661441207,8441.794550512031,78018.87651807851,66054.77668462595,34562.342958165034,134724009.09325358,34561.849636224244,43273854.45688891,232953.92373452405,24193.294745356976,202429.59772701675,77,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1984,Aug04v1,CONUS,-1,7,1984,-1,-1,-1,66650.06831903031,64232.650945346955,2617.0038778875587,202429.59772701675,1.0,0.0
1305,304312.90342465753,3.5580564535574712,68739.84671211394,0,0.0,0.2627501869639085,414846.64055313147,0.29012179959123024,987897.7919546028,289227.5661441207,8580.74767909031,94205.21131220227,66054.77668462595,29657.813731511524,134724009.09325358,29657.489948071212,28402056.209078986,232953.92373452405,20760.242963649853,7792.143633290861,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1985,Aug04v1,CONUS,-1,7,1985,-1,-1,-1,40515.6017671093,68739.84671211394,3.5580564535574712,7792.143633290861,1.0,0.0
261,301565.7832191781,5313.164876887905,54367.326776589005,0,0.0,0.2586173468685507,414846.64055313147,0.2717274504417589,987897.7919546028,289227.5661441207,10688.922180110905,65212.01591718633,66054.77668462595,32827.11143777143,134724009.09325358,32826.7362247531,32913422.66068238,232953.92373452405,22978.715357327168,291725.15016970737,125,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1986,Aug04v1,CONUS,-1,7,1986,-1,-1,-1,93611.67535922288,54367.326776589005,5313.164876887905,291725.15016970737,1.0,0.0
823,303652.4323059361,8774.412355971617,37862.422774627776,0,0.0,0.2616466466212405,414846.64055313147,0.2502367280831821,987897.7919546028,289227.5661441207,11659.453925459138,70970.69536636714,66054.77668462595,29804.374406154922,134724009.09325358,29804.086270607357,25275048.03143577,232953.92373452405,20862.86038942515,248881.26229800712,197,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1987,Aug04v1,CONUS,-1,7,1987,-1,-1,-1,128224.145011468,37862.422774627776,8774.412355971617,248881.26229800712,1.0,0.0
1123,307889.9653916211,3516.9990115918786,69120.37407228332,0,0.0,0.2648600958818636,414846.64055313147,0.29370864378305606,987897.7919546028,289227.5661441207,8268.875742750277,83079.31482050927,66054.77668462595,35160.660093364866,134724009.09325358,35160.14325983779,45336274.36914247,232953.92373452405,24612.10028188645,244904.57036529802,87,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1988,Aug04v1,CONUS,-1,7,1988,-1,-1,-1,75650.02067319617,69120.37407228332,3516.9990115918786,244904.57036529802,1.0,0.0
815,304674.93972602737,3589.2739497282005,48377.0983058623,0,0.0,0.2680103812356238,414846.64055313147,0.2668674598825277,987897.7919546028,289227.5661441207,10774.04608050015,71654.14852759634,66054.77668462595,33160.82981775082,134724009.09325358,33160.44263492434,33963405.82764199,232953.92373452405,23212.30984444704,231742.40082667128,98,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1989,Aug04v1,CONUS,-1,7,1989,-1,-1,-1,76372.76665493869,48377.0983058623,3589.2739497282005,231742.40082667128,1.0,0.0
1247,298942.67237442924,2101.47912022349,75294.88341998028,0,0.0,0.2638806293628622,414846.64055313147,0.28719262977639115,987897.7919546028,289227.5661441207,7656.77491606947,76394.96921386929,66054.77668462595,27724.018981639576,134724009.09325358,27723.517511442442,43988613.83942009,232953.92373452405,19406.46225800971,233735.1154772933,55,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1990,Aug04v1,CONUS,-1,7,1990,-1,-1,-1,61494.80911723318,75294.88341998028,2101.47912022349,233735.1154772933,1.0,0.0
1096,304121.599086758,3213.874141590615,54962.33150779284,0,0.0,0.26104045964163736,414846.64055313147,0.27603138109639325,987897.7919546028,289227.5661441207,8385.143195308758,73108.74831156926,66054.77668462595,33187.7786208177,134724009.09325358,33187.30577001616,41478140.48690003,232953.92373452405,23231.114039011307,283298.0516613145,92,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1991,Aug04v1,CONUS,-1,7,1991,-1,-1,-1,72618.76861931582,54962.33150779284,3213.874141590615,283298.0516613145,1.0,0.0
1568,293797.0072859745,373.96801362633613,42143.15609252427,0,0.0,0.256852925294456,414846.64055313147,0.2574973631627926,987897.7919546028,289227.5661441207,12552.75158857022,82055.68421773157,66054.77668462595,32904.70056152522,134724009.09325358,32904.175259704636,46079107.05719101,232953.92373452405,23032.922681793243,128204.17759114616,15,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1992,Aug04v1,CONUS,-1,7,1992,-1,-1,-1,44219.70685840363,42143.15609252427,373.96801362633613,128204.17759114616,1.0,0.0
445,303858.7155251141,0.0,59367.376371868704,0,0.0,0.2629793135138621,414846.64055313147,0.2832842066866996,987897.7919546028,289227.5661441207,8757.471640086804,87246.17808868557,66054.77668462595,33972.61327663789,134724009.09325358,33972.13050961523,42347984.51732515,232953.92373452405,23780.491356730658,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1993,Aug04v1,CONUS,-1,7,1993,-1,-1,-1,40480.028537621656,59367.376371868704,0.0,0.0,1.0,0.0
618,300165.1826484018,0.0,67472.8332023859,0,0.0,0.26459623972049845,414846.64055313147,0.2837906342836385,987897.7919546028,289227.5661441207,8039.805422934919,88512.9587724998,66054.77668462595,29633.96805088103,134724009.09325358,29633.641396016497,28653935.538936093,232953.92373452405,20743.548977211554,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1994,Aug04v1,CONUS,-1,7,1994,-1,-1,-1,40480.021162034056,67472.8332023859,0.0,0.0,1.0,0.0
83,304597.7723744292,5325.528012220988,60756.73763898583,0,0.0,0.263525301923036,414846.64055313147,0.2796362636824091,987897.7919546028,289227.5661441207,7628.060397111119,66946.3070788476,66054.77668462595,33897.952017222684,134724009.09325358,33897.57172639641,33358844.407557394,232953.92373452405,23728.300208477485,245226.86939505147,141,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1995,Aug04v1,CONUS,-1,7,1995,-1,-1,-1,93735.30853297914,60756.73763898583,5325.528012220988,245226.86939505147,1.0,0.0
304,302336.11839708564,181.49923208906773,79820.61928168205,0,0.0,0.26656098729092004,414846.64055313147,0.30071228894722724,987897.7919546028,289227.5661441207,7830.179851751023,80265.97630033856,66054.77668462595,34050.765810429904,134724009.09325358,34050.235839143046,46488709.4656825,232953.92373452405,23835.16508740013,143472.20265754702,5,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1996,Aug04v1,CONUS,-1,7,1996,-1,-1,-1,42295.02099133861,79820.61928168205,181.49923208906773,143472.20265754702,1.0,0.0
1467,298511.59600456624,0.0,72061.08319439519,0,0.0,0.2634600801639629,414846.64055313147,0.28956515566065244,987897.7919546028,289227.5661441207,8027.439992740888,85472.89525418736,66054.77668462595,32790.76476554358,134724009.09325358,32790.298942575486,40861663.94889034,232953.92373452405,22953.209259802843,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1997,Aug04v1,CONUS,-1,7,1997,-1,-1,-1,40480.02652849105,72061.08319439519,0.0,0.0,1.0,0.0
254,302805.7374429224,10552.940209803666,51948.15228078865,0,0.0,0.2647134692583764,414846.64055313147,0.2613096450421656,987897.7919546028,289227.5661441207,11595.110530533677,68784.41636290532,66054.77668462595,30844.519037529037,134724009.09325358,30844.204628781412,27579714.70103065,232953.92373452405,21590.943240146986,288383.03479393944,235,0.0,optimal,nYrs_20210220_SWBPGP_DYrs7_Tested1998,Aug04v1,CONUS,-1,7,1998,-1,-1,-1,146009.42531801594,51948.15228078865,10552.940209803666,288383.03479393944,1.0,0.0
