,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
2892,303508.97035870753,245082.50839785923,0.263806987558674,427979.783419676,0.2899951744072104,1240741.2896102858,80682.13660798302,optimal,nYrs_20210220_SWBNG_iter00346,Jan29v1,CONUS,5,14-91-17-12-86,-1,-1,-1,29587.970903395882,184245.80324840537,0.0,0.0,-15172.049999999996,15173.049999999996
2996,303952.87910958903,241250.14048047716,0.2660958409268586,410892.0323688194,0.2938583852048918,1224722.34229305,64749.18547885704,optimal,nYrs_20210220_SWBNG_iter00048,Jan29v1,CONUS,5,14-99-87-14-13,-1,-1,-1,28922.712806494877,180345.8118299687,0.0,0.0,-15172.049999999983,15173.049999999983
2796,303211.98738134356,254328.1929538855,0.26503744653264383,412600.811458164,0.2839257083930628,1220913.8259280203,58350.642601598985,optimal,nYrs_20210220_SWBNG_iter00211,Jan29v1,CONUS,5,15-01-94-80-99,-1,-1,-1,28972.951747131396,167862.0446694094,0.0,0.0,-15172.050000000007,15173.050000000007
2804,302612.2706051479,251799.3461957825,0.2639562899750526,454117.9190523393,0.2872529336724451,1210667.7338485944,81504.50520459359,optimal,nYrs_20210220_SWBNG_iter00136,Jan29v1,CONUS,5,15-06-12-82-06,-1,-1,-1,29567.94723917791,180058.67821265865,0.0,0.0,-15172.050000000003,15173.050000000003
3150,305903.61316365626,258808.30285862734,0.2651457892471742,428476.2748676278,0.29298665261228346,1206037.7084892155,113313.15747328702,optimal,nYrs_20210220_SWBNG_iter00390,Jan29v1,CONUS,5,15-16-84-11-13,-1,-1,-1,29419.397360818843,176049.76397016892,0.0,0.0,-15172.050000000036,15173.050000000036
2994,303209.0516894977,267501.91417796834,0.26274764168629866,434869.4188283456,0.2815276333907951,1273129.7542392164,77351.51223451109,optimal,nYrs_20210220_SWBNG_iter00010,Jan29v1,CONUS,5,15-81-06-09-15,-1,-1,-1,30411.525241540137,184516.35317376515,0.0,0.0,-15172.050000000008,15173.050000000008
2900,303384.02405074844,252476.11958720593,0.2625787004150995,427775.945572204,0.28781260146150356,1240490.9136103736,67585.32707765831,optimal,nYrs_20210220_SWBNG_iter00126,Jan29v1,CONUS,5,15-82-15-17-08,-1,-1,-1,29559.829116393328,181029.50617136143,0.0,0.0,-15172.04999999999,15173.04999999999
2991,305631.77261318,261996.47213689293,0.26174201130672003,421405.1226795684,0.2807247967054616,1357880.503528512,71964.76469733579,optimal,nYrs_20210220_SWBNG_iter00006,Jan29v1,CONUS,5,15-84-10-95-81,-1,-1,-1,31472.720270842037,200916.30432580388,0.0,0.0,-15172.049999999996,15173.049999999996
2943,304489.5342506389,289356.9190569855,0.2651956409723522,425460.5777199519,0.2802175685969435,1256580.8960821475,77232.16975656939,optimal,nYrs_20210220_SWBNG_iter00313,Jan29v1,CONUS,5,15-89-06-09-80,-1,-1,-1,30228.73177833125,175500.6776387392,0.0,0.0,-15172.050000000007,15173.050000000007
3103,304235.0624200913,287484.7107235168,0.26494242216994773,425590.7314938947,0.2818458798423966,1284719.6380227867,74667.92796850672,optimal,nYrs_20210220_SWBNG_iter00484,Jan29v1,CONUS,5,15-89-07-99-81,-1,-1,-1,30643.003163419646,185665.84435606707,0.0,0.0,-15172.049999999988,15173.049999999988
2924,305052.43202354875,331429.72007687076,0.2644633334317108,422561.30651794514,0.2835810313863084,1225137.414390291,136593.24077499137,optimal,nYrs_20210220_SWBNG_iter00033,Jan29v1,CONUS,5,15-89-19-93-96,-1,-1,-1,30546.624053108128,163032.46261071923,0.0,0.0,-15172.050000000023,15173.050000000023
2817,302916.0568410004,249656.00089653063,0.26288140697820256,427362.6206105633,0.2854250596213839,1225453.1119421148,94435.95516861868,optimal,nYrs_20210220_SWBNG_iter00062,Jan29v1,CONUS,5,15-90-83-94-08,-1,-1,-1,29481.79783132312,174218.31558070905,0.0,0.0,-15172.050000000034,15173.050000000034
3009,304175.654465426,249325.65419648733,0.26530768131996935,395188.5234218321,0.2903392325684269,1224857.4644421733,55036.41005188655,optimal,nYrs_20210220_SWBNG_iter00105,Jan29v1,CONUS,5,16-01-16-85-79,-1,-1,-1,28703.146804338947,171373.0842002875,0.0,0.0,-15172.05000000002,15173.05000000002
3127,305616.938709383,234216.95414340147,0.2665932807377257,429191.3494135197,0.29414140697661034,1230384.3077135098,56193.10556680006,optimal,nYrs_20210220_SWBNG_iter00155,Jan29v1,CONUS,5,16-11-13-97-05,-1,-1,-1,29149.767440512504,185790.05812238142,0.0,0.0,-15172.049999999994,15173.049999999994
2778,302975.28180244216,330428.30352172174,0.2647264778312489,442666.6051204634,0.28973576672032475,1214984.5771744673,142456.38308963567,optimal,nYrs_20210220_SWBNG_iter00129,Jan29v1,CONUS,5,16-12-96-81-04,-1,-1,-1,30714.653599284142,181178.5927677659,0.0,0.0,-15172.050000000007,15173.050000000007
2832,310018.4820874407,287836.3133160031,0.265785422627394,418998.8810746291,0.28774009085854696,1308489.4983541386,58669.22099242976,optimal,nYrs_20210220_SWBNG_iter00142,Jan29v1,CONUS,5,16-19-10-89-10,-1,-1,-1,30811.744445623084,192928.670262508,0.0,0.0,-15172.049999999961,15173.049999999961
3088,306651.15587940154,264814.32090988534,0.2646709558838456,411124.88441317866,0.2870051780475218,1294919.6492129243,50272.37983595616,optimal,nYrs_20210220_SWBNG_iter00432,Jan29v1,CONUS,5,16-20-10-83-03,-1,-1,-1,30182.39834255808,188899.60509900225,0.0,0.0,-15172.049999999988,15173.049999999988
3000,304491.15124977194,236468.32934480492,0.2626862735199898,435203.4316450191,0.2807310674879991,1220477.966572027,146014.97834145723,optimal,nYrs_20210220_SWBNG_iter00462,Jan29v1,CONUS,5,16-83-03-90-80,-1,-1,-1,29763.31668883397,167380.03184899452,0.0,0.0,-15172.050000000021,15173.050000000021
3085,303481.421658461,265144.7706917947,0.26313295499562406,397496.1670129602,0.29010976520946735,1218194.076967679,93914.48707103494,optimal,nYrs_20210220_SWBNG_iter00181,Jan29v1,CONUS,5,16-85-82-00-00,-1,-1,-1,29077.21207691191,169546.91064855058,0.0,0.0,-15172.050000000014,15173.050000000014
2793,303821.83679985406,291972.0711578532,0.265757698994516,415812.49088632636,0.28644796033340486,1254807.7757196694,59764.55529054959,optimal,nYrs_20210220_SWBNG_iter00324,Jan29v1,CONUS,5,16-89-09-84-13,-1,-1,-1,29955.761454751737,181191.52842423946,0.0,0.0,-15172.049999999997,15173.049999999997
2805,304218.28067414707,246719.7784960312,0.2664713136897222,425327.235997776,0.2917779488418899,1204390.0434520792,84750.6237185119,optimal,nYrs_20210220_SWBNG_iter00101,Jan29v1,CONUS,5,16-91-13-01-08,-1,-1,-1,29013.636509087373,175561.733550347,0.0,0.0,-15172.049999999992,15173.049999999992
2898,302743.1057394238,221022.34368345476,0.26313469078561047,433785.6282634311,0.28156775677827417,1182353.8348861716,190825.1452042942,optimal,nYrs_20210220_SWBNG_iter00058,Jan29v1,CONUS,5,16-91-92-20-91,-1,-1,-1,29304.72153203887,159163.2372274802,0.0,0.0,-15172.050000000036,15173.050000000036
3084,303863.09179438057,252757.85614420183,0.2639939158155972,417744.17594226106,0.28790385342637176,1231815.5479048104,67805.25049696652,optimal,nYrs_20210220_SWBNG_iter00285,Jan29v1,CONUS,5,16-97-03-15-16,-1,-1,-1,29277.032850209198,176119.56723630367,0.0,0.0,-15172.050000000008,15173.050000000008
2894,304603.5864805692,247726.87887780176,0.26235583766207066,442382.17946748366,0.28197441816329144,1274989.559703826,95743.56522411102,optimal,nYrs_20210220_SWBNG_iter00341,Jan29v1,CONUS,5,16-98-15-88-82,-1,-1,-1,30486.675391969853,185984.5211385306,0.0,0.0,-15172.049999999997,15173.049999999997
2867,303908.4598630137,268129.1933475275,0.2661375062539723,409386.6951447434,0.2867268832285909,1265176.9016527054,45668.25206012176,optimal,nYrs_20210220_SWBNG_iter00300,Jan29v1,CONUS,5,17-01-01-79-10,-1,-1,-1,29680.638476585525,182903.268724709,0.0,0.0,-15172.049999999943,15173.049999999943
2889,301973.87657534244,272287.02059486264,0.2653447311475423,421353.08896437695,0.28908587012270115,1252034.0982846646,54682.73092754452,optimal,nYrs_20210220_SWBNG_iter00487,Jan29v1,CONUS,5,17-02-99-81-90,-1,-1,-1,29755.969405153104,186859.90894885463,0.0,0.0,-15172.049999999972,15173.049999999972
2700,302312.60990239005,272140.98172729777,0.26385507527018753,415615.95943030104,0.2847874058996847,1270095.0110933771,45879.37093058213,optimal,nYrs_20210220_SWBNG_iter00195,Jan29v1,CONUS,5,17-04-81-20-91,-1,-1,-1,29893.84557815057,184155.43823829415,0.0,0.0,-15172.050000000005,15173.050000000005
3049,303361.59691036877,224448.63349118707,0.2674827898903685,452423.936186231,0.2861458252475552,1166655.8788040972,189534.06168651726,optimal,nYrs_20210220_SWBNG_iter00116,Jan29v1,CONUS,5,17-13-98-79-20,-1,-1,-1,29354.73371789674,166345.42950167373,0.0,0.0,-15172.05000000004,15173.05000000004
2897,304269.79421954777,235074.32714044754,0.26628245654866733,454686.4173753133,0.292761078220162,1164063.054808068,162084.57212734892,optimal,nYrs_20210220_SWBNG_iter00147,Jan29v1,CONUS,5,17-20-88-04-07,-1,-1,-1,29252.970312604015,172502.05648628535,0.0,0.0,-15172.050000000017,15173.050000000017
3152,304644.3261038132,238645.09676569616,0.2630293958576577,452045.71807803627,0.2869583937458143,1215371.619276114,137694.25669271138,optimal,nYrs_20210220_SWBNG_iter00194,Jan29v1,CONUS,5,17-83-16-88-01,-1,-1,-1,29891.846539776092,177962.1549141488,0.0,0.0,-15172.049999999987,15173.049999999987
2914,306907.6173101497,257106.45961555126,0.2647269390288758,426805.62711395253,0.2920499468711115,1222060.5039014227,112459.32642128682,optimal,nYrs_20210220_SWBNG_iter00037,Jan29v1,CONUS,5,17-84-18-19-11,-1,-1,-1,29627.46470832192,177949.6301833819,0.0,0.0,-15172.049999999996,15173.049999999996
2820,300961.04082238046,267355.50889955345,0.2624967439951237,415594.69738713966,0.28295688967419713,1297341.2925547569,67428.20694866529,optimal,nYrs_20210220_SWBNG_iter00417,Jan29v1,CONUS,5,17-84-81-03-97,-1,-1,-1,30439.219740649707,190283.8197133198,0.0,0.0,-15172.049999999996,15173.049999999996
2711,305191.3767095186,261145.22865688297,0.26328874696251375,410357.14492754755,0.28094166310332747,1264492.2968101264,96402.47221864371,optimal,nYrs_20210220_SWBNG_iter00429,Jan29v1,CONUS,5,17-86-80-00-80,-1,-1,-1,29985.96470474213,167648.74648886235,0.0,0.0,-15172.049999999987,15173.049999999987
3123,305185.2007762557,280771.41180524253,0.26349011057017824,438513.0272946485,0.272890603227631,1315644.1725745776,105983.41230210295,optimal,nYrs_20210220_SWBNG_iter00477,Jan29v1,CONUS,5,18-05-82-98-89,-1,-1,-1,31490.98605879107,184380.19380455176,0.0,0.0,-15172.050000000014,15173.050000000014
2993,303245.3673185631,251143.32328639828,0.26534126158356425,413699.0078738143,0.29045521708860916,1255166.9310424372,49881.95636780555,optimal,nYrs_20210220_SWBNG_iter00392,Jan29v1,CONUS,5,18-08-08-17-92,-1,-1,-1,29442.641497942706,185401.7123233675,0.0,0.0,-15172.050000000007,15173.050000000007
2842,307681.73093607306,284717.34311659564,0.26531323067393586,420243.20661384397,0.27986291962083126,1315158.6937380866,79168.89132430412,optimal,nYrs_20210220_SWBNG_iter00237,Jan29v1,CONUS,5,18-10-89-94-05,-1,-1,-1,31055.841520491605,186924.07392346486,0.0,0.0,-15172.049999999983,15173.049999999983
2901,309021.64462395036,285348.43693843525,0.2649981072085585,402960.21745150356,0.2789856984841671,1333035.7420275018,67206.92464937735,optimal,nYrs_20210220_SWBNG_iter00157,Jan29v1,CONUS,5,18-10-93-89-80,-1,-1,-1,31004.579516673857,184726.23253367678,0.0,0.0,-15172.049999999968,15173.049999999968
3156,305242.0313242009,246483.6253282176,0.2644863446478767,422676.3296117048,0.287698151929084,1279479.7680558632,61568.49850463825,optimal,nYrs_20210220_SWBNG_iter00074,Jan29v1,CONUS,5,18-11-86-99-86,-1,-1,-1,30003.05000146849,189726.80056471453,0.0,0.0,-15172.050000000021,15173.050000000021
2983,304173.7190124133,331403.6334899136,0.2654665913180788,438291.3224304783,0.288254956957388,1199516.8025237555,141384.51454562717,optimal,nYrs_20210220_SWBNG_iter00351,Jan29v1,CONUS,5,18-15-01-99-96,-1,-1,-1,30404.449238362653,172890.1754988771,0.0,0.0,-15172.05000000002,15173.05000000002
2879,306724.8582375479,242977.41734201615,0.26510927120154,438808.57820471475,0.28551103948318846,1239396.8473921202,123239.02894530511,optimal,nYrs_20210220_SWBNG_iter00252,Jan29v1,CONUS,5,18-80-97-13-88,-1,-1,-1,30018.12473640148,178444.11823521805,0.0,0.0,-15172.050000000047,15173.050000000047
3147,304477.663175429,264252.3174788434,0.2628663562875896,432982.643509583,0.2849705391420864,1298264.0536179,88276.35762308961,optimal,nYrs_20210220_SWBNG_iter00240,Jan29v1,CONUS,5,18-82-81-99-88,-1,-1,-1,30833.021144055616,194336.1213152975,0.0,0.0,-15172.049999999963,15173.049999999963
3122,304276.7128514056,243207.8212763902,0.2606992431696962,424048.0332236798,0.28442783153936096,1252992.5751019355,112567.27081213787,optimal,nYrs_20210220_SWBNG_iter00330,Jan29v1,CONUS,5,18-83-82-04-14,-1,-1,-1,29941.10452772696,177644.30761944957,0.0,0.0,-15172.050000000028,15173.050000000028
3061,306184.6837349398,258099.02390172,0.26484421570311595,394703.82967418106,0.28486184328444436,1272788.3095165621,58981.28781507518,optimal,nYrs_20210220_SWBNG_iter00492,Jan29v1,CONUS,5,18-85-02-97-80,-1,-1,-1,29581.027018824083,175993.8113778823,0.0,0.0,-15172.04999999999,15173.04999999999
2955,304246.4188332421,248249.2564236092,0.2638484352894059,405442.46390033356,0.27775543553962967,1279169.6629207022,52514.643108852106,optimal,nYrs_20210220_SWBNG_iter00361,Jan29v1,CONUS,5,18-87-04-04-07,-1,-1,-1,29694.42569095776,173108.55991910532,0.0,0.0,-15172.049999999992,15173.049999999992
3118,304865.5786757991,251665.59625462108,0.2641628320119258,405804.0150087494,0.2721362486572582,1306136.4961659026,87014.0321949179,optimal,nYrs_20210220_SWBNG_iter00419,Jan29v1,CONUS,5,18-87-87-97-02,-1,-1,-1,30419.537355462824,172804.06220619628,0.0,0.0,-15172.049999999994,15173.049999999994
2951,304318.74201787997,251215.60648969177,0.26608737010775024,410947.31912688294,0.29053730497805774,1252076.0079745995,53003.77440410103,optimal,nYrs_20210220_SWBNG_iter00053,Jan29v1,CONUS,5,18-92-08-11-09,-1,-1,-1,29376.14172495869,183889.14088093906,0.0,0.0,-15172.049999999992,15173.049999999992
3001,305286.90168308705,251633.25059136198,0.26720747459477523,423616.41294804186,0.28741662128426615,1257547.0098515812,40951.32045440368,optimal,nYrs_20210220_SWBNG_iter00005,Jan29v1,CONUS,5,18-95-01-20-12,-1,-1,-1,29566.839397941552,184451.53150743918,0.0,0.0,-15172.049999999976,15173.049999999976
2974,304978.3801569916,249872.82711941874,0.26556176939310633,420434.502858593,0.2864205437045173,1252490.9300432948,60722.437712478495,optimal,nYrs_20210220_SWBNG_iter00264,Jan29v1,CONUS,5,18-97-13-91-12,-1,-1,-1,29566.276068191662,180486.32264111508,0.0,0.0,-15172.050000000008,15173.050000000008
2743,305451.6016566265,245881.6158070523,0.2656899213712604,432297.23243226006,0.28154427501706697,1259664.9779933253,82548.05341394732,optimal,nYrs_20210220_SWBNG_iter00386,Jan29v1,CONUS,5,18-98-04-13-07,-1,-1,-1,29976.484121476242,179092.77815407127,0.0,0.0,-15172.050000000001,15173.050000000001
2713,304416.7537837345,272368.12413711264,0.26492511469324626,414558.61595135776,0.28780757828280723,1252723.4907320996,54943.48698046679,optimal,nYrs_20210220_SWBNG_iter00219,Jan29v1,CONUS,5,19-00-12-81-00,-1,-1,-1,29669.18231036357,181039.64619611684,0.0,0.0,-15172.050000000008,15173.050000000008
3139,305350.9315981735,253143.13072546513,0.26486845702369244,425529.6323775799,0.283713637063609,1233998.4794025652,64100.36306528386,optimal,nYrs_20210220_SWBNG_iter00389,Jan29v1,CONUS,5,19-01-15-05-13,-1,-1,-1,29403.869200556102,172524.0504652562,0.0,0.0,-15172.050000000032,15173.050000000032
3033,305423.0244977169,236193.92308331464,0.2623278730048602,440839.2939152863,0.28337638096572193,1222105.4666866714,144599.92570894703,optimal,nYrs_20210220_SWBNG_iter00038,Jan29v1,CONUS,5,19-05-06-85-83,-1,-1,-1,29859.57797601385,171466.51473786443,0.0,0.0,-15172.049999999992,15173.049999999992
3159,303597.865831965,260245.81273344214,0.2646809500607209,419584.65562189755,0.29702889851953157,1199209.7640056813,110827.74491848784,optimal,nYrs_20210220_SWBNG_iter00413,Jan29v1,CONUS,5,19-08-90-84-14,-1,-1,-1,29174.8961692647,178652.41427996114,0.0,0.0,-15172.050000000003,15173.050000000003
3092,305053.8432822198,222735.58775462993,0.2667825813026195,462322.8856336781,0.290136310188464,1159074.6775624584,195371.12652172853,optimal,nYrs_20210220_SWBNG_iter00307,Jan29v1,CONUS,5,19-11-98-97-12,-1,-1,-1,29405.431389361816,169413.57005238318,0.0,0.0,-15172.050000000028,15173.050000000028
2697,307430.1696770662,233233.70593577137,0.26428123119464064,452306.61869046534,0.2881547938905363,1173878.364269545,168702.27912783102,optimal,nYrs_20210220_SWBNG_iter00494,Jan29v1,CONUS,5,19-17-19-88-80,-1,-1,-1,29404.72783081236,165197.75318294414,0.0,0.0,-15172.05000000001,15173.05000000001
3022,304494.58121237,331518.8108060206,0.26358034638869376,425837.6115166957,0.28400486170194733,1217739.5116979945,137590.20373044198,optimal,nYrs_20210220_SWBNG_iter00042,Jan29v1,CONUS,5,19-86-80-96-94,-1,-1,-1,30484.980046584857,168535.1108381506,0.0,0.0,-15172.05,15173.05
3129,303448.53007484484,238212.44654177726,0.265649931427289,416369.31069364183,0.28958328702232616,1193254.917481057,114434.03943478482,optimal,nYrs_20210220_SWBNG_iter00233,Jan29v1,CONUS,5,19-90-12-93-09,-1,-1,-1,28834.6087841156,167691.12914900904,0.0,0.0,-15172.049999999977,15173.049999999977
2765,304230.79534246575,259489.86428134592,0.2650886206851163,412595.6280670609,0.2840720472763085,1244821.3823758697,63464.489302290385,optimal,nYrs_20210220_SWBNG_iter00118,Jan29v1,CONUS,5,19-90-98-85-02,-1,-1,-1,29445.44168867555,173825.0703267553,0.0,0.0,-15172.050000000003,15173.050000000003
3065,304046.6483990148,229578.8648897354,0.26554518776055724,419761.72292683215,0.28456267650776684,1209818.352648333,124102.01411158525,optimal,nYrs_20210220_SWBNG_iter00384,Jan29v1,CONUS,5,20-03-82-13-80,-1,-1,-1,29133.14644324406,161647.51577982673,0.0,0.0,-15172.050000000008,15173.050000000008
3064,302111.7832740376,332341.0885607686,0.2660189355998824,426242.01243158756,0.29164815985153,1199932.917950723,137558.4219178801,optimal,nYrs_20210220_SWBNG_iter00027,Jan29v1,CONUS,5,20-09-96-97-91,-1,-1,-1,30214.183038211253,173768.6214367787,0.0,0.0,-15172.050000000008,15173.050000000008
2811,304609.24396300345,224629.46630082192,0.26719681608764845,421306.21787419356,0.2892234739005416,1182136.5581393363,116015.66024077241,optimal,nYrs_20210220_SWBNG_iter00196,Jan29v1,CONUS,5,20-11-20-80-92,-1,-1,-1,28603.359941467905,164844.58474714003,0.0,0.0,-15172.050000000016,15173.050000000016
3048,304102.37933315086,241366.97458227063,0.2701640571756199,424157.62298584986,0.3039049065121676,1154989.8619137171,116820.85732804929,optimal,nYrs_20210220_SWBNG_iter00328,Jan29v1,CONUS,5,20-11-99-08-09,-1,-1,-1,28387.238055305334,176484.95915063279,0.0,0.0,-15172.050000000005,15173.050000000005
2709,309681.397111172,261785.24768547353,0.26590845475626984,425311.61029873445,0.28591117713186237,1322011.2361087834,54543.528966066435,optimal,nYrs_20210220_SWBNG_iter00421,Jan29v1,CONUS,5,20-18-18-95-10,-1,-1,-1,30826.435214778703,196479.39926565238,0.0,0.0,-15172.050000000017,15173.050000000017
3114,303808.04789612995,265818.47020522226,0.26511848842181873,426514.66984930786,0.28392440527987267,1307323.2881401065,71449.11081080169,optimal,nYrs_20210220_SWBNG_iter00356,Jan29v1,CONUS,5,20-81-09-95-05,-1,-1,-1,30774.479709535757,195509.97845245144,0.0,0.0,-15172.049999999996,15173.049999999996
3063,302683.5288110868,242544.17646507686,0.26523677669259094,417940.3032359698,0.29061439349768087,1240117.2866546265,62895.05107858429,optimal,nYrs_20210220_SWBNG_iter00318,Jan29v1,CONUS,5,20-82-08-04-05,-1,-1,-1,29272.869954027785,183631.7435311881,0.0,0.0,-15172.049999999996,15173.049999999996
2854,305058.0855227148,237193.36671349104,0.26533282163536487,462555.0883947966,0.2889812012547214,1196191.7017970087,141243.29448309095,optimal,nYrs_20210220_SWBNG_iter00258,Jan29v1,CONUS,5,20-83-88-13-06,-1,-1,-1,29751.837779080968,178287.9718818539,0.0,0.0,-15172.049999999988,15173.049999999988
2934,304738.24947574764,266096.6935387613,0.2653559031548621,431843.7526274559,0.2870251728722111,1297077.4850376514,74473.02258567131,optimal,nYrs_20210220_SWBNG_iter00312,Jan29v1,CONUS,5,20-88-03-81-88,-1,-1,-1,30714.470669542647,197202.23854219104,0.0,0.0,-15172.049999999965,15173.049999999965
2971,303909.839962639,233663.0067769433,0.26550528691073894,446313.2935092483,0.287809777216924,1167654.6207472691,172213.16209970246,optimal,nYrs_20210220_SWBNG_iter00459,Jan29v1,CONUS,5,20-88-04-80-90,-1,-1,-1,29246.614772052264,165536.13378320285,0.0,0.0,-15172.049999999996,15173.049999999996
2963,308178.3700027382,262965.20764759905,0.26694301561425454,400073.6571530388,0.2868531056569669,1298467.387196528,62451.963252818765,optimal,nYrs_20210220_SWBNG_iter00174,Jan29v1,CONUS,5,79-07-80-10-02,-1,-1,-1,30146.331059581953,186159.76707136375,0.0,0.0,-15172.050000000001,15173.050000000001
2858,302193.1995301952,238609.5747826145,0.26422616701569573,430291.6342429148,0.28488463604794934,1219798.62990922,150609.7932578256,optimal,nYrs_20210220_SWBNG_iter00031,Jan29v1,CONUS,5,79-09-86-04-88,-1,-1,-1,29735.286446698123,173921.40494225643,0.0,0.0,-15172.050000000036,15173.050000000036
2747,304957.4782082877,231713.7947600827,0.26633025072144784,448296.1654736697,0.2873545970647426,1182178.9927509057,175418.54080708523,optimal,nYrs_20210220_SWBNG_iter00336,Jan29v1,CONUS,5,79-13-91-88-13,-1,-1,-1,29512.100575945275,169025.37927111686,0.0,0.0,-15172.049999999968,15173.049999999968
2920,304890.61726027395,245923.68401195947,0.2659414951426087,432453.2178080218,0.2817873100274409,1259419.3300787485,82401.68874882006,optimal,nYrs_20210220_SWBNG_iter00139,Jan29v1,CONUS,5,79-18-13-17-98,-1,-1,-1,29974.214104728137,180043.1485796875,0.0,0.0,-15172.049999999988,15173.049999999988
3105,305847.852307973,261376.87065161183,0.2648631636961355,388477.5965055935,0.28362999852504495,1317102.6732522736,61427.69822867767,optimal,nYrs_20210220_SWBNG_iter00364,Jan29v1,CONUS,5,79-84-10-79-80,-1,-1,-1,30249.20304093838,185686.2297119892,0.0,0.0,-15172.049999999967,15173.049999999967
2746,302648.5062294633,248657.94574748055,0.2632662681669649,401034.80116097385,0.2726241188259708,1312979.00490019,102781.04978321207,optimal,nYrs_20210220_SWBNG_iter00206,Jan29v1,CONUS,5,79-84-98-93-87,-1,-1,-1,30543.753425080107,173819.11546039832,0.0,0.0,-15172.050000000014,15173.050000000014
2948,304205.83919128374,333501.5581956252,0.2652395352410674,407713.98230505997,0.28810155983188657,1207113.3855653238,131602.79419570978,optimal,nYrs_20210220_SWBNG_iter00420,Jan29v1,CONUS,5,80-02-96-04-85,-1,-1,-1,30022.875868716477,164085.10232227787,0.0,0.0,-15172.04999999998,15173.04999999998
3164,305918.88154533843,252779.88507233714,0.2653292669087309,415413.6462197319,0.28369522319628504,1226146.2864130253,69245.70988740725,optimal,nYrs_20210220_SWBNG_iter00455,Jan29v1,CONUS,5,80-03-15-19-20,-1,-1,-1,29162.644086862703,167204.66756444742,0.0,0.0,-15172.05000000001,15173.05000000001
3095,304579.0126642935,237390.86537432575,0.2641188800790103,424744.66793921083,0.28806744853475363,1210990.2347877107,149062.10857375784,optimal,nYrs_20210220_SWBNG_iter00086,Jan29v1,CONUS,5,80-14-99-79-83,-1,-1,-1,29488.495581603253,171378.98234921935,0.0,0.0,-15172.049999999985,15173.049999999985
2756,305417.3572079461,331925.8813984018,0.2666960660467738,425196.0712540004,0.2881209980907982,1210348.3435611122,137313.96436389154,optimal,nYrs_20210220_SWBNG_iter00113,Jan29v1,CONUS,5,80-20-96-80-09,-1,-1,-1,30359.333331644568,171658.0234562907,0.0,0.0,-15172.050000000021,15173.050000000021
2682,303548.26839174883,228825.63718774283,0.2662715237372617,383895.41872007126,0.28547941251335246,1243130.3586282963,85068.08706048595,optimal,nYrs_20210220_SWBNG_iter00316,Jan29v1,CONUS,5,80-79-99-79-93,-1,-1,-1,28840.76268638118,168593.07179906525,0.0,0.0,-15172.049999999988,15173.049999999988
2849,306277.1763645491,259734.4492676584,0.2614778653026905,426367.38793313544,0.2809890101559227,1313055.7578109647,77549.89529912853,optimal,nYrs_20210220_SWBNG_iter00165,Jan29v1,CONUS,5,80-82-06-83-10,-1,-1,-1,30847.027236239173,189207.76258217497,0.0,0.0,-15172.050000000012,15173.050000000012
3151,303134.7373128879,239111.52630143485,0.2616687746356878,393481.6063471085,0.27715346753690906,1304640.3074787182,73102.18101227426,optimal,nYrs_20210220_SWBNG_iter00176,Jan29v1,CONUS,5,80-82-93-86-03,-1,-1,-1,29983.385347078554,176461.33223574742,0.0,0.0,-15172.050000000028,15173.050000000028
2972,304035.801318912,249659.25516879145,0.26436267593334906,413606.9865051691,0.27620655748037237,1259098.2276217153,84815.35312310424,optimal,nYrs_20210220_SWBNG_iter00231,Jan29v1,CONUS,5,80-87-03-99-15,-1,-1,-1,29745.857946147356,168101.79195353854,0.0,0.0,-15172.050000000017,15173.050000000017
2861,305309.8411971189,238127.00194104036,0.2659780716389531,422371.3618747894,0.2822886150219838,1275375.1437157018,81872.28541417142,optimal,nYrs_20210220_SWBNG_iter00283,Jan29v1,CONUS,5,80-87-12-95-08,-1,-1,-1,29997.165480698408,182089.811990024,0.0,0.0,-15172.049999999992,15173.049999999992
3126,306556.2281746032,264717.41623017495,0.2662661787123232,412282.05977822153,0.28937252651308115,1223141.081060151,94180.33039609429,optimal,nYrs_20210220_SWBNG_iter00379,Jan29v1,CONUS,5,80-91-13-11-00,-1,-1,-1,29372.806024721333,172185.93208485696,0.0,0.0,-15172.049999999983,15173.049999999983
2933,303854.50531090447,262361.55198194314,0.26332712652174467,387656.4991644817,0.28169416155103216,1250412.2835957205,95645.83699865475,optimal,nYrs_20210220_SWBNG_iter00104,Jan29v1,CONUS,5,80-91-93-04-00,-1,-1,-1,29431.515376393156,165483.54867509796,0.0,0.0,-15172.049999999981,15173.049999999981
2923,303723.41393293237,230979.59178189517,0.26520260433332515,442723.7849316365,0.2904527281287321,1184209.8258553795,181421.51273749897,optimal,nYrs_20210220_SWBNG_iter00378,Jan29v1,CONUS,5,80-97-04-08-88,-1,-1,-1,29498.782682462057,172516.62922131017,0.0,0.0,-15172.050000000007,15173.050000000007
2760,305372.3628148959,232399.42445183126,0.26365371706363044,430416.347400446,0.2758184028451333,1310315.9689663637,121885.48618900942,optimal,nYrs_20210220_SWBNG_iter00281,Jan29v1,CONUS,5,80-98-95-86-07,-1,-1,-1,30911.17111237973,184497.25833268443,0.0,0.0,-15172.050000000001,15173.050000000001
