,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
378,304312.90342465753,602.5757228053081,270745.68152875034,0,0.0,0.2627501869639085,854099.079818147,0.29012179959123024,1210687.2180989224,2673948.508035477,10830.383318793232,185598.89702656504,240310.55689014148,12,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1985,Aug04v1,CONUS,-1,16,1985,-1,-1,-1,57690.940633005164,270745.68152875034,602.5757228053081,240310.55689014148,1.0,0.0
185,301565.7832191781,1469.7113845923693,248068.96517644316,0,0.0,0.2586173468685507,854099.079818147,0.2717274504417589,1210687.2180989224,2673948.508035477,15248.787708895505,219805.68814845177,267572.0184663362,23,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1986,Aug04v1,CONUS,-1,16,1986,-1,-1,-1,66362.29725087578,248068.96517644316,1469.7113845923693,267572.0184663362,1.0,0.0
251,303652.43230593606,512.8658141076932,221454.30853323196,0,0.0,0.26164664662124054,854099.079818147,0.2502367280831821,1210687.2180989224,2673948.508035477,16508.324426087675,219151.01556681923,184041.9744309603,10,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1987,Aug04v1,CONUS,-1,16,1987,-1,-1,-1,56793.84154602901,221454.30853323196,512.8658141076932,184041.9744309603,1.0,0.0
1446,307889.9653916211,1281.1387689877586,273694.37851277663,0,0.0,0.2648600958818636,854099.079818147,0.293708643783056,1210687.2180989224,2673948.508035477,13505.86624546587,198729.54896889997,250033.20391926836,18,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1988,Aug04v1,CONUS,-1,16,1988,-1,-1,-1,64476.57109482968,273694.37851277663,1281.1387689877586,250033.20391926836,1.0,0.0
597,304674.93972602737,1926.5910722292176,247745.2688784006,0,0.0,0.2680103812356238,854099.079818147,0.26686745988252775,1210687.2180989224,2673948.508035477,13542.964039178976,184615.83275966134,306735.3479326807,27,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1989,Aug04v1,CONUS,-1,16,1989,-1,-1,-1,70931.09412724426,247745.2688784006,1926.5910722292176,306735.3479326807,1.0,0.0
995,298942.67237442924,0.0,272915.33138484746,0,0.0,0.2638806293628622,854099.079818147,0.28719262977639115,1210687.2180989224,2673948.508035477,10985.476688411018,183279.8642075729,0.0,0,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1990,Aug04v1,CONUS,-1,16,1990,-1,-1,-1,51665.183404952084,272915.33138484746,0.0,0.0,1.0,0.0
622,304121.599086758,1008.1920238780879,252518.29626712244,0,0.0,0.26104045964163736,854099.079818147,0.27603138109639325,1210687.2180989224,2673948.508035477,13572.167252382516,212341.43016697516,220068.88127333467,21,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1991,Aug04v1,CONUS,-1,16,1991,-1,-1,-1,61747.10364373296,252518.29626712244,1008.1920238780879,220068.88127333467,1.0,0.0
1021,293797.0072859745,50.63705884636125,235817.12102866097,0,0.0,0.25685292529445597,854099.079818147,0.2574973631627926,1210687.2180989224,2673948.508035477,14048.278460986705,198209.9858177664,87911.29286686129,4,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1992,Aug04v1,CONUS,-1,16,1992,-1,-1,-1,52171.553993415706,235817.12102866097,50.63705884636125,87911.29286686129,1.0,0.0
300,303858.71552511415,543.390735682173,262814.7112134056,0,0.0,0.2629793135138621,854099.079818147,0.2832842066866996,1210687.2180989224,2673948.508035477,13019.635116837393,206611.32127869697,158668.0747318438,14,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1993,Aug04v1,CONUS,-1,16,1993,-1,-1,-1,57099.09076177381,262814.7112134056,543.390735682173,158668.0747318438,1.0,0.0
335,300165.1826484018,96.18176605328232,268320.46329146036,0,0.0,0.26459623972049845,854099.079818147,0.2837906342836385,1210687.2180989224,2673948.508035477,10636.086701684966,166214.42093312106,142159.1019771539,2,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1994,Aug04v1,CONUS,-1,16,1994,-1,-1,-1,52627.00106548492,268320.46329146036,96.18176605328232,142159.1019771539,1.0,0.0
1320,304597.7723744292,1479.4603680573607,258854.38608354097,0,0.0,0.26352530192303597,854099.079818147,0.2796362636824091,1210687.2180989224,2673948.508035477,14884.980467129073,196490.7012893121,233973.739713139,25,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1995,Aug04v1,CONUS,-1,16,1995,-1,-1,-1,66459.78708552569,258854.38608354097,1479.4603680573607,233973.739713139,1.0,0.0
1338,302336.11839708564,1258.720176754773,289297.0406275621,0,0.0,0.26656098729092004,854099.079818147,0.30071228894722724,1210687.2180989224,2673948.508035477,12250.036451353553,221805.4603483443,366237.50191130413,17,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1996,Aug04v1,CONUS,-1,16,1996,-1,-1,-1,64252.385172499824,289297.0406275621,1258.720176754773,366237.50191130413,1.0,0.0
1714,298511.59600456624,502.41837854900535,276241.0091663639,0,0.0,0.26346008016396294,854099.079818147,0.28956515566065244,1210687.2180989224,2673948.508035477,12072.1000070141,208220.79850550793,181482.8491136886,13,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1997,Aug04v1,CONUS,-1,16,1997,-1,-1,-1,56689.36719044214,276241.0091663639,502.41837854900535,181482.8491136886,1.0,0.0
287,302805.7374429224,97.08669135917853,237784.2238910183,0,0.0,0.2647134692583764,854099.079818147,0.2613096450421656,1210687.2180989224,2673948.508035477,17642.1852234481,239425.4140282467,117781.23881522528,3,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1998,Aug04v1,CONUS,-1,16,1998,-1,-1,-1,52636.050318543865,237784.2238910183,97.08669135917853,117781.23881522528,1.0,0.0
134,300332.9057077626,143.9233087888071,295223.5128092655,0,0.0,0.26952310198963475,854099.079818147,0.30253755292724566,1210687.2180989224,2673948.508035477,9571.061639831592,165169.93213993768,178585.58297269448,5,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested1999,Aug04v1,CONUS,-1,16,1999,-1,-1,-1,53104.416492840166,295223.5128092655,143.9233087888071,178585.58297269448,1.0,0.0
489,303179.88342440804,1342.3543700820253,276721.79144410195,0,0.0,0.26564944974459803,854099.079818147,0.29142427094198037,1210687.2180989224,2673948.508035477,10379.26453255536,181650.70392956174,289170.09739491466,24,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2000,Aug04v1,CONUS,-1,16,2000,-1,-1,-1,65088.72710577234,276721.79144410195,1342.3543700820253,289170.09739491466,1.0,0.0
20,300386.00776255707,651.7445247570633,268255.7146994585,0,0.0,0.2665236620306841,854099.079818147,0.28209007728539764,1210687.2180989224,2673948.508035477,10517.649036345407,167382.37572060726,255685.60751447311,8,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2001,Aug04v1,CONUS,-1,16,2001,-1,-1,-1,58182.62865252272,268255.7146994585,651.7445247570633,255685.60751447311,1.0,0.0
727,306273.04497716896,783.0558354949857,277258.26469554595,0,0.0,0.2699333133065723,854099.079818147,0.2919699785137299,1210687.2180989224,2673948.508035477,11554.789078943826,179664.49446579954,250679.44635803427,13,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2002,Aug04v1,CONUS,-1,16,2002,-1,-1,-1,59495.74175990194,277258.26469554595,783.0558354949857,250679.44635803427,1.0,0.0
537,301020.0848173516,598.5861287210776,260818.94649472085,0,0.0,0.26609755344689456,854099.079818147,0.2770270805637365,1210687.2180989224,2673948.508035477,12818.630781036878,187519.8846230079,245047.32029001965,10,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2003,Aug04v1,CONUS,-1,16,2003,-1,-1,-1,57651.04469216286,260818.94649472085,598.5861287210776,245047.32029001965,1.0,0.0
1088,298534.8805783242,278.16305060244554,268619.1018328567,0,0.0,0.2630067437968984,854099.079818147,0.2837104588029233,1210687.2180989224,2673948.508035477,11171.472761532044,121487.82465455696,213245.46919516707,4,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2004,Aug04v1,CONUS,-1,16,2004,-1,-1,-1,54446.81391097654,268619.1018328567,278.16305060244554,213245.46919516707,1.0,0.0
891,306573.67842465756,1378.381276808762,254926.6851074097,0,0.0,0.263908294234211,854099.079818147,0.2778754068242968,1210687.2180989224,2673948.508035477,15296.291520627707,221789.34322175567,233870.07000929007,25,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2005,Aug04v1,CONUS,-1,16,2005,-1,-1,-1,65448.996173039704,254926.6851074097,1378.381276808762,233870.07000929007,1.0,0.0
671,301608.11278538813,0.0,277451.572505282,0,0.0,0.2662303199285058,854099.079818147,0.29154296017985637,1210687.2180989224,2673948.508035477,11631.021545554939,214710.22339747712,0.0,0,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2006,Aug04v1,CONUS,-1,16,2006,-1,-1,-1,51665.183404952084,277451.572505282,0.0,0.0,1.0,0.0
1293,308302.8090182648,633.9358524358056,273401.5544035835,0,0.0,0.2674591808935575,854099.079818147,0.29241424879911904,1210687.2180989224,2673948.508035477,12475.545129301323,201100.56735345154,234948.46946659096,11,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2007,Aug04v1,CONUS,-1,16,2007,-1,-1,-1,58004.54192931014,273401.5544035835,633.9358524358056,234948.46946659096,1.0,0.0
465,304088.1985428051,175.91756833182683,302886.1859014143,0,0.0,0.2707288729496559,854099.079818147,0.3112675948006041,1210687.2180989224,2673948.508035477,11486.573992479854,200414.24452435432,169654.88758297218,4,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2008,Aug04v1,CONUS,-1,16,2008,-1,-1,-1,53424.35908827035,302886.1859014143,175.91756833182683,169654.88758297218,1.0,0.0
470,300992.27808219177,309.8807314708858,279066.4013416447,0,0.0,0.2671937081846535,854099.079818147,0.2914569861661884,1210687.2180989224,2673948.508035477,11900.66214912671,184822.56331131372,211475.9944921325,8,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2009,Aug04v1,CONUS,-1,16,2009,-1,-1,-1,54763.99071966094,279066.4013416447,309.8807314708858,211475.9944921325,1.0,0.0
1280,314756.4660958904,1725.3844589390715,265978.56112436275,0,0.0,0.265923764832733,854099.079818147,0.2921084441681488,1210687.2180989224,2673948.508035477,15885.694741452537,223428.93716070196,283864.966983731,28,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2010,Aug04v1,CONUS,-1,16,2010,-1,-1,-1,68919.02799434279,265978.56112436275,1725.3844589390715,283864.966983731,1.0,0.0
166,310507.2966894977,6.892332957208761,300287.74951977626,0,0.0,0.2715464541660344,854099.079818147,0.31382565288911207,1210687.2180989224,2673948.508035477,9737.306109189647,198586.63349554938,15094.209176287186,1,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2011,Aug04v1,CONUS,-1,16,2011,-1,-1,-1,51734.10673452417,300287.74951977626,6.892332957208761,15094.209176287186,1.0,0.0
621,304626.139571949,18.57973119419723,283433.9481680514,0,0.0,0.27001853277040194,854099.079818147,0.29619830568552274,1210687.2180989224,2673948.508035477,10641.540797835749,196349.2450419106,40801.08970245712,1,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2012,Aug04v1,CONUS,-1,16,2012,-1,-1,-1,51850.98071689405,283433.9481680514,18.57973119419723,40801.08970245712,1.0,0.0
1720,305395.1433789954,238.2351781391749,276573.5997399695,0,0.0,0.2691500907322936,854099.079818147,0.2916084347454845,1210687.2180989224,2673948.508035477,10754.247016322692,182266.88776331034,183337.44213083445,6,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2013,Aug04v1,CONUS,-1,16,2013,-1,-1,-1,54047.53518634385,276573.5997399695,238.2351781391749,183337.44213083445,1.0,0.0
11,305191.95707762556,343.4426665878927,298613.3519544046,0,0.0,0.2650796826455621,854099.079818147,0.3124546051342735,1210687.2180989224,2673948.508035477,11022.79092111264,223990.743526494,172923.8318823626,9,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2014,Aug04v1,CONUS,-1,16,2014,-1,-1,-1,55099.610070831004,298613.3519544046,343.4426665878927,172923.8318823626,1.0,0.0
1625,305580.20993150683,553.1772109707666,251770.70685743785,0,0.0,0.2605947335874114,854099.079818147,0.2772280830048403,1210687.2180989224,2673948.508035477,12692.7707914378,195417.97211751816,222069.21199445985,8,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2015,Aug04v1,CONUS,-1,16,2015,-1,-1,-1,57196.955514659756,251770.70685743785,553.1772109707666,222069.21199445985,1.0,0.0
127,302036.3121004566,233.0823436497728,278018.10661642696,0,0.0,0.26426189793513105,854099.079818147,0.293547134797889,1210687.2180989224,2673948.508035477,11483.442256190217,210011.85529150916,140580.0231441675,5,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2017,Aug04v1,CONUS,-1,16,2017,-1,-1,-1,53996.00684144982,278018.10661642696,233.0823436497728,140580.0231441675,1.0,0.0
1613,312238.38778538816,772.6434138336655,249928.96867263687,0,0.0,0.26412747334661285,854099.079818147,0.27867265294554433,1210687.2180989224,2673948.508035477,14214.247456018307,213932.00554319684,258590.7385945751,19,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2018,Aug04v1,CONUS,-1,16,2018,-1,-1,-1,59391.61754328874,249928.96867263687,772.6434138336655,258590.7385945751,1.0,0.0
1454,308819.6184931507,383.81263250143695,266876.3371220817,0,0.0,0.2641655045338622,854099.079818147,0.2897661834580256,1210687.2180989224,2673948.508035477,10130.240580373393,180326.0311234145,194065.99768954384,8,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2019,Aug04v1,CONUS,-1,16,2019,-1,-1,-1,55503.30972996645,266876.3371220817,383.81263250143695,194065.99768954384,1.0,0.0
1527,304589.92076502735,121.40171227519379,290323.73558025685,0,0.0,0.27182205867777515,854099.079818147,0.3004261049920211,1210687.2180989224,2673948.508035477,9817.903010425847,169446.849154749,146047.5829644978,3,0.0,optimal,nYrs_20210220_SWB_DYrs16_Tested2020,Aug04v1,CONUS,-1,16,2020,-1,-1,-1,52879.20052770403,290323.73558025685,121.40171227519379,146047.5829644978,1.0,0.0
1643,301977.5055936073,295.2288524086131,423003.0585697658,0,0.0,0.2674545444406294,532411.5921818526,0.28379868260612123,2052491.170324604,1200847.1397559957,1837.3131029106903,63794.64944071205,84552.48907557272,13,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1979,Aug04v1,CONUS,-1,17,1979,-1,-1,-1,52498.06529077778,423003.0585697658,295.2288524086131,84552.48907557272,1.0,0.0
1670,309578.18920765026,600.5610405368643,393603.42587176734,0,0.0,0.26395246787924637,532411.5921818526,0.27400936253503594,2052491.170324604,1200847.1397559957,3162.7730896362928,60984.20619389198,144773.06781695015,22,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1980,Aug04v1,CONUS,-1,17,1980,-1,-1,-1,55551.38717206029,393603.42587176734,600.5610405368643,144773.06781695015,1.0,0.0
1099,302284.44771689497,1236.999057757703,391077.6239276323,0,0.0,0.25912471314351126,532411.5921818526,0.2701820545982502,2052491.170324604,1200847.1397559957,3432.851580937614,70380.11376491602,224867.4780525935,41,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1981,Aug04v1,CONUS,-1,17,1981,-1,-1,-1,61915.76734426868,391077.6239276323,1236.999057757703,224867.4780525935,1.0,0.0
816,299633.2605022831,744.2739362037594,411578.15696741553,0,0.0,0.2566909347760672,532411.5921818526,0.27972785144362056,2052491.170324604,1200847.1397559957,3025.0346175086397,82437.63137397474,140231.6433841281,22,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1982,Aug04v1,CONUS,-1,17,1982,-1,-1,-1,56988.516128729236,411578.15696741553,744.2739362037594,140231.6433841281,1.0,0.0
646,305800.8093607306,1222.9059928566471,379897.02832081984,0,0.0,0.25458505936381387,532411.5921818526,0.2675755547752008,2052491.170324604,1200847.1397559957,2384.381405127559,57367.4828717525,202905.49284145702,31,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1983,Aug04v1,CONUS,-1,17,1983,-1,-1,-1,61774.83669525812,379897.02832081984,1222.9059928566471,202905.49284145702,1.0,0.0
953,300952.78608834243,797.1655984309397,421591.8970226353,0,0.0,0.2595475552552688,532411.5921818526,0.28445890763276277,2052491.170324604,1200847.1397559957,2583.458300523668,85944.776897162,154648.44080637553,25,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1984,Aug04v1,CONUS,-1,17,1984,-1,-1,-1,57517.43275100105,421591.8970226353,797.1655984309397,154648.44080637553,1.0,0.0
206,304312.90342465753,370.866087281853,431258.21834366873,0,0.0,0.2627501869639085,532411.5921818526,0.29012179959123024,2052491.170324604,1200847.1397559957,1462.7613808960073,80337.94669022589,139466.5357478047,9,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1985,Aug04v1,CONUS,-1,17,1985,-1,-1,-1,53254.43763951018,431258.21834366873,370.866087281853,139466.5357478047,1.0,0.0
1316,301565.7832191781,1406.6226679780275,394886.0733104225,0,0.0,0.2586173468685507,532411.5921818526,0.2717274504417589,2052491.170324604,1200847.1397559957,3265.371861292182,91189.9202802048,177444.0031066976,34,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1986,Aug04v1,CONUS,-1,17,1986,-1,-1,-1,63612.00344647192,394886.0733104225,1406.6226679780275,177444.0031066976,1.0,0.0
1118,303652.43230593606,415.9530475490531,349311.62943780975,0,0.0,0.26164664662124054,532411.5921818526,0.2502367280831821,2052491.170324604,1200847.1397559957,3268.8127984249472,96523.20570217702,199713.71697831608,11,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1987,Aug04v1,CONUS,-1,17,1987,-1,-1,-1,53705.30724218218,349311.62943780975,415.9530475490531,199713.71697831608,1.0,0.0
1138,307889.9653916211,1093.4597185857926,436631.780486416,0,0.0,0.2648600958818636,532411.5921818526,0.293708643783056,2052491.170324604,1200847.1397559957,3779.099978645002,71748.86035379935,211939.24537623284,30,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1988,Aug04v1,CONUS,-1,17,1988,-1,-1,-1,60480.37395254958,436631.780486416,1093.4597185857926,211939.24537623284,1.0,0.0
1489,304674.93972602737,989.6431360519542,386497.67134159117,0,0.0,0.2680103812356238,532411.5921818526,0.26686745988252775,2052491.170324604,1200847.1397559957,2260.7517909275325,69864.81880677513,235128.05168728967,16,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1989,Aug04v1,CONUS,-1,17,1989,-1,-1,-1,59442.20812721119,386497.67134159117,989.6431360519542,235128.05168728967,1.0,0.0
1364,298942.67237442924,255.5212856250752,431061.08808055235,0,0.0,0.2638806293628622,532411.5921818526,0.28719262977639115,2052491.170324604,1200847.1397559957,1838.1697208372334,86631.65343637898,115584.70343157713,13,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1990,Aug04v1,CONUS,-1,17,1990,-1,-1,-1,52100.989622942405,431061.08808055235,255.5212856250752,115584.70343157713,1.0,0.0
301,304121.599086758,372.84401972804835,401549.3799560585,0,0.0,0.26104045964163736,532411.5921818526,0.27603138109639325,2052491.170324604,1200847.1397559957,2104.771451174064,84659.11887805241,175927.45221219555,11,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1991,Aug04v1,CONUS,-1,17,1991,-1,-1,-1,53274.21696397213,401549.3799560585,372.84401972804835,175927.45221219555,1.0,0.0
970,293797.0072859745,87.37207818993751,371309.94236084004,0,0.0,0.25685292529445597,532411.5921818526,0.2574973631627926,2052491.170324604,1200847.1397559957,2177.1814990105627,94730.58154943348,84549.24309239248,5,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1992,Aug04v1,CONUS,-1,17,1992,-1,-1,-1,50419.497548591025,371309.94236084004,87.37207818993751,84549.24309239248,1.0,0.0
1031,303858.71552511415,74.28149814228802,417449.6002526012,0,0.0,0.2629793135138621,532411.5921818526,0.2832842066866996,2052491.170324604,1200847.1397559957,1949.7281307187693,80747.7412640945,78192.76542812622,4,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1993,Aug04v1,CONUS,-1,17,1993,-1,-1,-1,50288.59174811453,417449.6002526012,74.28149814228802,78192.76542812622,1.0,0.0
1541,300165.1826484018,55.848633867591815,423089.37475771754,0,0.0,0.26459623972049845,532411.5921818526,0.2837906342836385,2052491.170324604,1200847.1397559957,1368.667028573061,98412.87338570632,62100.18432891676,2,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1994,Aug04v1,CONUS,-1,17,1994,-1,-1,-1,50104.263105367565,423089.37475771754,55.848633867591815,62100.18432891676,1.0,0.0
1321,304597.7723744292,984.3273971670762,410266.3113185989,0,0.0,0.26352530192303597,532411.5921818526,0.2796362636824091,2052491.170324604,1200847.1397559957,3368.1351475173906,80473.79523286373,182657.58544741545,26,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1995,Aug04v1,CONUS,-1,17,1995,-1,-1,-1,59389.05073836241,410266.3113185989,984.3273971670762,182657.58544741545,1.0,0.0
929,302336.11839708564,838.1832544130335,457277.84114427376,0,0.0,0.26656098729092004,532411.5921818526,0.30071228894722724,2052491.170324604,1200847.1397559957,3172.2288734625936,110823.08712723752,327740.05387670855,17,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1996,Aug04v1,CONUS,-1,17,1996,-1,-1,-1,57927.60931082199,457277.84114427376,838.1832544130335,327740.05387670855,1.0,0.0
723,298511.59600456624,707.4928444794378,436604.6093223603,0,0.0,0.26346008016396294,532411.5921818526,0.28956515566065244,2052491.170324604,1200847.1397559957,1706.4925481810255,72289.62310566238,152101.97794639415,21,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1997,Aug04v1,CONUS,-1,17,1997,-1,-1,-1,56620.70521148603,436604.6093223603,707.4928444794378,152101.97794639415,1.0,0.0
1274,302805.7374429224,771.808864377368,374836.8991028376,0,0.0,0.2647134692583764,532411.5921818526,0.2613096450421656,2052491.170324604,1200847.1397559957,3605.231192317467,76489.61057168487,136906.81229122222,26,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1998,Aug04v1,CONUS,-1,17,1998,-1,-1,-1,57263.865410465325,374836.8991028376,771.808864377368,136906.81229122222,1.0,0.0
1515,300332.9057077626,441.2804174750747,464386.31926234486,0,0.0,0.26952310198963475,532411.5921818526,0.30253755292724566,2052491.170324604,1200847.1397559957,1566.364063187301,80543.77019115126,147642.9723675778,11,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested1999,Aug04v1,CONUS,-1,17,1999,-1,-1,-1,53958.5809414424,464386.31926234486,441.2804174750747,147642.9723675778,1.0,0.0
993,303179.88342440804,759.5870850873459,436960.94103147794,0,0.0,0.26564944974459803,532411.5921818526,0.29142427094198037,2052491.170324604,1200847.1397559957,1783.3749629101171,107935.4699048405,227758.39921018636,14,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2000,Aug04v1,CONUS,-1,17,2000,-1,-1,-1,57141.64761756511,436960.94103147794,759.5870850873459,227758.39921018636,1.0,0.0
1318,300386.00776255707,284.2319809541791,420638.4508335669,0,0.0,0.2665236620306841,532411.5921818526,0.28209007728539764,2052491.170324604,1200847.1397559957,1319.4973744293704,75841.72268169517,190505.91556177757,7,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2001,Aug04v1,CONUS,-1,17,2001,-1,-1,-1,52388.09657623344,420638.4508335669,284.2319809541791,190505.91556177757,1.0,0.0
1667,306273.04497716896,452.3120858721455,436965.1281053074,0,0.0,0.2699333133065723,532411.5921818526,0.2919699785137299,2052491.170324604,1200847.1397559957,1753.0078184562526,70953.90034417363,199808.1813236486,13,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2002,Aug04v1,CONUS,-1,17,2002,-1,-1,-1,54068.897625413105,436965.1281053074,452.3120858721455,199808.1813236486,1.0,0.0
285,301020.0848173516,478.3453982001467,409515.51069510373,0,0.0,0.26609755344689456,532411.5921818526,0.2770270805637365,2052491.170324604,1200847.1397559957,1896.0937781686202,101853.31592946772,184559.5151697337,9,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2003,Aug04v1,CONUS,-1,17,2003,-1,-1,-1,54329.23074869312,409515.51069510373,478.3453982001467,184559.5151697337,1.0,0.0
983,298534.8805783242,72.94269228487532,423582.9255979693,0,0.0,0.2630067437968984,532411.5921818526,0.2837104588029233,2052491.170324604,1200847.1397559957,2655.39208158908,102941.33255984377,83659.46993219701,4,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2004,Aug04v1,CONUS,-1,17,2004,-1,-1,-1,50275.20368954041,423582.9255979693,72.94269228487532,83659.46993219701,1.0,0.0
48,306573.67842465756,1226.4601935083424,405131.51464845013,0,0.0,0.263908294234211,532411.5921818526,0.2778754068242968,2052491.170324604,1200847.1397559957,3284.5102615430637,87805.46198454603,157113.6633851836,33,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2005,Aug04v1,CONUS,-1,17,2005,-1,-1,-1,61810.378701775066,405131.51464845013,1226.4601935083424,157113.6633851836,1.0,0.0
260,301608.11278538813,157.56869424235154,438308.7697439425,0,0.0,0.2662303199285058,532411.5921818526,0.29154296017985637,2052491.170324604,1200847.1397559957,3357.1635242726034,101524.96986092256,138848.10118773734,7,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2006,Aug04v1,CONUS,-1,17,2006,-1,-1,-1,51121.46370911517,438308.7697439425,157.56869424235154,138848.10118773734,1.0,0.0
573,308302.8090182648,493.66492600944935,434368.7437160392,0,0.0,0.2674591808935575,532411.5921818526,0.29241424879911904,2052491.170324604,1200847.1397559957,3575.4261070675743,78723.42663204865,192002.22573251903,15,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2007,Aug04v1,CONUS,-1,17,2007,-1,-1,-1,54482.42602678614,434368.7437160392,493.66492600944935,192002.22573251903,1.0,0.0
1,304088.1985428051,202.291282934436,478892.6599048671,0,0.0,0.2707288729496559,532411.5921818526,0.3112675948006041,2052491.170324604,1200847.1397559957,2104.552695088654,69649.20543973359,208098.4462483484,5,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2008,Aug04v1,CONUS,-1,17,2008,-1,-1,-1,51568.68959603601,478892.6599048671,202.291282934436,208098.4462483484,1.0,0.0
553,300992.27808219177,260.5752063104672,439503.16949383955,0,0.0,0.2671937081846535,532411.5921818526,0.2914569861661884,2052491.170324604,1200847.1397559957,2108.5104254342536,69023.26857454711,140177.6578572503,9,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2009,Aug04v1,CONUS,-1,17,2009,-1,-1,-1,52151.52882979632,439503.16949383955,260.5752063104672,140177.6578572503,1.0,0.0
648,314756.4660958904,1834.5259604284342,427871.0840683056,0,0.0,0.265923764832733,532411.5921818526,0.2921084441681488,2052491.170324604,1200847.1397559957,3031.123168628873,97361.91200372513,209260.66754745741,43,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2010,Aug04v1,CONUS,-1,17,2010,-1,-1,-1,67891.03637097598,427871.0840683056,1834.5259604284342,209260.66754745741,1.0,0.0
1142,310507.2966894977,117.1996913203801,478158.66097380687,0,0.0,0.2715464541660344,532411.5921818526,0.31382565288911207,2052491.170324604,1200847.1397559957,1341.7387465270328,91938.1679834883,79478.90433410284,8,0.0,optimal,nYrs_20210220_SWB_DYrs17_Tested2011,Aug04v1,CONUS,-1,17,2011,-1,-1,-1,50717.77367989545,478158.66097380687,117.1996913203801,79478.90433410284,1.0,0.0
