Capacity data calculated from MERRA-2,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
Year,Month,Day,Hour,wind
2019,7,24,23,0.4767033291744155
2019,7,24,24,0.48004368940108777
2019,7,25,1,0.47304458396010196
2019,7,25,2,0.4588023141059049
2019,7,25,3,0.44535759017703624
2019,7,25,4,0.4323402536922975
2019,7,25,5,0.4100040259853482
2019,7,25,6,0.3583126074991773
2019,7,25,7,0.31048656182946693
2019,7,25,8,0.30608281408535204
2019,7,25,9,0.2905330929267656
2019,7,25,10,0.2649943932172923
2019,7,25,11,0.24309543447867624
2019,7,25,12,0.23085223917729164
2019,7,25,13,0.22462709984400195
2019,7,25,14,0.223691015133072
2019,7,25,15,0.2269096947083694
2019,7,25,16,0.26451649786440656
2019,7,25,17,0.3113173497659804
2019,7,25,18,0.36972819896968306
2019,7,25,19,0.4285215443723939
2019,7,25,20,0.4680656731702681
2019,7,25,21,0.49002904719506685
2019,7,25,22,0.49659816919690153
2019,7,25,23,0.49298817138065476
2019,7,25,24,0.48666540063945335
2019,7,26,1,0.47882523153065404
2019,7,26,2,0.47019255617873607
2019,7,26,3,0.45788947329136925
2019,7,26,4,0.44059702504092285
2019,7,26,5,0.410546256462653
2019,7,26,6,0.35968734632256977
2019,7,26,7,0.3224630536623812
2019,7,26,8,0.29433660326371425
2019,7,26,9,0.2676975908187152
2019,7,26,10,0.24866852529750366
2019,7,26,11,0.23527855665473754
2019,7,26,12,0.2287731401990451
2019,7,26,13,0.22673342110110747
2019,7,26,14,0.22832531763957603
2019,7,26,15,0.23646405380625862
2019,7,26,16,0.2742880503759146
2019,7,26,17,0.33511396180623754
2019,7,26,18,0.39005797106363893
2019,7,26,19,0.44373718527881334
2019,7,26,20,0.48439001325822684
2019,7,26,21,0.510985904160475
2019,7,26,22,0.5270528603613573
2019,7,26,23,0.5344845936905823
2019,7,26,24,0.5340015805903007
2019,7,27,1,0.5282780278170296
2019,7,27,2,0.515427857412092
2019,7,27,3,0.4959953471236754
2019,7,27,4,0.48081274627918
2019,7,27,5,0.4571087718220356
2019,7,27,6,0.42186517797563855
2019,7,27,7,0.40354813449854854
2019,7,27,8,0.37967765490907945
2019,7,27,9,0.35454277664941536
2019,7,27,10,0.3266564896038253
2019,7,27,11,0.297030205137059
2019,7,27,12,0.271668752674765
2019,7,27,13,0.2556428229546663
2019,7,27,14,0.24865749654908695
2019,7,27,15,0.2545448329850597
2019,7,27,16,0.2955949605042204
2019,7,27,17,0.3591896416867259
2019,7,27,18,0.42091762106304814
2019,7,27,19,0.4758285479926783
2019,7,27,20,0.5064678584516312
2019,7,27,21,0.5226915044191578
2019,7,27,22,0.5265376370979554
2019,7,27,23,0.5212679760065639
2019,7,27,24,0.5114815378172618
2019,7,28,1,0.4953454202771662
2019,7,28,2,0.47584654902415263
2019,7,28,3,0.4548154614858329
2019,7,28,4,0.4476632348858463
2019,7,28,5,0.4467202282727303
2019,7,28,6,0.4147179654214775
2019,7,28,7,0.37007283506157734
2019,7,28,8,0.3531957068030618
2019,7,28,9,0.3530874507461809
2019,7,28,10,0.32798545201879126
2019,7,28,11,0.2952882742251369
2019,7,28,12,0.27054429542341446
2019,7,28,13,0.25420363159032033
2019,7,28,14,0.24569234174189888
2019,7,28,15,0.2483241694549585
2019,7,28,16,0.27780592079246125
2019,7,28,17,0.3229536458282606
2019,7,28,18,0.3762829420814723
2019,7,28,19,0.4266402437324372
2019,7,28,20,0.45839681548081496
2019,7,28,21,0.4773852940836158
2019,7,28,22,0.4906838261877969
2019,7,28,23,0.4996105343110863
2019,7,28,24,0.5031970275911617
2019,7,29,1,0.5010722964690905
2019,7,29,2,0.4923290425959138
2019,7,29,3,0.4778925008713511
2019,7,29,4,0.4717382252257192
2019,7,29,5,0.4625865178692247
2019,7,29,6,0.42806263065982486
2019,7,29,7,0.36188915110234865
2019,7,29,8,0.3307715705081253
2019,7,29,9,0.326964434279276
2019,7,29,10,0.30411806967257543
2019,7,29,11,0.2761898565179392
2019,7,29,12,0.25584029560574034
2019,7,29,13,0.2437764328264211
2019,7,29,14,0.2412853209009701
2019,7,29,15,0.2512580175222676
2019,7,29,16,0.2880061721470011
2019,7,29,17,0.3437997013544549
2019,7,29,18,0.40311970577942735
2019,7,29,19,0.4522019557402182
2019,7,29,20,0.48387176967914397
2019,7,29,21,0.5002594334300963
2019,7,29,22,0.5087252607480561
2019,7,29,23,0.5101352866144222
2019,7,29,24,0.5018510183114164
2019,7,30,1,0.48462016968785104
2019,7,30,2,0.458720075000971
2019,7,30,3,0.4298944193284748
2019,7,30,4,0.40773522741112905
2019,7,30,5,0.39194078519974607
2019,7,30,6,0.352247931670559
2019,7,30,7,0.3104212511504714
2019,7,30,8,0.2983877939902171
2019,7,30,9,0.28169867186587805
2019,7,30,10,0.2570095144313366
2019,7,30,11,0.23615529592852488
2019,7,30,12,0.22255220903086537
2019,7,30,13,0.21544720124656405
2019,7,30,14,0.21391503195570322
2019,7,30,15,0.21881037331496042
2019,7,30,16,0.2466322172879931
2019,7,30,17,0.30244378552972495
2019,7,30,18,0.36018364604434444
2019,7,30,19,0.40229729359355165
2019,7,30,20,0.42399263376161395
2019,7,30,21,0.43504439450148075
2019,7,30,22,0.4395079653344168
2019,7,30,23,0.43473615098276297
2019,7,30,24,0.41954523049172177
2019,7,31,1,0.4005435513933479
2019,7,31,2,0.38166614520741415
2019,7,31,3,0.36349018859703197
2019,7,31,4,0.35123783293357014
2019,7,31,5,0.34185482769893827
2019,7,31,6,0.28647015013895744
2019,7,31,7,0.25751535277538956
2019,7,31,8,0.2563931455449837
2019,7,31,9,0.23167555884720906
2019,7,31,10,0.20322293181246362
2019,7,31,11,0.17975741191221345
2019,7,31,12,0.16408125811528262
2019,7,31,13,0.1560334012537742
2019,7,31,14,0.15581519616676878
2019,7,31,15,0.16473581015072247
2019,7,31,16,0.19240549695891968
2019,7,31,17,0.23015118733322204
2019,7,31,18,0.27881795657725467
2019,7,31,19,0.3315837770152787
2019,7,31,20,0.37820799598079236
2019,7,31,21,0.40870018385724155
2019,7,31,22,0.42302882398664415
2019,7,31,23,0.42642978746705934
2019,7,31,24,0.42234071020125946
2019,8,1,1,0.41434039142461304
2019,8,1,2,0.40369574109589396
2019,8,1,3,0.3933102547892622
2019,8,1,4,0.38696276863184503
2019,8,1,5,0.4072895985359211
2019,8,1,6,0.371524800170208
2019,8,1,7,0.29071657257080463
2019,8,1,8,0.26427583681508
2019,8,1,9,0.24574748228461382
2019,8,1,10,0.2194493891627729
2019,8,1,11,0.19757381757397482
2019,8,1,12,0.18731464517996105
2019,8,1,13,0.18703229432898316
2019,8,1,14,0.1954274256346979
2019,8,1,15,0.21438344817720545
2019,8,1,16,0.27065637334063253
2019,8,1,17,0.3246953311488297
2019,8,1,18,0.38562477070509177
2019,8,1,19,0.42357891063382425
2019,8,1,20,0.4484380848225761
2019,8,1,21,0.46365574557168954
2019,8,1,22,0.47021397381211333
2019,8,1,23,0.46991918072107036
2019,8,1,24,0.4679037481548149
2019,8,2,1,0.4592449500924543
2019,8,2,2,0.4459238299282484
2019,8,2,3,0.43018292663691715
2019,8,2,4,0.4220324813496145
2019,8,2,5,0.43503328104502237
2019,8,2,6,0.4418265144689464
2019,8,2,7,0.4039920255012377
2019,8,2,8,0.39671392728517424
2019,8,2,9,0.3641162573724408
2019,8,2,10,0.32379482113431557
2019,8,2,11,0.29207163390254176
2019,8,2,12,0.27007855225281835
2019,8,2,13,0.2555405204265597
2019,8,2,14,0.24849912176871872
2019,8,2,15,0.25006984337102023
2019,8,2,16,0.2926485328200781
2019,8,2,17,0.3378242789138129
2019,8,2,18,0.380347442553174
2019,8,2,19,0.40570967514676687
2019,8,2,20,0.4107104907050616
2019,8,2,21,0.40541248958844267
2019,8,2,22,0.3994731966675539
2019,8,2,23,0.3921950330492872
2019,8,2,24,0.3830017148045478
2019,8,3,1,0.3721142643790872
2019,8,3,2,0.3619731801415763
2019,8,3,3,0.35476299380035736
2019,8,3,4,0.3597478557850338
2019,8,3,5,0.3665149075706181
2019,8,3,6,0.3442765156375011
2019,8,3,7,0.3271219235318508
2019,8,3,8,0.29873685200374306
2019,8,3,9,0.272344179749148
2019,8,3,10,0.2506881267461226
2019,8,3,11,0.23455303730394209
2019,8,3,12,0.22638272642338347
2019,8,3,13,0.22435595461465083
2019,8,3,14,0.2261349388355042
2019,8,3,15,0.22770742634728744
2019,8,3,16,0.23700010641351915
2019,8,3,17,0.25724760239192257
2019,8,3,18,0.30406692575879907
2019,8,3,19,0.3631037270494379
2019,8,3,20,0.3969942435951151
2019,8,3,21,0.4147418970187405
2019,8,3,22,0.427062272105764
2019,8,3,23,0.43218277115119563
2019,8,3,24,0.4337341599750839
2019,8,4,1,0.4337561615159363
2019,8,4,2,0.42830896339794067
2019,8,4,3,0.41391547481182184
2019,8,4,4,0.3983576208931708
2019,8,4,5,0.37752971386315154
2019,8,4,6,0.35377605380805116
2019,8,4,7,0.3381394707389936
2019,8,4,8,0.3309899786668102
2019,8,4,9,0.3184319530867113
2019,8,4,10,0.30144527739659327
2019,8,4,11,0.2853663691579768
2019,8,4,12,0.27323340709220834
2019,8,4,13,0.26631794847710655
2019,8,4,14,0.2647582816059216
2019,8,4,15,0.27026945572920963
2019,8,4,16,0.29658611908511406
2019,8,4,17,0.3384194715849976
2019,8,4,18,0.39462830712802577
2019,8,4,19,0.44440933832198554
2019,8,4,20,0.4774782611389608
2019,8,4,21,0.49067684629250036
2019,8,4,22,0.49161575355668713
2019,8,4,23,0.4878665107532665
2019,8,4,24,0.47805382489485326
2019,8,5,1,0.4640236165995536
2019,8,5,2,0.4452014162291547
2019,8,5,3,0.4243947596795733
2019,8,5,4,0.41113222569812147
2019,8,5,5,0.40114302017174014
2019,8,5,6,0.3732328923096452
2019,8,5,7,0.34633661694138806
2019,8,5,8,0.3401432984037969
2019,8,5,9,0.3200353717271329
2019,8,5,10,0.2896443361842793
2019,8,5,11,0.27035377381783177
2019,8,5,12,0.25976781320243086
2019,8,5,13,0.2548512429742989
2019,8,5,14,0.25517561259396354
2019,8,5,15,0.2618504153314375
2019,8,5,16,0.3064351691274222
2019,8,5,17,0.3564613277286195
2019,8,5,18,0.39671256389145054
2019,8,5,19,0.41682268364674735
2019,8,5,20,0.4234155027897728
2019,8,5,21,0.42066752596306684
2019,8,5,22,0.40820406240166357
2019,8,5,23,0.3933695100756976
2019,8,5,24,0.37764069361615576
2019,8,6,1,0.3606130974138663
2019,8,6,2,0.3419412919669622
2019,8,6,3,0.32310248625035654
2019,8,6,4,0.31468083863210017
2019,8,6,5,0.3355935664216782
2019,8,6,6,0.3342286291931558
2019,8,6,7,0.29854666710539257
2019,8,6,8,0.27166387582241397
2019,8,6,9,0.2445274612815385
2019,8,6,10,0.21449453035480928
2019,8,6,11,0.19300445379041323
2019,8,6,12,0.18138789502698965
2019,8,6,13,0.17747774176918532
2019,8,6,14,0.1797318647342026
2019,8,6,15,0.1873963009189722
2019,8,6,16,0.21871539373751017
2019,8,6,17,0.2631214356414933
2019,8,6,18,0.3160001443547849
2019,8,6,19,0.36219122555659927
2019,8,6,20,0.3956082453247073
2019,8,6,21,0.41658868786591274
2019,8,6,22,0.429264345745183
2019,8,6,23,0.438326915144337
2019,8,6,24,0.4416984193986125
2019,8,7,1,0.44182942825341126
2019,8,7,2,0.43909800325262593
2019,8,7,3,0.4293301585995211
2019,8,7,4,0.42560151941919694
2019,8,7,5,0.42449350278030346
2019,8,7,6,0.39002634963735466
2019,8,7,7,0.3162478387239082
2019,8,7,8,0.29052948064345624
2019,8,7,9,0.29564618536358905
2019,8,7,10,0.28600409756073064
2019,8,7,11,0.27140677118344886
2019,8,7,12,0.2612824768947668
2019,8,7,13,0.25669155609550254
2019,8,7,14,0.25836405785020483
2019,8,7,15,0.2662741051048171
2019,8,7,16,0.2938731390573921
2019,8,7,17,0.33798789454482187
2019,8,7,18,0.39061011006159335
2019,8,7,19,0.43449050161971847
2019,8,7,20,0.4733452502252726
2019,8,7,21,0.492678931019302
2019,8,7,22,0.4947424969238038
2019,8,7,23,0.48429862363558446
2019,8,7,24,0.46612209248179926
2019,8,8,1,0.44328318834535996
2019,8,8,2,0.41928924630597586
2019,8,8,3,0.3936696738513912
2019,8,8,4,0.37604706259684145
2019,8,8,5,0.36351905613334873
2019,8,8,6,0.3272545277785634
2019,8,8,7,0.31060257932529106
2019,8,8,8,0.31153204311646254
2019,8,8,9,0.2891299325146504
2019,8,8,10,0.2537495951802164
2019,8,8,11,0.2256306775125489
2019,8,8,12,0.21027322301875276
2019,8,8,13,0.20506100405997482
2019,8,8,14,0.20710109547481395
2019,8,8,15,0.2153871108818573
2019,8,8,16,0.25516706527103894
2019,8,8,17,0.31924850211117173
2019,8,8,18,0.38588556212092656
2019,8,8,19,0.4359532965696831
2019,8,8,20,0.46609661185682344
2019,8,8,21,0.4819760827978958
2019,8,8,22,0.48423823240884994
2019,8,8,23,0.4773969545652197
2019,8,8,24,0.4662420202823305
2019,8,9,1,0.45176103845017246
2019,8,9,2,0.43261997013844444
2019,8,9,3,0.40939114074802097
2019,8,9,4,0.3932764656931383
2019,8,9,5,0.3872342233947853
2019,8,9,6,0.3477319930207699
2019,8,9,7,0.31145668823628603
2019,8,9,8,0.29555887950692417
2019,8,9,9,0.27386472762611025
2019,8,9,10,0.24471154448459134
2019,8,9,11,0.22250219208663913
2019,8,9,12,0.2098043850951646
2019,8,9,13,0.2056951047181895
2019,8,9,14,0.21021147862773076
2019,8,9,15,0.22329787991625735
2019,8,9,16,0.2638727288880318
2019,8,9,17,0.30060187743252537
2019,8,9,18,0.35301453593879467
2019,8,9,19,0.4047769573613373
2019,8,9,20,0.436871820339179
2019,8,9,21,0.44985593122014983
2019,8,9,22,0.4484411012938842
2019,8,9,23,0.4377693221313584
2019,8,9,24,0.4246299500861025
2019,8,10,1,0.41474694284927893
2019,8,10,2,0.4091759363637791
2019,8,10,3,0.40577692166252705
2019,8,10,4,0.41861665444398577
2019,8,10,5,0.4391522270698089
2019,8,10,6,0.4491453214681022
2019,8,10,7,0.4069692676217155
2019,8,10,8,0.3865607360884573
2019,8,10,9,0.3822653814785341
2019,8,10,10,0.3573895839013661
2019,8,10,11,0.3314149846665756
2019,8,10,12,0.31479165421515914
2019,8,10,13,0.3058827801947218
2019,8,10,14,0.3017890786204104
2019,8,10,15,0.2985036003307344
2019,8,10,16,0.3234108789144904
2019,8,10,17,0.36634611985970145
2019,8,10,18,0.41528060195475264
2019,8,10,19,0.45449519823615175
2019,8,10,20,0.47599348690887844
2019,8,10,21,0.4850483041324464
2019,8,10,22,0.48220170130746426
2019,8,10,23,0.4727302498467333
2019,8,10,24,0.4599211139018186
2019,8,11,1,0.4445324334529319
2019,8,11,2,0.4235453774555168
2019,8,11,3,0.40067950165614075
2019,8,11,4,0.38651836964428865
2019,8,11,5,0.3923525331784554
2019,8,11,6,0.39335132288900004
2019,8,11,7,0.3775318197538752
2019,8,11,8,0.3624707532026416
2019,8,11,9,0.34102385793257683
2019,8,11,10,0.31579150241028847
2019,8,11,11,0.29621048487153345
2019,8,11,12,0.2852108916629686
2019,8,11,13,0.28170966364720235
2019,8,11,14,0.28174017756737063
2019,8,11,15,0.2805979650256126
2019,8,11,16,0.2978305022869374
2019,8,11,17,0.334396129366845
2019,8,11,18,0.3781740074554813
2019,8,11,19,0.42225618091523975
2019,8,11,20,0.45569883842865255
2019,8,11,21,0.4725233622084146
2019,8,11,22,0.4812703147832991
2019,8,11,23,0.4853243531281179
2019,8,11,24,0.47997332000689624
2019,8,12,1,0.46996129249577495
2019,8,12,2,0.453364474298328
2019,8,12,3,0.43368941494867574
2019,8,12,4,0.41956476346386185
2019,8,12,5,0.433136334515584
2019,8,12,6,0.43546548830556336
2019,8,12,7,0.4247166179871278
2019,8,12,8,0.4001732216999587
2019,8,12,9,0.3617751115329046
2019,8,12,10,0.3200112209811239
2019,8,12,11,0.2840087786065357
2019,8,12,12,0.25666742220776423
2019,8,12,13,0.23653583327125338
2019,8,12,14,0.22529412037614746
2019,8,12,15,0.2225206675510575
2019,8,12,16,0.24437632132816994
2019,8,12,17,0.2898375943642232
2019,8,12,18,0.3511080370072448
2019,8,12,19,0.4072755353186973
2019,8,12,20,0.4369512863702092
2019,8,12,21,0.45587526918494103
2019,8,12,22,0.469223159176197
2019,8,12,23,0.47278173544384144
2019,8,12,24,0.46814498420510914
2019,8,13,1,0.4563211362231715
2019,8,13,2,0.43984191104444564
2019,8,13,3,0.42202148553293245
2019,8,13,4,0.41211433625045363
2019,8,13,5,0.41935249796013074
2019,8,13,6,0.39611820312049384
2019,8,13,7,0.37696699795116373
2019,8,13,8,0.3540913848778993
2019,8,13,9,0.3301686867665045
2019,8,13,10,0.3098109402099538
2019,8,13,11,0.2787140090868161
2019,8,13,12,0.25506978239272227
2019,8,13,13,0.24147877696908615
2019,8,13,14,0.2362963221030502
2019,8,13,15,0.24014559385377304
2019,8,13,16,0.26876590902370584
2019,8,13,17,0.30236970237221256
2019,8,13,18,0.3479072331361009
2019,8,13,19,0.40357762666833574
2019,8,13,20,0.44178999821705844
2019,8,13,21,0.46375412653520315
2019,8,13,22,0.47757211893017554
2019,8,13,23,0.48105197221189516
2019,8,13,24,0.47414941649986003
2019,8,14,1,0.45827219332110025
2019,8,14,2,0.4391141169644663
2019,8,14,3,0.4182645446020957
2019,8,14,4,0.4061580718968469
2019,8,14,5,0.4036098707938125
2019,8,14,6,0.3610167243201844
2019,8,14,7,0.32561947792599044
2019,8,14,8,0.3060815584209199
2019,8,14,9,0.27518875743874716
2019,8,14,10,0.24037727453701493
2019,8,14,11,0.21170665929927246
2019,8,14,12,0.19525340568137778
2019,8,14,13,0.18948069015619834
2019,8,14,14,0.19279536410293424
2019,8,14,15,0.20375472074129564
2019,8,14,16,0.24038646173533973
2019,8,14,17,0.2885684866471069
2019,8,14,18,0.3392630369550537
2019,8,14,19,0.39880148303410246
2019,8,14,20,0.4439236408348765
2019,8,14,21,0.47429542627585297
2019,8,14,22,0.49110598506941605
2019,8,14,23,0.49352244575434184
2019,8,14,24,0.48610687228768584
2019,8,15,1,0.4738903060208265
2019,8,15,2,0.46106550440726385
2019,8,15,3,0.4498107460487583
2019,8,15,4,0.44432926141401435
2019,8,15,5,0.4488128142824011
2019,8,15,6,0.4304409720674472
2019,8,15,7,0.3914090228726541
2019,8,15,8,0.3834869594749409
2019,8,15,9,0.3713890932272323
2019,8,15,10,0.34000780720313273
2019,8,15,11,0.3090457984293907
2019,8,15,12,0.2862132225475727
2019,8,15,13,0.2720671592120937
2019,8,15,14,0.2663298872897653
2019,8,15,15,0.270473699485037
2019,8,15,16,0.2938515168713072
2019,8,15,17,0.33288152415088923
2019,8,15,18,0.38715375340566527
2019,8,15,19,0.4370051130631183
2019,8,15,20,0.4654719466015982
2019,8,15,21,0.48222575844232335
2019,8,15,22,0.4923150578635448
2019,8,15,23,0.49612862085717724
2019,8,15,24,0.4951692792371352
2019,8,16,1,0.48961767955160046
2019,8,16,2,0.47682894370401663
2019,8,16,3,0.46253255393673154
2019,8,16,4,0.4549738597560655
2019,8,16,5,0.4610725559073285
2019,8,16,6,0.45734557224844213
2019,8,16,7,0.39759343855060436
2019,8,16,8,0.37246466636325093
2019,8,16,9,0.35549894972590457
2019,8,16,10,0.331050993225812
2019,8,16,11,0.30280614723259536
2019,8,16,12,0.28178159974183487
2019,8,16,13,0.2691479251789012
2019,8,16,14,0.2653694473757602
2019,8,16,15,0.268916817797839
2019,8,16,16,0.2996974409862779
2019,8,16,17,0.3415591961149969
2019,8,16,18,0.3836614378189236
2019,8,16,19,0.418439089279266
2019,8,16,20,0.4379022286457903
2019,8,16,21,0.4442949409004741
2019,8,16,22,0.44195404686134254
2019,8,16,23,0.4325169948365028
2019,8,16,24,0.41720514342243314
2019,8,17,1,0.3953881575898942
2019,8,17,2,0.37018541876760847
2019,8,17,3,0.34417701358926506
2019,8,17,4,0.3295019791034024
2019,8,17,5,0.3202401832356743
2019,8,17,6,0.31989521611442995
2019,8,17,7,0.2892229104469403
2019,8,17,8,0.26263048912679127
2019,8,17,9,0.24836535294187434
2019,8,17,10,0.23459246098475886
2019,8,17,11,0.2197246754097896
2019,8,17,12,0.207091308050563
2019,8,17,13,0.19909560923628347
2019,8,17,14,0.19846404210301474
2019,8,17,15,0.20519986866324944
2019,8,17,16,0.23371773802457252
2019,8,17,17,0.2610019010313449
2019,8,17,18,0.29904053357127486
2019,8,17,19,0.34217412329903657
2019,8,17,20,0.37427259624000614
2019,8,17,21,0.39864590411850387
2019,8,17,22,0.4151476617084168
2019,8,17,23,0.42316508610304326
2019,8,17,24,0.42014115815151776
2019,8,18,1,0.41127621884665505
2019,8,18,2,0.3973753588109313
2019,8,18,3,0.38185873196207115
