Capacity data calculated from MERRA-2,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
Year,Month,Day,Hour,solar
2019,3,27,3,2.1226730017600624e-06
2019,3,27,4,0.02293616000210888
2019,3,27,5,0.13929254541503575
2019,3,27,6,0.4534755396362463
2019,3,27,7,0.6667905244167504
2019,3,27,8,0.7531110636403727
2019,3,27,9,0.7790926453004903
2019,3,27,10,0.7772578083393348
2019,3,27,11,0.7658982931251661
2019,3,27,12,0.7508916117607504
2019,3,27,13,0.7198796736005171
2019,3,27,14,0.6534986622865272
2019,3,27,15,0.5053103167977866
2019,3,27,16,0.2636704413367321
2019,3,27,17,0.050682125104278344
2019,3,27,18,1.460067778130124e-05
2019,3,27,19,0.0
2019,3,27,20,0.0
2019,3,27,21,0.0
2019,3,27,22,0.0
2019,3,27,23,0.0
2019,3,27,24,0.0
2019,3,28,1,0.0
2019,3,28,2,0.0
2019,3,28,3,2.440029925589728e-06
2019,3,28,4,0.027606793901291535
2019,3,28,5,0.18986077557314598
2019,3,28,6,0.49408191641662697
2019,3,28,7,0.6871736352880742
2019,3,28,8,0.7680033787333803
2019,3,28,9,0.7958425926625861
2019,3,28,10,0.7969588780195204
2019,3,28,11,0.7895566392027417
2019,3,28,12,0.7786063031679422
2019,3,28,13,0.751974457213111
2019,3,28,14,0.6836551369184554
2019,3,28,15,0.5326408795551768
2019,3,28,16,0.25563955618183576
2019,3,28,17,0.044305938737568315
2019,3,28,18,1.816902985121253e-05
2019,3,28,19,0.0
2019,3,28,20,0.0
2019,3,28,21,0.0
2019,3,28,22,0.0
2019,3,28,23,0.0
2019,3,28,24,0.0
2019,3,29,1,0.0
2019,3,29,2,0.0
2019,3,29,3,2.5675327537023962e-06
2019,3,29,4,0.026221396163807566
2019,3,29,5,0.15927165168632912
2019,3,29,6,0.5323475978566345
2019,3,29,7,0.7217121219986001
2019,3,29,8,0.7844634988372933
2019,3,29,9,0.8062720257890368
2019,3,29,10,0.805300198858948
2019,3,29,11,0.797675431087189
2019,3,29,12,0.7885234305515502
2019,3,29,13,0.7633391608744771
2019,3,29,14,0.6972647598688727
2019,3,29,15,0.5484469756537316
2019,3,29,16,0.2680145064705433
2019,3,29,17,0.04157417173687553
2019,3,29,18,2.836053362379037e-05
2019,3,29,19,0.0
2019,3,29,20,0.0
2019,3,29,21,0.0
2019,3,29,22,0.0
2019,3,29,23,0.0
2019,3,29,24,0.0
2019,3,30,1,0.0
2019,3,30,2,0.0
2019,3,30,3,2.910349997997033e-06
2019,3,30,4,0.025660645804854672
2019,3,30,5,0.16214587711026837
2019,3,30,6,0.5030034080810183
2019,3,30,7,0.6872767732306044
2019,3,30,8,0.762503526011741
2019,3,30,9,0.7876699617515523
2019,3,30,10,0.7873158030514467
2019,3,30,11,0.7803991265332636
2019,3,30,12,0.7691709467698947
2019,3,30,13,0.7411534135639796
2019,3,30,14,0.6781413231575634
2019,3,30,15,0.5181463717051578
2019,3,30,16,0.24275117011011094
2019,3,30,17,0.03916897152362262
2019,3,30,18,2.058526431765194e-05
2019,3,30,19,0.0
2019,3,30,20,0.0
2019,3,30,21,0.0
2019,3,30,22,0.0
2019,3,30,23,0.0
2019,3,30,24,0.0
2019,3,31,1,0.0
2019,3,31,2,0.0
2019,3,31,3,2.7505585646294594e-06
2019,3,31,4,0.025942364464395313
2019,3,31,5,0.15606117984956458
2019,3,31,6,0.4783061094160061
2019,3,31,7,0.6853439231246851
2019,3,31,8,0.7717230070579073
2019,3,31,9,0.7960645770863809
2019,3,31,10,0.797362991624291
2019,3,31,11,0.7905652875211081
2019,3,31,12,0.7780331335614498
2019,3,31,13,0.7511010064139539
2019,3,31,14,0.6804786284183407
2019,3,31,15,0.507558335839214
2019,3,31,16,0.2547116616269107
2019,3,31,17,0.04652726778626898
2019,3,31,18,2.7598661955850962e-05
2019,3,31,19,0.0
2019,3,31,20,0.0
2019,3,31,21,0.0
2019,3,31,22,0.0
2019,3,31,23,0.0
2019,3,31,24,0.0
2019,4,1,1,0.0
2019,4,1,2,0.0
2019,4,1,3,3.2492513588917287e-06
2019,4,1,4,0.026175564793845068
2019,4,1,5,0.16383664550797972
2019,4,1,6,0.4881380219534133
2019,4,1,7,0.6946161393640954
2019,4,1,8,0.782723116557666
2019,4,1,9,0.8064451358731829
2019,4,1,10,0.8047280922117674
2019,4,1,11,0.7958107977346744
2019,4,1,12,0.781818267743481
2019,4,1,13,0.7568555281002748
2019,4,1,14,0.6969738280239339
2019,4,1,15,0.5241171769828963
2019,4,1,16,0.27299274544060476
2019,4,1,17,0.04201940473780578
2019,4,1,18,2.7734090741133465e-05
2019,4,1,19,0.0
2019,4,1,20,0.0
2019,4,1,21,0.0
2019,4,1,22,0.0
2019,4,1,23,0.0
2019,4,1,24,0.0
2019,4,2,1,0.0
2019,4,2,2,0.0
2019,4,2,3,4.539906177974999e-06
2019,4,2,4,0.0272258987721698
2019,4,2,5,0.1680837953275036
2019,4,2,6,0.5076310398769328
2019,4,2,7,0.7099616512031889
2019,4,2,8,0.7884164206791122
2019,4,2,9,0.8065999076386164
2019,4,2,10,0.8027934055152133
2019,4,2,11,0.7941513603185332
2019,4,2,12,0.7794821326046756
2019,4,2,13,0.7485059462634391
2019,4,2,14,0.677463931238311
2019,4,2,15,0.5261985937488753
2019,4,2,16,0.2629227362325783
2019,4,2,17,0.03859074933843591
2019,4,2,18,2.9693465635017023e-05
2019,4,2,19,0.0
2019,4,2,20,0.0
2019,4,2,21,0.0
2019,4,2,22,0.0
2019,4,2,23,0.0
2019,4,2,24,0.0
2019,4,3,1,0.0
2019,4,3,2,0.0
2019,4,3,3,4.89095122281114e-06
2019,4,3,4,0.02639834009887602
2019,4,3,5,0.1664061141501447
2019,4,3,6,0.4823211954481476
2019,4,3,7,0.6872140484099656
2019,4,3,8,0.7749034385815998
2019,4,3,9,0.7969558684986723
2019,4,3,10,0.7945547627901903
2019,4,3,11,0.7870265239574165
2019,4,3,12,0.7761744926806537
2019,4,3,13,0.748864714085254
2019,4,3,14,0.6849361880149079
2019,4,3,15,0.5320017037244646
2019,4,3,16,0.26916190137774637
2019,4,3,17,0.04223758036481151
2019,4,3,18,2.960597427420863e-05
2019,4,3,19,0.0
2019,4,3,20,0.0
2019,4,3,21,0.0
2019,4,3,22,0.0
2019,4,3,23,0.0
2019,4,3,24,0.0
2019,4,4,1,0.0
2019,4,4,2,0.0
2019,4,4,3,5.900996718470766e-06
2019,4,4,4,0.026866071399095144
2019,4,4,5,0.1608053466617415
2019,4,4,6,0.49536216146972983
2019,4,4,7,0.70610471772082
2019,4,4,8,0.7834774471628476
2019,4,4,9,0.8006743607987235
2019,4,4,10,0.795182221604705
2019,4,4,11,0.7857324102645229
2019,4,4,12,0.7751698991252439
2019,4,4,13,0.7483939046693973
2019,4,4,14,0.6856755887563721
2019,4,4,15,0.5325772211217458
2019,4,4,16,0.2717345150590106
2019,4,4,17,0.05789477252463055
2019,4,4,18,4.156070653684075e-05
2019,4,4,19,0.0
2019,4,4,20,0.0
2019,4,4,21,0.0
2019,4,4,22,0.0
2019,4,4,23,0.0
2019,4,4,24,0.0
2019,4,5,1,0.0
2019,4,5,2,0.0
2019,4,5,3,6.335770906433666e-06
2019,4,5,4,0.024790216740296394
2019,4,5,5,0.15576446490879609
2019,4,5,6,0.4840854480295187
2019,4,5,7,0.689190930272705
2019,4,5,8,0.7650033561925048
2019,4,5,9,0.789532217409657
2019,4,5,10,0.7875379788386275
2019,4,5,11,0.7791996910148691
2019,4,5,12,0.7692574591277306
2019,4,5,13,0.7452575142910142
2019,4,5,14,0.6895067846002932
2019,4,5,15,0.5412312218010924
2019,4,5,16,0.29335701765189115
2019,4,5,17,0.059135372634375585
2019,4,5,18,4.811450470000663e-05
2019,4,5,19,0.0
2019,4,5,20,0.0
2019,4,5,21,0.0
2019,4,5,22,0.0
2019,4,5,23,0.0
2019,4,5,24,0.0
2019,4,6,1,0.0
2019,4,6,2,0.0
2019,4,6,3,7.015337352306127e-06
2019,4,6,4,0.027407716991399798
2019,4,6,5,0.18680350032148374
2019,4,6,6,0.48833300312029043
2019,4,6,7,0.7065399120920269
2019,4,6,8,0.7839418167251407
2019,4,6,9,0.8030610987606753
2019,4,6,10,0.7998707752583657
2019,4,6,11,0.7930183552845582
2019,4,6,12,0.7855900335855629
2019,4,6,13,0.7677710243458725
2019,4,6,14,0.7163994377976972
2019,4,6,15,0.5563683196106581
2019,4,6,16,0.2900374890126808
2019,4,6,17,0.055586948467407686
2019,4,6,18,3.852278166693195e-05
2019,4,6,19,0.0
2019,4,6,20,0.0
2019,4,6,21,0.0
2019,4,6,22,0.0
2019,4,6,23,0.0
2019,4,6,24,0.0
2019,4,7,1,0.0
2019,4,7,2,0.0
2019,4,7,3,6.6332918739875576e-06
2019,4,7,4,0.025953090331664524
2019,4,7,5,0.1784084533611222
2019,4,7,6,0.45752321990501366
2019,4,7,7,0.6685854703325911
2019,4,7,8,0.7625825270488957
2019,4,7,9,0.7882710184806254
2019,4,7,10,0.787485221849559
2019,4,7,11,0.7798651644990107
2019,4,7,12,0.7686417557658615
2019,4,7,13,0.7441012268503949
2019,4,7,14,0.6810120405671988
2019,4,7,15,0.5207582580001474
2019,4,7,16,0.27821614361423036
2019,4,7,17,0.053545511026353805
2019,4,7,18,6.057144064763488e-05
2019,4,7,19,0.0
2019,4,7,20,0.0
2019,4,7,21,0.0
2019,4,7,22,0.0
2019,4,7,23,0.0
2019,4,7,24,0.0
2019,4,8,1,0.0
2019,4,8,2,0.0
2019,4,8,3,6.623336521210295e-06
2019,4,8,4,0.024554325567735666
2019,4,8,5,0.16425215519389677
2019,4,8,6,0.4903016745679222
2019,4,8,7,0.7065948549372596
2019,4,8,8,0.7844097352324906
2019,4,8,9,0.7970691358867755
2019,4,8,10,0.7904107983350934
2019,4,8,11,0.7784080004546069
2019,4,8,12,0.7661940146127535
2019,4,8,13,0.7431261642124821
2019,4,8,14,0.6830252758205343
2019,4,8,15,0.5352990861620573
2019,4,8,16,0.28643200097854193
2019,4,8,17,0.051788835530151796
2019,4,8,18,5.5687926516614384e-05
2019,4,8,19,0.0
2019,4,8,20,0.0
2019,4,8,21,0.0
2019,4,8,22,0.0
2019,4,8,23,0.0
2019,4,8,24,0.0
2019,4,9,1,0.0
2019,4,9,2,0.0
2019,4,9,3,8.914490260599492e-06
2019,4,9,4,0.022883496088536837
2019,4,9,5,0.16532921832889722
2019,4,9,6,0.47451840782996774
2019,4,9,7,0.7029991935085372
2019,4,9,8,0.7846298264903326
2019,4,9,9,0.7944086425327694
2019,4,9,10,0.7871257226111606
2019,4,9,11,0.7789200362435479
2019,4,9,12,0.7687547213069512
2019,4,9,13,0.747087360518683
2019,4,9,14,0.6856228395518064
2019,4,9,15,0.5258258704123933
2019,4,9,16,0.2717191015915894
2019,4,9,17,0.0551835280369459
2019,4,9,18,9.098694904781515e-05
2019,4,9,19,0.0
2019,4,9,20,0.0
2019,4,9,21,0.0
2019,4,9,22,0.0
2019,4,9,23,0.0
2019,4,9,24,0.0
2019,4,10,1,0.0
2019,4,10,2,0.0
2019,4,10,3,9.38683166836683e-06
2019,4,10,4,0.024286348233032697
2019,4,10,5,0.139123188761438
2019,4,10,6,0.4424645909736189
2019,4,10,7,0.6692986380160832
2019,4,10,8,0.7619030238641832
2019,4,10,9,0.7736465532415715
2019,4,10,10,0.7654107400886421
2019,4,10,11,0.750547638766292
2019,4,10,12,0.7298818900485108
2019,4,10,13,0.6943061751590315
2019,4,10,14,0.6206153784804251
2019,4,10,15,0.4583632317416439
2019,4,10,16,0.23978759862679244
2019,4,10,17,0.04881682137267038
2019,4,10,18,0.00015958911836317898
2019,4,10,19,0.0
2019,4,10,20,0.0
2019,4,10,21,0.0
2019,4,10,22,0.0
2019,4,10,23,0.0
2019,4,10,24,0.0
2019,4,11,1,0.0
2019,4,11,2,0.0
2019,4,11,3,1.157526115682294e-05
2019,4,11,4,0.027241827101206446
2019,4,11,5,0.15096748832579462
2019,4,11,6,0.4048950444214219
2019,4,11,7,0.6278816775927523
2019,4,11,8,0.7254372277706028
2019,4,11,9,0.7452592388850481
2019,4,11,10,0.7423678069247212
2019,4,11,11,0.7339253738447183
2019,4,11,12,0.719125316869575
2019,4,11,13,0.6904658604640642
2019,4,11,14,0.6254461220346487
2019,4,11,15,0.4693067595390627
2019,4,11,16,0.2506897616221207
2019,4,11,17,0.058848677048613796
2019,4,11,18,0.00010004074275509918
2019,4,11,19,0.0
2019,4,11,20,0.0
2019,4,11,21,0.0
2019,4,11,22,0.0
2019,4,11,23,0.0
2019,4,11,24,0.0
2019,4,12,1,0.0
2019,4,12,2,0.0
2019,4,12,3,1.1043320724983053e-05
2019,4,12,4,0.02645794475107529
2019,4,12,5,0.1559582720926185
2019,4,12,6,0.4405859173106559
2019,4,12,7,0.6617140996904365
2019,4,12,8,0.7553292591499702
2019,4,12,9,0.7763628679964888
2019,4,12,10,0.7729995511242154
2019,4,12,11,0.7631575441802995
2019,4,12,12,0.7485118954707165
2019,4,12,13,0.7244606949443592
2019,4,12,14,0.6698668422630669
2019,4,12,15,0.518371466347501
2019,4,12,16,0.2580627823434012
2019,4,12,17,0.047779510631953175
2019,4,12,18,0.00020802459324628154
2019,4,12,19,0.0
2019,4,12,20,0.0
2019,4,12,21,0.0
2019,4,12,22,0.0
2019,4,12,23,0.0
2019,4,12,24,0.0
2019,4,13,1,0.0
2019,4,13,2,0.0
2019,4,13,3,1.0673324643767895e-05
2019,4,13,4,0.029467333908934926
2019,4,13,5,0.1693745730630266
2019,4,13,6,0.45931666624884615
2019,4,13,7,0.667310503991299
2019,4,13,8,0.7519668403941598
2019,4,13,9,0.7721824746270326
2019,4,13,10,0.7719331445025605
2019,4,13,11,0.7627242477672095
2019,4,13,12,0.7545523779879568
2019,4,13,13,0.7333305286656121
2019,4,13,14,0.6795279108612537
2019,4,13,15,0.5146945591695953
2019,4,13,16,0.23109451284747703
2019,4,13,17,0.03253536578842811
2019,4,13,18,0.00019880733379040385
2019,4,13,19,0.0
2019,4,13,20,0.0
2019,4,13,21,0.0
2019,4,13,22,0.0
2019,4,13,23,0.0
2019,4,13,24,0.0
2019,4,14,1,0.0
2019,4,14,2,0.0
2019,4,14,3,1.325357510281759e-05
2019,4,14,4,0.028815611722618133
2019,4,14,5,0.17370647040743864
2019,4,14,6,0.442102699101184
2019,4,14,7,0.6546816755137133
2019,4,14,8,0.749080153416383
2019,4,14,9,0.7707557314657708
2019,4,14,10,0.7707263944894198
2019,4,14,11,0.7648628063566348
2019,4,14,12,0.7554065276280786
2019,4,14,13,0.731736238259052
2019,4,14,14,0.6646522339543052
2019,4,14,15,0.500116542839462
2019,4,14,16,0.23011552376189714
2019,4,14,17,0.043375294728357626
2019,4,14,18,0.00022868467962898064
2019,4,14,19,0.0
2019,4,14,20,0.0
2019,4,14,21,0.0
2019,4,14,22,0.0
2019,4,14,23,0.0
2019,4,14,24,0.0
2019,4,15,1,0.0
2019,4,15,2,0.0
2019,4,15,3,1.2184511859292055e-05
2019,4,15,4,0.02520078238384323
2019,4,15,5,0.15823796104675564
2019,4,15,6,0.44595137727739537
2019,4,15,7,0.6801880117708549
2019,4,15,8,0.7674288236730445
2019,4,15,9,0.7859406275555875
2019,4,15,10,0.7833038180105174
2019,4,15,11,0.7748120094933877
2019,4,15,12,0.762046679101138
2019,4,15,13,0.7342752172520354
2019,4,15,14,0.6723612673281629
2019,4,15,15,0.5237398064281047
2019,4,15,16,0.265315080491878
2019,4,15,17,0.05644658202538934
2019,4,15,18,0.00020388346767620635
2019,4,15,19,0.0
2019,4,15,20,0.0
2019,4,15,21,0.0
2019,4,15,22,0.0
2019,4,15,23,0.0
2019,4,15,24,0.0
2019,4,16,1,0.0
2019,4,16,2,0.0
2019,4,16,3,1.1966683237922126e-05
2019,4,16,4,0.02340347771117431
2019,4,16,5,0.14232361891318193
2019,4,16,6,0.4435084248961534
2019,4,16,7,0.6915019083538398
2019,4,16,8,0.761695997373318
2019,4,16,9,0.7807133327883772
2019,4,16,10,0.7794649342518186
2019,4,16,11,0.7710719540409304
2019,4,16,12,0.7578375765830475
2019,4,16,13,0.7283225727560717
2019,4,16,14,0.6698702824429456
2019,4,16,15,0.5304685168065735
2019,4,16,16,0.2680523276746454
2019,4,16,17,0.06177678421349262
2019,4,16,18,0.00021600621284250968
2019,4,16,19,0.0
2019,4,16,20,0.0
2019,4,16,21,0.0
2019,4,16,22,0.0
2019,4,16,23,0.0
2019,4,16,24,0.0
2019,4,17,1,0.0
2019,4,17,2,0.0
2019,4,17,3,9.996211992378456e-06
2019,4,17,4,0.021614972732953177
2019,4,17,5,0.14006237280553885
2019,4,17,6,0.44137024547641535
2019,4,17,7,0.6689933846149761
2019,4,17,8,0.7480810329792682
2019,4,17,9,0.7675858359481788
2019,4,17,10,0.7668819452699961
2019,4,17,11,0.7589116229240227
2019,4,17,12,0.7478242586315041
2019,4,17,13,0.7222747013020681
2019,4,17,14,0.6620258481144683
2019,4,17,15,0.5208467143246553
2019,4,17,16,0.2765490795009229
2019,4,17,17,0.05886382083209133
2019,4,17,18,0.00018423348263093536
2019,4,17,19,0.0
2019,4,17,20,0.0
2019,4,17,21,0.0
2019,4,17,22,0.0
2019,4,17,23,0.0
2019,4,17,24,0.0
2019,4,18,1,0.0
2019,4,18,2,0.0
2019,4,18,3,1.0658116912809326e-05
2019,4,18,4,0.02742641697223434
2019,4,18,5,0.16495345263051645
2019,4,18,6,0.4822725511272412
2019,4,18,7,0.7124798099809865
2019,4,18,8,0.7870702564911058
2019,4,18,9,0.7958202941057541
2019,4,18,10,0.792155493347336
2019,4,18,11,0.7842931171806705
2019,4,18,12,0.7748393221647294
2019,4,18,13,0.7529827166983815
2019,4,18,14,0.6972358728066146
2019,4,18,15,0.5602237694552565
2019,4,18,16,0.2846132562642758
2019,4,18,17,0.05107007874865922
2019,4,18,18,0.0006029052061524218
2019,4,18,19,0.0
2019,4,18,20,0.0
2019,4,18,21,0.0
2019,4,18,22,0.0
2019,4,18,23,0.0
2019,4,18,24,0.0
2019,4,19,1,0.0
2019,4,19,2,0.0
2019,4,19,3,8.112986820805726e-06
2019,4,19,4,0.02425519643123191
2019,4,19,5,0.17335906838601592
2019,4,19,6,0.48472475952525046
2019,4,19,7,0.6893796394099305
2019,4,19,8,0.7689324221121602
2019,4,19,9,0.7854933927814862
2019,4,19,10,0.7845582591873932
2019,4,19,11,0.7765752382488696
2019,4,19,12,0.7683912538167152
2019,4,19,13,0.7462701484278541
2019,4,19,14,0.6849480971794002
2019,4,19,15,0.5317342554083373
2019,4,19,16,0.26095635512738236
2019,4,19,17,0.051408492459684214
2019,4,19,18,0.0006132403029690427
2019,4,19,19,0.0
2019,4,19,20,0.0
2019,4,19,21,0.0
2019,4,19,22,0.0
2019,4,19,23,0.0
2019,4,19,24,0.0
2019,4,20,1,0.0
2019,4,20,2,0.0
2019,4,20,3,1.0131946551432907e-05
2019,4,20,4,0.028645334421195608
2019,4,20,5,0.1802614106920004
2019,4,20,6,0.45779080869263383
2019,4,20,7,0.6670340099659875
2019,4,20,8,0.7485284515862243
2019,4,20,9,0.7660975276770751
2019,4,20,10,0.7645737501678863
2019,4,20,11,0.7578382134999265
2019,4,20,12,0.7468128588996188
2019,4,20,13,0.7199500168540807
2019,4,20,14,0.6586930271375319
2019,4,20,15,0.522680599093529
2019,4,20,16,0.2739490680974307
2019,4,20,17,0.05035356679940636
2019,4,20,18,0.00038670143247640255
2019,4,20,19,0.0
2019,4,20,20,0.0
2019,4,20,21,0.0
2019,4,20,22,0.0
2019,4,20,23,0.0
2019,4,20,24,0.0
2019,4,21,1,0.0
2019,4,21,2,0.0
2019,4,21,3,8.527948688173444e-06
2019,4,21,4,0.02407793250829449
2019,4,21,5,0.16913251108432673
2019,4,21,6,0.4247906037723866
2019,4,21,7,0.6174226476722683
2019,4,21,8,0.7071347173423955
2019,4,21,9,0.7332395542183106
2019,4,21,10,0.7354371008568457
2019,4,21,11,0.7277189181615309
2019,4,21,12,0.7105363643516363
2019,4,21,13,0.6763634107552949
2019,4,21,14,0.6101617742429785
2019,4,21,15,0.4835287101275998
2019,4,21,16,0.25598209851987547
2019,4,21,17,0.043533026457462154
2019,4,21,18,0.0004681934060278615
2019,4,21,19,0.0
2019,4,21,20,0.0
2019,4,21,21,0.0
2019,4,21,22,0.0
2019,4,21,23,0.0
2019,4,21,24,0.0
2019,4,22,1,0.0
2019,4,22,2,0.0
2019,4,22,3,7.058299447562483e-06
2019,4,22,4,0.017842225222732752
2019,4,22,5,0.16008711892955585
2019,4,22,6,0.39317979792312097
2019,4,22,7,0.6020236255522873
2019,4,22,8,0.6958398510964937
2019,4,22,9,0.7271207156268956
2019,4,22,10,0.7263010245954982
2019,4,22,11,0.7101084080571971
2019,4,22,12,0.6838566583470566
2019,4,22,13,0.6380514543228585
2019,4,22,14,0.5685485579670129
2019,4,22,15,0.445303975663085
2019,4,22,16,0.2500863681096005
2019,4,22,17,0.04038387424628568
2019,4,22,18,0.0005656977323337859
2019,4,22,19,0.0
2019,4,22,20,0.0
2019,4,22,21,0.0
2019,4,22,22,0.0
2019,4,22,23,0.0
2019,4,22,24,0.0
2019,4,23,1,0.0
2019,4,23,2,0.0
2019,4,23,3,8.297116603859901e-06
2019,4,23,4,0.013537883503257927
2019,4,23,5,0.14149530421881473
2019,4,23,6,0.37507302925248315
2019,4,23,7,0.5854825882573416
2019,4,23,8,0.6730839561922385
2019,4,23,9,0.7019584445282468
2019,4,23,10,0.7060837264340063
2019,4,23,11,0.6959739210082319
2019,4,23,12,0.677890371083306
2019,4,23,13,0.6441735890879962
2019,4,23,14,0.5872108913386807
2019,4,23,15,0.46695426298166776
2019,4,23,16,0.266610475966483
2019,4,23,17,0.030477038780597907
2019,4,23,18,0.0003040950832433069
2019,4,23,19,0.0
2019,4,23,20,0.0
2019,4,23,21,0.0
2019,4,23,22,0.0
2019,4,23,23,0.0
2019,4,23,24,0.0
2019,4,24,1,0.0
2019,4,24,2,0.0
2019,4,24,3,7.237557273464756e-06
2019,4,24,4,0.013431568641582759
2019,4,24,5,0.14476647645005122
2019,4,24,6,0.39838981210772306
2019,4,24,7,0.6121835719766427
2019,4,24,8,0.6994988299014654
2019,4,24,9,0.7262762360060582
2019,4,24,10,0.7295869465858145
2019,4,24,11,0.7210181101605946
2019,4,24,12,0.7067353854340132
2019,4,24,13,0.6822130436340293
2019,4,24,14,0.631156278356791
2019,4,24,15,0.500022366382811
2019,4,24,16,0.2655899589948833
2019,4,24,17,0.028320332877562467
2019,4,24,18,0.0003438802861557558
2019,4,24,19,0.0
2019,4,24,20,0.0
2019,4,24,21,0.0
2019,4,24,22,0.0
2019,4,24,23,0.0
2019,4,24,24,0.0
2019,4,25,1,0.0
2019,4,25,2,0.0
2019,4,25,3,1.4243801006267443e-05
2019,4,25,4,0.020647295821078472
2019,4,25,5,0.1592354228953555
2019,4,25,6,0.44840257585124466
2019,4,25,7,0.6763396545085254
2019,4,25,8,0.7506523531929058
2019,4,25,9,0.7656509504834591
2019,4,25,10,0.7637060125794093
2019,4,25,11,0.754376461817784
2019,4,25,12,0.7420260117872739
2019,4,25,13,0.7169527846851063
2019,4,25,14,0.6704900836808654
2019,4,25,15,0.536008559839914
2019,4,25,16,0.2685226738928957
2019,4,25,17,0.0402387036436817
2019,4,25,18,0.0004930063697711029
2019,4,25,19,0.0
2019,4,25,20,0.0
2019,4,25,21,0.0
2019,4,25,22,0.0
2019,4,25,23,0.0
2019,4,25,24,0.0
2019,4,26,1,0.0
2019,4,26,2,0.0
2019,4,26,3,1.3358235927157957e-05
2019,4,26,4,0.02428285090872342
2019,4,26,5,0.1515347733224835
2019,4,26,6,0.46139574475093914
2019,4,26,7,0.6999408746588222
2019,4,26,8,0.7631739157880352
2019,4,26,9,0.7735399380612695
2019,4,26,10,0.770608118380793
2019,4,26,11,0.7623542204067086
2019,4,26,12,0.754126668056644
2019,4,26,13,0.7336143178235158
2019,4,26,14,0.6879459439031136
2019,4,26,15,0.5503140632171094
2019,4,26,16,0.27604027730919156
2019,4,26,17,0.05196224055525274
2019,4,26,18,0.0005754882168482261
2019,4,26,19,0.0
2019,4,26,20,0.0
2019,4,26,21,0.0
2019,4,26,22,0.0
2019,4,26,23,0.0
2019,4,26,24,0.0
2019,4,27,1,0.0
2019,4,27,2,0.0
2019,4,27,3,1.6690419207450407e-05
2019,4,27,4,0.033161837855323444
2019,4,27,5,0.15864472312370112
2019,4,27,6,0.46015550329222926
2019,4,27,7,0.6831653910883526
2019,4,27,8,0.7473593695973083
2019,4,27,9,0.7525617929155348
2019,4,27,10,0.7459928215074156
2019,4,27,11,0.7337849371396731
2019,4,27,12,0.7200731127410471
2019,4,27,13,0.6966980579148627
2019,4,27,14,0.6531432300042862
2019,4,27,15,0.502860091434506
2019,4,27,16,0.23955043177384985
2019,4,27,17,0.03475123098352586
2019,4,27,18,0.00046750655631342606
2019,4,27,19,0.0
2019,4,27,20,0.0
2019,4,27,21,0.0
2019,4,27,22,0.0
2019,4,27,23,0.0
2019,4,27,24,0.0
2019,4,28,1,0.0
2019,4,28,2,0.0
2019,4,28,3,1.807793392599319e-05
2019,4,28,4,0.03190939265261003
2019,4,28,5,0.15260449428771458
2019,4,28,6,0.42767969208537404
2019,4,28,7,0.6491484632594698
2019,4,28,8,0.7278688587835948
2019,4,28,9,0.7460766078882025
2019,4,28,10,0.747617893664291
2019,4,28,11,0.7421778216652393
2019,4,28,12,0.7329121233640551
2019,4,28,13,0.7118754950443842
2019,4,28,14,0.6678559962260069
2019,4,28,15,0.5194386972828388
2019,4,28,16,0.24397653657366344
2019,4,28,17,0.03460905030356572
2019,4,28,18,0.0006955384301269357
2019,4,28,19,0.0
2019,4,28,20,0.0
2019,4,28,21,0.0
2019,4,28,22,0.0
2019,4,28,23,0.0
2019,4,28,24,0.0
2019,4,29,1,0.0
2019,4,29,2,0.0
2019,4,29,3,1.7674716576468746e-05
2019,4,29,4,0.03591868550310903
2019,4,29,5,0.1843728973279057
2019,4,29,6,0.45755705227334553
2019,4,29,7,0.6827440156371551
2019,4,29,8,0.7626959820089223
2019,4,29,9,0.7754803063705861
2019,4,29,10,0.771471716287488
2019,4,29,11,0.764818164902234
2019,4,29,12,0.7586291578007823
2019,4,29,13,0.7448452515341638
2019,4,29,14,0.7044438575633767
2019,4,29,15,0.558197997124124
2019,4,29,16,0.26835897620978433
2019,4,29,17,0.04712784392019967
2019,4,29,18,0.0009970961476897828
2019,4,29,19,0.0
2019,4,29,20,0.0
2019,4,29,21,0.0
2019,4,29,22,0.0
2019,4,29,23,0.0
2019,4,29,24,0.0
2019,4,30,1,0.0
2019,4,30,2,0.0
2019,4,30,3,1.8183775299202403e-05
2019,4,30,4,0.03547476715075186
2019,4,30,5,0.18728046512324908
2019,4,30,6,0.47338017741354266
2019,4,30,7,0.6930839259812033
2019,4,30,8,0.7689356262766459
2019,4,30,9,0.7798927970212278
2019,4,30,10,0.7772152787452411
2019,4,30,11,0.7705126755612494
2019,4,30,12,0.7644629387603913
2019,4,30,13,0.7491422515894094
2019,4,30,14,0.7077320167707326
2019,4,30,15,0.5574501290337796
2019,4,30,16,0.2661077171077056
2019,4,30,17,0.04971749202069278
2019,4,30,18,0.0009319518604499158
2019,4,30,19,0.0
2019,4,30,20,0.0
2019,4,30,21,0.0
2019,4,30,22,0.0
2019,4,30,23,0.0
2019,4,30,24,0.0
2019,5,1,1,0.0
2019,5,1,2,0.0
2019,5,1,3,1.7703567909556367e-05
2019,5,1,4,0.03558024404003132
2019,5,1,5,0.19373031895891446
2019,5,1,6,0.47427087051107436
2019,5,1,7,0.6876461257235953
