BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2017,3,5,24,403980.5
2017,3,6,4,433887.25
2017,3,6,8,380280.0
2017,3,6,12,377898.5
2017,3,6,16,443324.25
2017,3,6,20,441959.5
2017,3,6,24,442213.5
2017,3,7,4,453015.25
2017,3,7,8,380413.25
2017,3,7,12,368147.25
2017,3,7,16,435895.5
2017,3,7,20,439587.75
2017,3,7,24,438140.5
2017,3,8,4,446652.5
2017,3,8,8,376389.0
2017,3,8,12,369483.25
2017,3,8,16,434380.75
2017,3,8,20,427689.75
2017,3,8,24,428085.75
2017,3,9,4,442971.25
2017,3,9,8,376204.0
2017,3,9,12,369439.5
2017,3,9,16,428793.75
2017,3,9,20,430699.0
2017,3,9,24,439191.25
2017,3,10,4,447502.0
2017,3,10,8,377917.5
2017,3,10,12,365859.25
2017,3,10,16,437524.5
2017,3,10,20,450910.75
2017,3,10,24,450559.0
2017,3,11,4,458136.25
2017,3,11,8,401489.75
2017,3,11,12,382887.75
2017,3,11,16,421662.75
2017,3,11,20,431769.75
2017,3,11,24,431177.75
2017,3,12,4,449109.25
2017,3,12,8,400476.75
2017,3,12,12,387017.25
2017,3,12,16,421883.25
2017,3,12,20,423613.0
2017,3,12,24,422941.75
2017,3,13,4,449765.25
2017,3,13,8,401448.75
2017,3,13,12,428725.25
2017,3,13,16,483809.75
2017,3,13,20,470247.25
2017,3,13,24,474744.0
2017,3,14,4,476502.75
2017,3,14,8,412753.0
2017,3,14,12,428258.75
2017,3,14,16,486275.25
2017,3,14,20,474440.5
2017,3,14,24,477067.25
2017,3,15,4,489078.75
2017,3,15,8,434129.0
2017,3,15,12,459952.5
2017,3,15,16,509676.5
2017,3,15,20,482673.5
2017,3,15,24,475765.0
2017,3,16,4,490590.5
2017,3,16,8,434272.25
2017,3,16,12,460745.25
2017,3,16,16,498065.75
2017,3,16,20,459254.25
2017,3,16,24,449837.5
2017,3,17,4,465951.5
2017,3,17,8,412074.25
2017,3,17,12,432356.5
2017,3,17,16,471933.25
2017,3,17,20,446701.25
2017,3,17,24,442579.75
2017,3,18,4,436519.25
2017,3,18,8,374144.75
2017,3,18,12,364971.5
2017,3,18,16,406457.75
2017,3,18,20,410531.5
2017,3,18,24,414988.5
2017,3,19,4,416588.5
2017,3,19,8,364554.75
2017,3,19,12,357843.5
2017,3,19,16,394296.5
2017,3,19,20,401387.75
2017,3,19,24,414041.75
2017,3,20,4,426771.5
2017,3,20,8,370462.5
2017,3,20,12,397496.5
2017,3,20,16,447659.25
2017,3,20,20,443463.75
2017,3,20,24,455275.25
2017,3,21,4,445450.25
2017,3,21,8,367001.5
2017,3,21,12,378031.0
2017,3,21,16,431413.5
2017,3,21,20,440872.5
2017,3,21,24,453442.0
2017,3,22,4,441720.75
2017,3,22,8,367074.5
2017,3,22,12,382200.5
2017,3,22,16,439498.0
2017,3,22,20,444933.0
2017,3,22,24,454683.75
2017,3,23,4,454387.75
2017,3,23,8,386659.5
2017,3,23,12,408005.25
2017,3,23,16,456136.75
2017,3,23,20,445756.0
2017,3,23,24,444182.5
2017,3,24,4,442346.25
2017,3,24,8,374665.5
2017,3,24,12,387360.0
2017,3,24,16,439278.5
2017,3,24,20,435694.75
2017,3,24,24,427159.75
2017,3,25,4,415445.75
2017,3,25,8,351328.0
2017,3,25,12,340000.5
2017,3,25,16,385495.0
2017,3,25,20,398301.0
2017,3,25,24,399399.5
2017,3,26,4,395212.75
2017,3,26,8,339136.25
2017,3,26,12,327707.0
2017,3,26,16,370517.25
2017,3,26,20,398449.75
2017,3,26,24,413768.25
2017,3,27,4,412860.5
2017,3,27,8,347140.0
2017,3,27,12,363409.25
2017,3,27,16,429542.5
2017,3,27,20,444044.5
2017,3,27,24,448411.5
2017,3,28,4,434008.25
2017,3,28,8,355182.5
2017,3,28,12,366369.75
