BEGIN_DATA,,,,
Year,Month,Day,Hour,wind 25% top
2017,1,26,16,0.43833072450002686
2017,1,26,20,0.356263449750027
2017,1,26,24,0.452405015750027
2017,1,27,4,0.5953153007500269
2017,1,27,8,0.647540429750027
2017,1,27,12,0.6596984292500271
2017,1,27,16,0.598464864500027
2017,1,27,20,0.6109356162500271
2017,1,27,24,0.714818236750027
2017,1,28,4,0.8023515117500271
2017,1,28,8,0.7988428150000271
2017,1,28,12,0.795904751250027
2017,1,28,16,0.6754116872500269
2017,1,28,20,0.5977867502500269
2017,1,28,24,0.693003865500027
2017,1,29,4,0.7970754727500271
2017,1,29,8,0.7948416395000271
2017,1,29,12,0.759070531500027
2017,1,29,16,0.6350169200000271
2017,1,29,20,0.5525454205000271
2017,1,29,24,0.606745405750027
2017,1,30,4,0.6027960067500271
2017,1,30,8,0.6504479767500271
2017,1,30,12,0.738668626250027
2017,1,30,16,0.6741960922500271
2017,1,30,20,0.5792584612500271
2017,1,30,24,0.681131261500027
2017,1,31,4,0.7367622952500271
2017,1,31,8,0.7515084107500271
2017,1,31,12,0.7070301852500271
2017,1,31,16,0.47191750100002705
2017,1,31,20,0.37985433850002703
2017,1,31,24,0.505255173000027
2017,2,1,4,0.655051592000027
2017,2,1,8,0.570278421250027
2017,2,1,12,0.5198693692500271
2017,2,1,16,0.4846196212500272
2017,2,1,20,0.4463950355000272
2017,2,1,24,0.5397062320000271
2017,2,2,4,0.5869092757500272
2017,2,2,8,0.5170817475000271
2017,2,2,12,0.45545362200002704
2017,2,2,16,0.3549327405000271
2017,2,2,20,0.2245775290000271
2017,2,2,24,0.20528208750002708
2017,2,3,4,0.30777938725002707
2017,2,3,8,0.28702577550002706
2017,2,3,12,0.2766631390000271
2017,2,3,16,0.26533354175002705
2017,2,3,20,0.20002029750002706
2017,2,3,24,0.29919863550002707
2017,2,4,4,0.5430918537500272
2017,2,4,8,0.6141941557500272
2017,2,4,12,0.6169632970000273
2017,2,4,16,0.5778675442500272
2017,2,4,20,0.5563768987500272
2017,2,4,24,0.5601863695000272
2017,2,5,4,0.6234815017500273
2017,2,5,8,0.5325093810000272
2017,2,5,12,0.4130162627500273
2017,2,5,16,0.27869176675002727
2017,2,5,20,0.1559447897500273
2017,2,5,24,0.24727897050002723
2017,2,6,4,0.48714620425002725
2017,2,6,8,0.5744303045000274
2017,2,6,12,0.5007900220000274
2017,2,6,16,0.3862761312500275
2017,2,6,20,0.4201917320000276
2017,2,6,24,0.5278385522500275
2017,2,7,4,0.5850778670000275
2017,2,7,8,0.5723427900000275
2017,2,7,12,0.5743043440000276
2017,2,7,16,0.47597839500002775
2017,2,7,20,0.40623698025002786
2017,2,7,24,0.4408790447500278
2017,2,8,4,0.49372239175002774
2017,2,8,8,0.45033563925002773
2017,2,8,12,0.4639772077500277
2017,2,8,16,0.4717897957500277
2017,2,8,20,0.4863616607500278
2017,2,8,24,0.4257763685000277
2017,2,9,4,0.41672500425002773
2017,2,9,8,0.35438973325002765
2017,2,9,12,0.32033059500002764
2017,2,9,16,0.32887929125002763
2017,2,9,20,0.3892105642500277
2017,2,9,24,0.5929957907500277
2017,2,10,4,0.8777884697500279
2017,2,10,8,0.924876509500028
2017,2,10,12,0.9354556765000281
2017,2,10,16,0.801106377000028
2017,2,10,20,0.6193974772500279
2017,2,10,24,0.6259030300000279
2017,2,11,4,0.7239986935000279
2017,2,11,8,0.666203890000028
2017,2,11,12,0.619178518250028
2017,2,11,16,0.4286762325000279
2017,2,11,20,0.33217290175002795
2017,2,11,24,0.5304581835000279
2017,2,12,4,0.815131075500028
2017,2,12,8,0.8394562537500279
2017,2,12,12,0.8434888232500278
2017,2,12,16,0.7246744272500278
2017,2,12,20,0.6352447447500279
2017,2,12,24,0.533897662250028
2017,2,13,4,0.5307767350000279
2017,2,13,8,0.6109797232500278
2017,2,13,12,0.5726183282500279
2017,2,13,16,0.394134412250028
2017,2,13,20,0.345446252250028
2017,2,13,24,0.447382525750028
2017,2,14,4,0.5917701640000281
2017,2,14,8,0.618786199500028
2017,2,14,12,0.6077313882500281
2017,2,14,16,0.4778838990000282
2017,2,14,20,0.5798560415000282
2017,2,14,24,0.6648230262500283
2017,2,15,4,0.6524016222500283
2017,2,15,8,0.6257012345000281
2017,2,15,12,0.6297187207500282
2017,2,15,16,0.4272170370000282
2017,2,15,20,0.23593412400002822
2017,2,15,24,0.33220989500002823
2017,2,16,4,0.6161108942500282
2017,2,16,8,0.7912469267500282
2017,2,16,12,0.7907913857500282
2017,2,16,16,0.5537389057500282
2017,2,16,20,0.31035256300002817
2017,2,16,24,0.42622064050002806
2017,2,17,4,0.7595052355000281
2017,2,17,8,0.8611535345000281
2017,2,17,12,0.8242163632500281
2017,2,17,16,0.5917926382500281
2017,2,17,20,0.5308663297500281
2017,2,17,24,0.5906865792500281
2017,2,18,4,0.6587158527500281
2017,2,18,8,0.5963045467500281
2017,2,18,12,0.48102675800002814
2017,2,18,16,0.2685923290000282
2017,2,18,20,0.1612651917500282
2017,2,18,24,0.2750995042500282
2017,2,19,4,0.6397106027500281
2017,2,19,8,0.675864585500028
2017,2,19,12,0.577525429250028
2017,2,19,16,0.392420879000028
2017,2,19,20,0.4115274432500279
2017,2,19,24,0.6109417052500281
2017,2,20,4,0.7927194800000281
2017,2,20,8,0.806406958750028
2017,2,20,12,0.746632676750028
2017,2,20,16,0.6172369702500281
2017,2,20,20,0.6049833205000282
2017,2,20,24,0.6070582280000282
2017,2,21,4,0.6185315577500281
2017,2,21,8,0.6277077767500281
2017,2,21,12,0.6765587070000281
2017,2,21,16,0.454220925500028
2017,2,21,20,0.316234171500028
2017,2,21,24,0.34417022500002803
2017,2,22,4,0.44821767600002804
2017,2,22,8,0.601141702250028
2017,2,22,12,0.6773985050000281
2017,2,22,16,0.510180953000028
2017,2,22,20,0.4091473500000281
2017,2,22,24,0.38836973850002815
2017,2,23,4,0.5673708785000282
2017,2,23,8,0.5590347922500283
2017,2,23,12,0.45593207250002826
2017,2,23,16,0.43499247275002817
2017,2,23,20,0.5094355237500281
2017,2,23,24,0.6350213905000283
2017,2,24,4,0.7211448810000282
2017,2,24,8,0.7027033800000281
2017,2,24,12,0.6730612377500279
2017,2,24,16,0.621104418750028
2017,2,24,20,0.5456094117500279
2017,2,24,24,0.5558818230000279
2017,2,25,4,0.5096205342500278
2017,2,25,8,0.3844899572500278
2017,2,25,12,0.31166708525002773
2017,2,25,16,0.26560471725002766
2017,2,25,20,0.31412924450002766
2017,2,25,24,0.3954920360000277
2017,2,26,4,0.5240987685000278
2017,2,26,8,0.6019513217500279
2017,2,26,12,0.4926696300000279
2017,2,26,16,0.322294047500028
2017,2,26,20,0.323118232500028
2017,2,26,24,0.24478732600002806
2017,2,27,4,0.25643049450002803
2017,2,27,8,0.34665926600002817
2017,2,27,12,0.3491096387500282
2017,2,27,16,0.27757734200002826
2017,2,27,20,0.4137399340000282
2017,2,27,24,0.5078915455000281
2017,2,28,4,0.6580701352500283
2017,2,28,8,0.6244138402500282
2017,2,28,12,0.5665598327500282
2017,2,28,16,0.43206225200002824
2017,2,28,20,0.3906757597500282
2017,2,28,24,0.5173862770000281
2017,3,1,4,0.6075037990000283
2017,3,1,8,0.6012032940000284
2017,3,1,12,0.6339446127500282
2017,3,1,16,0.5894817377500283
2017,3,1,20,0.6684569650000284
2017,3,1,24,0.6015707207500285
2017,3,2,4,0.4533064347500285
2017,3,2,8,0.3778187767500285
2017,3,2,12,0.37291538500002847
2017,3,2,16,0.2649191365000285
2017,3,2,20,0.24493400750002847
2017,3,2,24,0.2805500450000285
2017,3,3,4,0.37776774425002846
2017,3,3,8,0.4596183270000286
2017,3,3,12,0.4680324540000286
2017,3,3,16,0.4275397995000285
2017,3,3,20,0.5770223100000286
2017,3,3,24,0.5432360830000286
2017,3,4,4,0.6119103582500285
2017,3,4,8,0.7117357727500284
2017,3,4,12,0.7221450667500284
2017,3,4,16,0.5947921987500286
2017,3,4,20,0.6576587892500284
2017,3,4,24,0.7138420637500285
2017,3,5,4,0.7988347972500286
2017,3,5,8,0.8012129432500286
2017,3,5,12,0.7024065537500286
2017,3,5,16,0.5306734827500285
2017,3,5,20,0.5392553940000285
2017,3,5,24,0.6955312735000284
2017,3,6,4,0.9318477932500286
2017,3,6,8,0.9419853055000287
2017,3,6,12,0.9038605335000287
