BEGIN_DATA,,,,
Year,Month,Day,Hour,solar 25% top
2017,6,22,12,4.125000016605633e-06
2017,6,22,16,0.5188131912500166
2017,6,22,20,0.8173504335000168
2017,6,22,24,0.7697287950000167
2017,6,23,4,0.23287977425001663
2017,6,23,8,1.661509696136937e-14
2017,6,23,12,2.700000016615097e-06
2017,6,23,16,0.5192813135000166
2017,6,23,20,0.8192529247500165
2017,6,23,24,0.7766415952500165
2017,6,24,4,0.23979974850001648
2017,6,24,8,1.64899562078629e-14
2017,6,24,12,7.475000164899563e-07
2017,6,24,16,0.46985817725001644
2017,6,24,20,0.7999357962500164
2017,6,24,24,0.7281274960000166
2017,6,25,4,0.21669405950001652
2017,6,25,8,1.6509510175208503e-14
2017,6,25,12,1.48250001650951e-06
2017,6,25,16,0.43412151000001653
2017,6,25,20,0.7505794737500167
2017,6,25,24,0.6848147040000168
2017,6,26,4,0.2098717597500168
2017,6,26,8,1.6792576410082274e-14
2017,6,26,12,2.4725000167925765e-06
2017,6,26,16,0.4712742497500168
2017,6,26,20,0.7838157062500166
2017,6,26,24,0.7261069747500167
2017,6,27,4,0.22866728050001675
2017,6,27,8,1.6753693574396802e-14
2017,6,27,12,3.6000000167536936e-06
