BEGIN_DATA
year,month,day,hour,demand (MW)
2015,7,16,15,15319
2015,7,16,16,15914
2015,7,16,17,15955
2015,7,16,18,16079
2015,7,16,19,16325
2015,7,16,20,16503
2015,7,16,21,16698
2015,7,16,22,16981
2015,7,16,23,17119
2015,7,16,24,16892
2015,7,17,1,16410
2015,7,17,2,16191
2015,7,17,3,15734
2015,7,17,4,14338
2015,7,17,5,12918
2015,7,17,6,12039
2015,7,17,7,11355
2015,7,17,8,11490
2015,7,17,9,11340
2015,7,17,10,11473
2015,7,17,11,11723
2015,7,17,12,12765
2015,7,17,13,13807
2015,7,17,14,14726
2015,7,17,15,15390
2015,7,17,16,15996
2015,7,17,17,16459
2015,7,17,18,16771
2015,7,17,19,17160
2015,7,17,20,17388
2015,7,17,21,17523
2015,7,17,22,17637
2015,7,17,23,17649
2015,7,17,24,17190
2015,7,18,1,16666
2015,7,18,2,16568
2015,7,18,3,16128
2015,7,18,4,14946
2015,7,18,5,13649
2015,7,18,6,12574
2015,7,18,7,12176
2015,7,18,8,11777
2015,7,18,9,11633
2015,7,18,10,11819
2015,7,18,11,12021
2015,7,18,12,12491
2015,7,18,13,13008
2015,7,18,14,14143
2015,7,18,15,14779
2015,7,18,16,15279
2015,7,18,17,15509
2015,7,18,18,15629
2015,7,18,19,15766
2015,7,18,20,15841
2015,7,18,21,16085
2015,7,18,22,16460
2015,7,18,23,16770
2015,7,18,24,16819
2015,7,19,1,16657
2015,7,19,2,16699
2015,7,19,3,16465
2015,7,19,4,15438
2015,7,19,5,14279
2015,7,19,6,13293
2015,7,19,7,12958
2015,7,19,8,12778
2015,7,19,9,12517
2015,7,19,10,12426
2015,7,19,11,12458
2015,7,19,12,12770
2015,7,19,13,13575
2015,7,19,14,14988
2015,7,19,15,16248
2015,7,19,16,17522
2015,7,19,17,18636
2015,7,19,18,19517
2015,7,19,19,20094
2015,7,19,20,20354
2015,7,19,21,20522
2015,7,19,22,20904
2015,7,19,23,21290
2015,7,19,24,21142
2015,7,20,1,20788
2015,7,20,2,20690
2015,7,20,3,19878
2015,7,20,4,18326
2015,7,20,5,16938
2015,7,20,6,16223
2015,7,20,7,15725
2015,7,20,8,15478
2015,7,20,9,15274
2015,7,20,10,15534
2015,7,20,11,16157
2015,7,20,12,16634
2015,7,20,13,18149
2015,7,20,14,19750
2015,7,20,15,21013
2015,7,20,16,22137
2015,7,20,17,22970
