Demand data from Toktarova 2020,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
Year,Month,Day,Hour,Demand (MW)
2019,6,22,13,0.9141476348989953
2019,6,22,14,0.9146817613834727
2019,6,22,15,0.9152524039953466
2019,6,22,16,0.9158566164456098
2019,6,22,17,0.9164872562154559
2019,6,22,18,0.9171337434489034
2019,6,22,19,0.9177833108935861
2019,6,22,20,0.9184056028445775
2019,6,22,21,0.9188766966005899
2019,6,22,22,0.9190655715822716
2019,6,22,23,0.9192484647044533
2019,6,22,24,0.9195992070185809
2019,6,23,1,0.9200624886446488
2019,6,23,2,0.9205109941849365
2019,6,23,3,0.9209139215270922
2019,6,23,4,0.9213120723097961
2019,6,23,5,0.9216891973027642
2019,6,23,6,0.9220445376133733
2019,6,23,7,0.9223774682712279
2019,6,23,8,0.9240396216789192
2019,6,23,9,0.9256418672101231
2019,6,23,10,0.9272414789375171
2019,6,23,11,0.9289394342207246
2019,6,23,12,0.930862825253753
2019,6,23,13,0.933135485456405
2019,6,23,14,0.935846562391531
2019,6,23,15,0.9390227958639117
2019,6,23,16,0.9426132507863106
2019,6,23,17,0.9464915938573425
2019,6,23,18,0.9504760479733891
2019,6,23,19,0.9543622478151078
2019,6,23,20,0.9579772551459029
2019,6,23,21,0.9612853573717435
2019,6,23,22,0.9643352129019972
2019,6,23,23,0.9668816547786401
2019,6,23,24,0.9688440618206471
2019,6,24,1,0.9703978721461965
2019,6,24,2,0.9717966005321661
2019,6,24,3,0.9731834098398775
2019,6,24,4,0.974587271911239
2019,6,24,5,0.9760458188922103
2019,6,24,6,0.9775394088560747
2019,6,24,7,0.979032150645831
2019,6,24,8,0.9791470112763834
2019,6,24,9,0.9792793264372684
2019,6,24,10,0.9794329352323446
2019,6,24,11,0.979609935776511
2019,6,24,12,0.9798090781289769
2019,6,24,13,0.9800263446229135
2019,6,24,14,0.980259012173026
2019,6,24,15,0.980506054042236
2019,6,24,16,0.9807687201713343
2019,6,24,17,0.9810504478974967
2019,6,24,18,0.9813564601876005
2019,6,24,19,0.9816931406678284
2019,6,24,20,0.9820703103015389
2019,6,24,21,0.982515021378711
2019,6,24,22,0.983049996037296
2019,6,24,23,0.9836274240420361
2019,6,24,24,0.9842170389694895
2019,6,25,1,0.984826429745887
2019,6,25,2,0.9854735419497299
2019,6,25,3,0.9861594023180967
2019,6,25,4,0.9868814663286624
2019,6,25,5,0.9876311183181171
2019,6,25,6,0.9884064387345317
2019,6,25,7,0.9892053741037493
2019,6,25,8,0.9900256031071578
2019,6,25,9,0.9908655633187685
2019,6,25,10,0.9917217281199209
2019,6,25,11,0.9925911512216073
2019,6,25,12,0.9934726719645216
2019,6,25,13,0.9943665135523766
2019,6,25,14,0.995271961733292
2019,6,25,15,0.9961870076738534
2019,6,25,16,0.997108169396142
2019,6,25,17,0.9980305364184795
2019,6,25,18,0.9989479036776525
2019,6,25,19,0.999853307217825
2019,6,25,20,1.0007196501082762
2019,6,25,21,1.0014097067064416
2019,6,25,22,1.0017779481916445
2019,6,25,23,1.002148243151004
2019,6,25,24,1.0027211178000048
2019,6,26,1,1.0034270218617716
2019,6,26,2,1.004109891300388
2019,6,26,3,1.0047266477993047
2019,6,26,4,1.0053031383484512
2019,6,26,5,1.0058312383326855
2019,6,26,6,1.006308135385228
2019,6,26,7,1.006731061780041
2019,6,26,8,1.0070976069170274
2019,6,26,9,1.0074022353441123
2019,6,26,10,1.0076460630798596
2019,6,26,11,1.0078273044945671
2019,6,26,12,1.0079441293177913
2019,6,26,13,1.007994707279088
2019,6,26,14,1.0079775652339529
2019,6,26,15,1.007891765726793
2019,6,26,16,1.0077367730686984
2019,6,26,17,1.007512542618926
2019,6,26,18,1.0072194761441584
2019,6,26,19,1.0068583771777617
2019,6,26,20,1.006440093420173
2019,6,26,21,1.006032925207476
2019,6,26,22,1.0057208864171296
2019,6,26,23,1.0053285835716985
2019,6,26,24,1.00474450409632
2019,6,27,1,1.0040054766035897
2019,6,27,2,1.0031976130858642
2019,6,27,3,1.0023493496961413
2019,6,27,4,1.0014422051670098
2019,6,27,5,1.000485420132175
2019,6,27,6,0.9994821194436144
2019,6,27,7,0.998435651157019
2019,6,27,8,0.9973495418910491
2019,6,27,9,0.9962302199126302
2019,6,27,10,0.995078711958841
2019,6,27,11,0.9938989910557671
2019,6,27,12,0.9926944498998417
2019,6,27,13,0.9914681687023
2019,6,27,14,0.9902234508780897
2019,6,27,15,0.9889641355310692
2019,6,27,16,0.9876944635317796
2019,6,27,17,0.9864192114396725
2019,6,27,18,0.9851435575808827
2019,6,27,19,0.9838728588445149
2019,6,27,20,0.982622382364517
2019,6,27,21,0.9814635533289516
2019,6,27,22,0.9804636899775666
2019,6,27,23,0.9794669961189021
2019,6,27,24,0.9783806636492197
2019,6,28,1,0.9772415658218564
2019,6,28,2,0.9761272882473446
2019,6,28,3,0.9750573389301735
2019,6,28,4,0.9740322981999967
2019,6,28,5,0.9730495768937467
2019,6,28,6,0.972111942737461
2019,6,28,7,0.9698270063306105
2019,6,28,8,0.9676347887460133
2019,6,28,9,0.9655314955205534
2019,6,28,10,0.9634617721334827
2019,6,28,11,0.9613263375733948
2019,6,28,12,0.9589996620722705
2019,6,28,13,0.9563590282288704
2019,6,28,14,0.9533164937803933
2019,6,28,15,0.949846613503592
2019,6,28,16,0.9460018402709494
2019,6,28,17,0.9419100698098395
2019,6,28,18,0.9377548648535818
2019,6,28,19,0.9337422870697359
2019,6,28,20,0.9300421944836617
2019,6,28,21,0.9266607028770871
2019,6,28,22,0.923523887180368
2019,6,28,23,0.9209510179841424
2019,6,28,24,0.9190665536786077
2019,6,29,1,0.917679476526441
2019,6,29,2,0.9165020769419792
2019,6,29,3,0.9153817728672246
2019,6,29,4,0.9142776287412689
2019,6,29,5,0.9131680384447237
2019,6,29,6,0.9120722421376228
2019,6,29,7,0.9124205738516534
2019,6,29,8,0.9127996183965507
2019,6,29,9,0.9132058045129116
2019,6,29,10,0.9136366769598963
2019,6,29,11,0.9140891108855275
2019,6,29,12,0.9145565441006517
2019,6,29,13,0.9150295574085934
2019,6,29,14,0.9155002047571804
2019,6,29,15,0.9159628614128529
2019,6,29,16,0.9164145364458609
2019,6,29,17,0.916854872730264
2019,6,29,18,0.917285834458734
2019,6,29,19,0.9177109928906739
2019,6,29,20,0.918137892311573
2019,6,29,21,0.9185955045633384
2019,6,29,22,0.9191216403549013
2019,6,29,23,0.9196471958168108
2019,6,29,24,0.9201244946360362
2019,6,30,1,0.9205623756795994
2019,6,30,2,0.9209877126745093
2019,6,30,3,0.9214026930171505
2019,6,30,4,0.9217868266066971
2019,6,30,5,0.9221499344065079
2019,6,30,6,0.9224912128832173
2019,6,30,7,0.9228101263479148
2019,6,30,8,0.9244583072031914
2019,6,30,9,0.9260491247043053
2019,6,30,10,0.9276372191201246
2019,6,30,11,0.9293237017324992
2019,6,30,12,0.9312383878207326
2019,6,30,13,0.9335101105677915
2019,6,30,14,0.936231990562612
2019,6,30,15,0.9394328210841315
2019,6,30,16,0.9430616224043713
2019,6,30,17,0.9469900523885314
2019,6,30,18,0.9510323609069085
2019,6,30,19,0.9549791828769948
2019,6,30,20,0.9586510625137843
2019,6,30,21,0.9620049661414699
2019,6,30,22,0.9650762492281421
2019,6,30,23,0.9676298782643338
2019,6,30,24,0.9695950976731208
2019,7,1,1,0.9711477026986217
2019,7,1,2,0.9725385743139042
2019,7,1,3,0.973911321787716
2019,7,1,4,0.9753293796152047
2019,7,1,5,0.976802077711561
2019,7,1,6,0.9783098634315528
2019,7,1,7,0.9798167563366936
2019,7,1,8,0.9799457680826308
2019,7,1,9,0.9800939307071173
2019,7,1,10,0.9802634316065372
2019,7,1,11,0.9804562796143049
2019,7,1,12,0.9806695730821553
2019,7,1,13,0.98089630341351
2019,7,1,14,0.9811312476414922
2019,7,1,15,0.9813721737289742
2019,7,1,16,0.98162037625749
2019,7,1,17,0.9818804978642638
2019,7,1,18,0.9821602167570119
2019,7,1,19,0.9824689074916678
2019,7,1,20,0.9827987579382874
2019,7,1,21,0.9830400857924525
2019,7,1,22,0.9830778965013828
2019,7,1,23,0.9832108366326637
2019,7,1,24,0.9836196565528347
2019,7,2,1,0.9842390468555609
2019,7,2,2,0.9849224966238306
2019,7,2,3,0.985622508107582
2019,7,2,4,0.9863425632847335
2019,7,2,5,0.9870902064407739
2019,7,2,6,0.9878635180237741
2019,7,2,7,0.9886604445595776
2019,7,2,8,0.9894786647295719
2019,7,2,9,0.9903138930224736
2019,7,2,10,0.9911652812641742
2019,7,2,11,0.9920299724471516
2019,7,2,12,0.9928977884821065
2019,7,2,13,0.9937523462165277
2019,7,2,14,0.9945802534276528
2019,7,2,15,0.9953725819669749
2019,7,2,16,0.9961258944973178
2019,7,2,17,0.9968421552113537
2019,7,2,18,0.99752783701675
2019,7,2,19,0.9981925823138958
2019,7,2,20,0.9988441585919929
2019,7,2,21,0.9994735037803054
2019,7,2,22,1.0000655293078553
2019,7,2,23,1.000670456009999
2019,7,2,24,1.0013154254582004
2019,7,3,1,1.001981733181335
2019,7,3,2,1.0026327737705214
2019,7,3,3,1.0032475214360237
2019,7,3,4,1.0038168248256216
2019,7,3,5,1.0043377376503073
2019,7,3,6,1.0048074029025587
2019,7,3,7,1.0052231421378226
2019,7,3,8,1.0055824554745179
2019,7,3,9,1.0058860125237818
2019,7,3,10,1.0061288135224506
2019,7,3,11,1.00630902820008
2019,7,3,12,1.0064283082641439
2019,7,3,13,1.0064912517111233
2019,7,3,14,1.0065013405189371
2019,7,3,15,1.0064602710358013
2019,7,3,16,1.0063675075728054
2019,7,3,17,1.006220327044655
2019,7,3,18,1.0060142207363534
2019,7,3,19,1.005743519273598
2019,7,3,20,1.005418534667915
2019,7,3,21,1.0051514937460475
2019,7,3,22,1.0050743545429406
2019,7,3,23,1.0048844528241803
2019,7,3,24,1.0043937171414505
2019,7,4,1,1.003666921212176
2019,7,4,2,1.0028535222423758
2019,7,4,3,1.0019980270523616
2019,7,4,4,1.0011056586090101
2019,7,4,5,1.0001636496599555
2019,7,4,6,0.9991751696979181
2019,7,4,7,0.9981434774971031
2019,7,4,8,0.9970721443169136
2019,7,4,9,0.9959653663871482
2019,7,4,10,0.9948264024820123
2019,7,4,11,0.9936591809868492
2019,7,4,12,0.9924718711575439
2019,7,4,13,0.9912761242278983
2019,7,4,14,0.9900819397242421
2019,7,4,15,0.9888966833690933
2019,7,4,16,0.9877246406737363
2019,7,4,17,0.9865670169382191
2019,7,4,18,0.9854222943772958
2019,7,4,19,0.9842872142167608
2019,7,4,20,0.9831446790522215
2019,7,4,21,0.9819023718281081
2019,7,4,22,0.9804693147111264
2019,7,4,23,0.9790657204842202
2019,7,4,24,0.9778293951196069
2019,7,5,1,0.9767216797342481
2019,7,5,2,0.9756489626910398
2019,7,5,3,0.9745937894596493
2019,7,5,4,0.973570534359174
2019,7,5,5,0.9725895986826255
2019,7,5,6,0.9716537501560413
2019,7,5,7,0.9693706440196348
2019,7,5,8,0.9671802120647391
2019,7,5,9,0.9650824096506115
2019,7,5,10,0.9630181324341307
2019,7,5,11,0.9608881886853751
2019,7,5,12,0.9585688789067698
2019,7,5,13,0.9559411462379638
2019,7,5,14,0.95291977150145
2019,7,5,15,0.9494808718999705
2019,7,5,16,0.945676855665266
2019,7,5,17,0.9416341007394637
2019,7,5,18,0.9375334467705885
2019,7,5,19,0.9335773841667968
2019,7,5,20,0.9299437616463632
2019,7,5,21,0.9267080667049206
2019,7,5,22,0.9238543625973826
2019,7,5,23,0.9215285352703668
2019,7,5,24,0.9197541103951906
2019,7,6,1,0.9183789523212814
2019,7,6,2,0.9171979368366739
2019,7,6,3,0.9160793737508783
2019,7,6,4,0.9149692477654224
2019,7,6,5,0.9138537202501195
2019,7,6,6,0.9127519420835185
2019,7,6,7,0.9130942472973064
2019,7,6,8,0.9134673546234459
2019,7,6,9,0.9138645233098138
2019,7,6,10,0.9142863783268058
2019,7,6,11,0.9147297948224441
2019,7,6,12,0.915187674918665
2019,7,6,13,0.9156495726817143
2019,7,6,14,0.9161068278075397
2019,7,6,15,0.9165533691551558
2019,7,6,16,0.9169861611540698
2019,7,6,17,0.9174053377265096
2019,7,6,18,0.9178136219577698
2019,7,6,19,0.9182155672035895
2019,7,6,20,0.9186314403610812
2019,7,6,21,0.9191843159574248
2019,7,6,22,0.9200289634470022
2019,7,6,23,0.9208520940986761
2019,7,6,24,0.9214492979523606
2019,7,7,1,0.9218767330621701
2019,7,7,2,0.9222767587560606
2019,7,7,3,0.9226857572392014
2019,7,7,4,0.9230701586732034
2019,7,7,5,0.923433489676727
2019,7,7,6,0.9237750359978917
2019,7,7,7,0.9240942173070443
2019,7,7,8,0.9257426213660335
2019,7,7,9,0.9273302693744273
2019,7,7,10,0.9289152389382688
2019,7,7,11,0.9305985520579233
2019,7,7,12,0.9325055599384398
2019,7,7,13,0.9347568818661586
2019,7,7,14,0.9374392548038323
2019,7,7,15,0.9405779900524804
2019,7,7,16,0.9441221525248664
2019,7,7,17,0.9479467927826237
2019,7,7,18,0.9518725443222317
2019,7,7,19,0.9556983005985528
2019,7,7,20,0.9592322403408972
2019,7,7,21,0.9622923632419346
2019,7,7,22,0.9647715761603137
2019,7,7,23,0.9668017032087525
2019,7,7,24,0.968534567552625
2019,7,8,1,0.9700672628069534
2019,7,8,2,0.9714737586821247
2019,7,8,3,0.9728467293596492
2019,7,8,4,0.9742644747019402
2019,7,8,5,0.9757369049538412
2019,7,8,6,0.9772443781886353
2019,7,8,7,0.9787509586085786
2019,7,8,8,0.9788797025100606
2019,7,8,9,0.9790255884566776
2019,7,8,10,0.979192812678228
2019,7,8,11,0.9793833840081262
2019,7,8,12,0.9795984184649358
2019,7,8,13,0.9798382285338545
2019,7,8,14,0.9801032606223075
2019,7,8,15,0.9803943629044033
2019,7,8,16,0.9807128299616753
2019,7,8,17,0.9810602242201129
2019,7,8,18,0.9814385545131294
2019,7,8,19,0.9818498743148822
2019,7,8,20,0.9822840501768152
2019,7,8,21,0.9826480061507343
2019,7,8,22,0.9828169713612439
2019,7,8,23,0.9830462462149234
2019,7,8,24,0.9835014478665922
2019,7,9,1,0.9841323554808938
2019,7,9,2,0.9848150017157976
2019,7,9,3,0.9855147007143513
2019,7,9,4,0.9862408716732306
2019,7,9,5,0.986994630610999
2019,7,9,6,0.9877740579757271
2019,7,9,7,0.9885771002932583
2019,7,9,8,0.9894014362449806
2019,7,9,9,0.990244432027084
2019,7,9,10,0.9911035431172439
2019,7,9,11,0.9919759571486804
2019,7,9,12,0.9928583707064457
2019,7,9,13,0.9937470339681661
2019,7,9,14,0.9946382417522116
2019,7,9,15,0.9955284227991782
2019,7,9,16,0.9964140504904062
2019,7,9,17,0.9972918214109474
2019,7,9,18,0.9981585660680815
2019,7,9,19,0.9990112488913158
2019,7,9,20,0.9998586641069306
2019,7,9,21,1.0008009855411828
2019,7,9,22,1.0019816885405928
2019,7,9,23,1.0031135545676648
2019,7,9,24,1.0040057444480461
2019,7,10,1,1.004707854046697
2019,7,10,2,1.005352064602275
2019,7,10,3,1.0059728834087627
2019,7,10,4,1.0065620072880477
2019,7,10,5,1.0071027406024207
2019,7,10,6,1.007592226344359
2019,7,10,7,1.0080277860693105
2019,7,10,8,1.0084069198956926
2019,7,10,9,1.00872864572717
2019,7,10,10,1.008989615508052
2019,7,10,11,1.0091879989678947
2019,7,10,12,1.0093291083550602
2019,7,10,13,1.0094242824181532
2019,7,10,14,1.009482181461226
2019,7,10,15,1.0095072695585332
2019,7,10,16,1.0094990110211635
2019,7,10,17,1.0094519596785272
2019,7,10,18,1.0093563838487514
2019,7,10,19,1.0091998734054106
2019,7,10,20,1.0089685450775738
2019,7,10,21,1.0086501673017871
2019,7,10,22,1.0082416598668138
2019,7,10,23,1.0077365052242444
2019,7,10,24,1.0071330516666044
2019,7,11,1,1.0064383970719573
2019,7,11,2,1.0056660229445502
2019,7,11,3,1.0048303928849658
2019,7,11,4,1.0039241411706847
2019,7,11,5,1.0029682043099581
2019,7,11,6,1.0019657964362485
2019,7,11,7,1.0009202209645038
2019,7,11,8,0.9998349598726421
2019,7,11,9,0.9987161735831339
2019,7,11,10,0.9975652013182551
2019,7,11,11,0.9963860161040916
2019,7,11,12,0.9951735288959941
2019,7,11,13,0.9939151510045666
2019,7,11,14,0.9926022667664997
2019,7,11,15,0.9912321530964975
2019,7,11,16,0.989809140146587
2019,7,11,17,0.9883444327431454
2019,7,11,18,0.9868551729313073
2019,7,11,19,0.9853623865008084
2019,7,11,20,0.9838743766297614
2019,7,11,21,0.9822930676068081
2019,7,11,22,0.9804796713633958
2019,7,11,23,0.9787617170275312
2019,7,11,24,0.9773487036039495
2019,7,12,1,0.9761765716271076
2019,7,12,2,0.9750849715498053
2019,7,12,3,0.9740158257660001
2019,7,12,4,0.9729877941060733
2019,7,12,5,0.9720020818700732
2019,7,12,6,0.9710614567840372
2019,7,12,7,0.9687735294474367
2019,7,12,8,0.9665783209330893
2019,7,12,9,0.9644678405480805
2019,7,12,10,0.962390930001461
2019,7,12,11,0.9602483082818245
2019,7,12,12,0.9579159187656552
2019,7,12,13,0.9552738117777517
2019,7,12,14,0.9522361431702113
2019,7,12,15,0.9487786730198355
2019,7,12,16,0.9449537649176227
2019,7,12,17,0.9408882432131258
2019,7,12,18,0.9367635278840224
2019,7,12,19,0.9327829575125767
2019,7,12,20,0.9291410318140307
2019,7,12,21,0.9260497050339586
2019,7,12,22,0.9236907542759786
2019,7,12,23,0.9218341011530456
2019,7,12,24,0.92025328317826
2019,7,13,1,0.9188661167446079
2019,7,13,2,0.9176476476770105
2019,7,13,3,0.9165243080317632
2019,7,13,4,0.9154142713277923
2019,7,13,5,0.9142988330939744
2019,7,13,6,0.9131971442088583
2019,7,13,7,0.9135395833448737
2019,7,13,8,0.9139127799524985
2019,7,13,9,0.9143120467537659
2019,7,13,10,0.9147359552449148
2019,7,13,11,0.9151814252147099
2019,7,13,12,0.9156421176777106
2019,7,13,13,0.9161090152039243
2019,7,13,14,0.9165745288671193
2019,7,13,15,0.9170331232152208
2019,7,13,16,0.9174818519592212
2019,7,13,17,0.91792017941021
2019,7,13,18,0.9183497572756611
2019,7,13,19,0.9187737104075525
2019,7,13,20,0.9192003419839961
2019,7,13,21,0.9196786228995574
2019,7,13,22,0.9202697109715144
2019,7,13,23,0.9208541475728328
2019,7,13,24,0.9213528739484766
2019,7,14,1,0.9217846838510549
2019,7,14,2,0.9222000659603788
2019,7,14,3,0.9226091090842622
2019,7,14,4,0.9230109650485968
2019,7,14,5,0.9233917952231957
2019,7,14,6,0.9237508407154357
2019,7,14,7,0.9240874765549211
2019,7,14,8,0.9257533797849854
2019,7,14,9,0.9273569198977231
2019,7,14,10,0.9289577815659082
2019,7,14,11,0.9306569867899065
2019,7,14,12,0.9325812259970434
2019,7,14,13,0.9348535290737553
2019,7,14,14,0.9375624186124969
2019,7,14,15,0.9407343219328514
2019,7,14,16,0.9443182593068392
2019,7,14,17,0.9481882991997588
2019,7,14,18,0.9521632448376446
2019,7,14,19,0.9560395344345195
2019,7,14,20,0.9596155703970785
2019,7,14,21,0.9626251599775617
2019,7,14,22,0.9648408585927344
2019,7,14,23,0.9666163548457318
2019,7,14,24,0.9682515898856718
2019,7,15,1,0.9698035699407768
2019,7,15,2,0.9712415375394379
2019,7,15,3,0.9726320073880377
2019,7,15,4,0.9740536364749295
2019,7,15,5,0.9755299058306888
2019,7,15,6,0.9770412628100837
2019,7,15,7,0.9785517716153704
2019,7,15,8,0.9786843992614532
2019,7,15,9,0.978838811589895
2019,7,15,10,0.9790145621932705
2019,7,15,11,0.9792136599049935
2019,7,15,12,0.9794384260436765
2019,7,15,13,0.979691539053872
2019,7,15,14,0.979975275613449
2019,7,15,15,0.980291421352109
2019,7,15,16,0.9806412262106435
2019,7,15,17,0.9810253151594477
2019,7,15,18,0.9814438667614919
2019,7,15,19,0.9818966578130635
2019,7,15,20,0.9823862774772292
2019,7,15,21,0.982951027511088
2019,7,15,22,0.9836595653766645
2019,7,15,23,0.984395066250734
2019,7,15,24,0.9850762393411346
2019,7,16,1,0.985722949778295
2019,7,16,2,0.9863914002570716
2019,7,16,3,0.9870949383594837
2019,7,16,4,0.9878112883550044
2019,7,16,5,0.9885551816886716
2019,7,16,6,0.9893247434492988
2019,7,16,7,0.9901178755219862
2019,7,16,8,0.9909323012288648
2019,7,16,9,0.9917656992513223
2019,7,16,10,0.9926152125818364
2019,7,16,11,0.9934780734943697
2019,7,16,12,0.9943583442964928
2019,7,16,13,0.99526593523305
2019,7,16,14,0.9962075870561642
2019,7,16,15,0.9971853532399925
2019,7,16,16,0.9981957518066166
2019,7,16,17,0.9992298546075288
2019,7,16,18,1.0002739569347696
2019,7,16,19,1.001311407791372
2019,7,16,20,1.00233207372878
2019,7,16,21,1.0034029605015442
2019,7,16,22,1.0046200903468654
2019,7,16,23,1.0057540098480946
2019,7,16,24,1.0066591009030696
2019,7,17,1,1.0073793346431914
2019,7,17,2,1.008025598672926
2019,7,17,3,1.0086365072345702
2019,7,17,4,1.0092147834134182
2019,7,17,5,1.0097447136680968
2019,7,17,6,1.0102233963503406
2019,7,17,7,1.0106481530155977
2019,7,17,8,1.0110164837822857
2019,7,17,9,1.011325442361397
2019,7,17,10,1.011573644889913
2019,7,17,11,1.0117592610973896
2019,7,17,12,1.0118767555317516
2019,7,17,13,1.0119176018111746
2019,7,17,14,1.0118751931057626
2019,7,17,15,1.0117456903116573
2019,7,17,16,1.0115286023806906
2019,7,17,17,1.0112266970389006
2019,7,17,18,1.010845554379104
2019,7,17,19,1.0103926740460472
2019,7,17,20,1.0098642169358727
2019,7,17,21,1.0091446081661468
2019,7,17,22,1.0080901045458943
2019,7,17,23,1.0070220301399102
2019,7,17,24,1.0061441252971415
2019,7,18,1,1.005393848337291
2019,7,18,2,1.004618260076421
2019,7,18,3,1.0037717376756572
2019,7,18,4,1.0028793245915633
2019,7,18,5,1.001937271001766
2019,7,18,6,1.0009487017582435
2019,7,18,7,0.9999169649166858
2019,7,18,8,0.998845542455011
2019,7,18,9,0.9977422018624211
2019,7,18,10,0.9966067199352032
2019,7,18,11,0.9954429804179581
2019,7,18,12,0.9942569205294439
2019,7,18,13,0.9930561738366345
2019,7,18,14,0.9918476150138807
2019,7,18,15,0.9906370027169703
2019,7,18,16,0.9894285778164441
2019,7,18,17,0.9882251526790821
2019,7,18,18,0.987028423653101
2019,7,18,19,0.9858391049903812
2019,7,18,20,0.9846570181279525
2019,7,18,21,0.9834802881546288
2019,7,18,22,0.9823169057633243
2019,7,18,23,0.9811685226615126
2019,7,18,24,0.9800357638195892
2019,7,19,1,0.9789229593895811
2019,7,19,2,0.9778372965310365
2019,7,19,3,0.9767820340181609
2019,7,19,4,0.9757582878695177
2019,7,19,5,0.9747768611448013
2019,7,19,6,0.9738404769293068
2019,7,19,7,0.97155683510399
2019,7,19,8,0.9693659121009264
2019,7,19,9,0.967263913457
2019,7,19,10,0.9651954400107206
2019,7,19,11,0.9630612553914238
2019,7,19,12,0.9607333299495084
2019,7,19,13,0.9580843929279961
2019,7,19,14,0.9550229308046825
2019,7,19,15,0.9515216234451336
2019,7,19,16,0.9476329237218329
2019,7,19,17,0.9434866915548257
2019,7,19,18,0.939269927014607
2019,7,19,19,0.9351933344059605
2019,7,19,20,0.9314606094370907
2019,7,19,21,0.928324418710767
2019,7,19,22,0.9260042161173108
2019,7,19,23,0.9241969356556259
2019,7,19,24,0.9226311616110763
2019,7,20,1,0.9212370758623313
2019,7,20,2,0.9200183835910211
2019,7,20,3,0.9188992401755722
2019,7,20,4,0.9177971495237734
2019,7,20,5,0.9166896127013848
2019,7,20,6,0.9155959145091834
2019,7,20,7,0.9159462996973707
2019,7,20,8,0.9163274423571673
2019,7,20,9,0.9167373336551589
2019,7,20,10,0.9171718666430319
2019,7,20,11,0.9176279611095511
2019,7,20,12,0.9181062420251122
2019,7,20,13,0.9186104145713457
2019,7,20,14,0.9191426661446364
2019,7,20,15,0.9197028628227562
2019,7,20,16,0.9202879243944702
2019,7,20,17,0.9208920475632482
2019,7,20,18,0.9215071523546909
2019,7,20,19,0.9221235963684097
2019,7,20,20,0.9227220948036278
2019,7,20,21,0.9231915368521663
2019,7,20,22,0.9234068391534314
2019,7,20,23,0.9236170970507896
2019,7,20,24,0.9239806066172835
2019,7,21,1,0.9244485308805757
2019,7,21,2,0.9249052503174905
2019,7,21,3,0.9253222841342884
2019,7,21,4,0.9257198992280818
2019,7,21,5,0.926096443891397
2019,7,21,6,0.9264511592316105
2019,7,21,7,0.9267835095598121
2019,7,21,8,0.9284450826378502
2019,7,21,9,0.930044649724502
2019,7,21,10,0.9316415383666014
2019,7,21,11,0.9333368152052565
2019,7,21,12,0.9352572599492774
2019,7,21,13,0.9375262596110414
2019,7,21,14,0.940232649268201
2019,7,21,15,0.9434029008810817
2019,7,21,16,0.9469861240031892
2019,7,21,17,0.9508561638961087
2019,7,21,18,0.95483155594142
2019,7,21,19,0.9587084705086903
2019,7,21,20,0.962295845219854
2019,7,21,21,0.9654118136898077
2019,7,21,22,0.967933033546916
2019,7,21,23,0.9699911503409263
2019,7,21,24,0.9717444155041393
2019,7,22,1,0.9732936278332067
2019,7,22,2,0.974713560571882
2019,7,22,3,0.9760996556277128
2019,7,22,4,0.9775311503187059
2019,7,22,5,0.9790173299193088
2019,7,22,6,0.9805385525028049
2019,7,22,7,0.98205888227145
2019,7,22,8,0.982201375521634
2019,7,22,9,0.9823592251872513
2019,7,22,10,0.9825384131278021
2019,7,22,11,0.9827409481767008
2019,7,22,12,0.9829672767413724
2019,7,22,13,0.9832165506477094
2019,7,22,14,0.9834884127697707
2019,7,22,15,0.9837831309520125
2019,7,22,16,0.9841019997759676
2019,7,22,17,0.984447161997278
2019,7,22,18,0.9848214299827234
2019,7,22,19,0.9852280178657672
2019,7,22,20,0.9856779072690735
2019,7,22,21,0.9862923870901205
2019,7,22,22,0.9872482346693622
2019,7,22,23,0.9882240366605184
2019,7,22,24,0.9890053835771755
2019,7,23,1,0.9896493262882985
2019,7,23,2,0.9903062594555
2019,7,23,3,0.9910196185212706
2019,7,23,4,0.9917407004355004
2019,7,23,5,0.9924893703286193
2019,7,23,6,0.9932637532894404
2019,7,23,7,0.9940617065623222
2019,7,23,8,0.9948809534693949
2019,7,23,9,0.9957191280513041
2019,7,23,10,0.9965734179412699
2019,7,23,11,0.9974410107725121
2019,7,23,12,0.9983234243302775
2019,7,23,13,0.9992259708629275
2019,7,23,14,1.0001517305816985
2019,7,23,15,1.0011008374088164
2019,7,23,16,1.0020697647256218
2019,7,23,17,1.003051548576278
2019,7,23,18,1.0040361447937147
2019,7,23,19,1.005011500377446
2019,7,23,20,1.0059594911860008
2019,7,23,21,1.0068024423273616
2019,7,23,22,1.0074604022316416
2019,7,23,23,1.0080845244530774
2019,7,23,24,1.0087694027251082
2019,7,24,1,1.009483431402017
2019,7,24,2,1.010155899547622
2019,7,24,3,1.0107716293094602
2019,7,24,4,1.0113533428254837
2019,7,24,5,1.0118866657765953
2019,7,24,6,1.0123687411552722
2019,7,24,7,1.0127968905169622
2019,7,24,8,1.013168613980083
2019,7,24,9,1.0134827508853288
2019,7,24,10,1.0137361763807218
2019,7,24,11,1.013926970914333
2019,7,24,12,1.014050670411908
2019,7,24,13,1.0141004894805812
2019,7,24,14,1.0140712051534753
2019,7,24,15,1.0139597818600987
2019,7,24,16,1.01376568391154
2019,7,24,17,1.013490920141214
2019,7,24,18,1.013139642138176
2019,7,24,19,1.0127176978396988
2019,7,24,20,1.0122269175162266
2019,7,24,21,1.0115903851683654
